	prot1	prot2	RBSH	RBH	PANTHER_prot1	PANTHER_prot2
2112	Q08773	Q9US25	Yes	No	PTHR10799	PTHR45623
2113	P08964	Q9USI6	Yes	No	PTHR45615	PTHR45615
2114	P47064	Q09905	Yes	Yes	PTHR11753	PTHR11753
2115	P28795	O14017	Yes	No	PTHR28080	PTHR28080
2116	P53008	O14255	Yes	Yes	PTHR10412	PTHR10412
2117	Q06685	O74429	Yes	Yes	PTHR12750	PTHR12750
2118	P46964	O14238	Yes	No	PTHR10705	PTHR10705
2119	P25270	O94631	Yes	No	PTHR46103	PTHR46103
2120	P12709	P78917	Yes	Yes	PTHR11469	PTHR11469
2121	P60010	P10989	Yes	Yes	PTHR11937	PTHR11937
2122	Q12153	O14206	Yes	No	PTHR12661	PTHR12661
2123	P25382	O74855	Yes	Yes	PTHR19848	PTHR19848
2124	P19658	Q10339	Yes	No	PTHR12542	PTHR12542
2125	P47085	Q10212	Yes	Yes	PTHR11060	PTHR11060
2126	P25385	Q9P7G5	Yes	Yes	PTHR21230	PTHR21230
2127	P38719	Q9HGM5	Yes	Yes	PTHR24031	PTHR24031
2128	P45976	Q09801	Yes	No		
2129	P47048	O94730	Yes	Yes	PTHR22761	PTHR22761
2130	Q08232	Q9UTK7	Yes	No		
2131	P29469	P40377	Yes	Yes	PTHR11630	PTHR11630
2132	P05739	P79071	Yes	Yes	PTHR10715	PTHR10715
2133	P31412	Q9HDW6	Yes	Yes	PTHR10137	PTHR10137
2134	P48581	P22193	Yes	No	PTHR10870	PTHR10870
2135	P32585	O14198	Yes	No	PTHR13321	PTHR13321
2136	Q04304	Q9Y7K0	Yes	Yes	PTHR15020	PTHR15020
2137	P34167	O14369	Yes	No	PTHR23236	PTHR23236
2138	Q06102	Q9UTD1	Yes	Yes	PTHR23102	PTHR23102
2139	Q06179	Q6LA55	Yes	No	PTHR15678	PTHR15678
2140	P43123	O94617	Yes	Yes	PTHR11952	PTHR11952
2141	P00127	O42932	Yes	No	PTHR15336	PTHR15336
2142	P07264	O14289	Yes	Yes	PTHR43822	PTHR43822
2143	P09547	O74365	Yes	No	PTHR13964	PTHR13964
2144	Q03212	O74497	Yes	No	PTHR12864	PTHR12864
2145	P47031	O13693	Yes	No	PTHR31859	PTHR31859
2146	Q05543	O74814	Yes	No	PTHR12460	PTHR12460
2147	P26783	Q9P3T6	Yes	Yes	PTHR11205	PTHR11205
2148	P46677	Q09813	Yes	Yes	PTHR13900	PTHR13900
2149	P53178	O14190	Yes	Yes	PTHR47043	PTHR12867
2150	P0CX38	P05752	Yes	No	PTHR11502	PTHR11502
2151	Q12059	Q9UT93	Yes	Yes	PTHR10953	PTHR10953
2152	P38788	P87142	Yes	Yes	PTHR19375	PTHR19375
2153	P53942	Q10236	Yes	Yes	PTHR10954	PTHR10954
2154	Q12676	Q9UTD0	Yes	Yes	PTHR11136	PTHR11136
2155	P40351	Q10479	Yes	Yes	PTHR12413	PTHR12413
2156	Q04410	Q10149	Yes	No	PTHR12893	PTHR12893
2157	Q04629	O60069	Yes	No	PTHR22883	PTHR22883
2158	P38631	O74475	Yes	Yes	PTHR12741	PTHR12741
2159	P38631	O13967	Yes	Yes	PTHR12741	PTHR12741
2160	P38631	Q10287	Yes	Yes	PTHR12741	PTHR12741
2161	P38631	Q9P377	Yes	Yes	PTHR12741	PTHR12741
2162	Q08760	Q9P7S8	Yes	Yes	PTHR13155	PTHR13155
2163	P53839	O14075	Yes	Yes	PTHR10996	PTHR10996
2164	P50076	Q10254	Yes	Yes	PTHR12989	PTHR12989
2165	P14832	P18253	Yes	Yes	PTHR11071	PTHR11071
2166	P30775	Q09691	Yes	Yes	PTHR43804	PTHR43804
2167	P38205	O13935	Yes	Yes	PTHR22808	PTHR22808
2168	Q05468	O13796	Yes	No	PTHR22684	PTHR22684
2169	Q08985	P87138	Yes	Yes	PTHR11103	PTHR11103
2170	P38972	O14228	Yes	Yes	PTHR10099	PTHR10099
2171	P32791	O94727	Yes	No	PTHR32361	PTHR11972
2172	Q00684	Q9P7H1	Yes	Yes	PTHR23339	PTHR23339
2173	P38182	O94272	Yes	Yes	PTHR10969	PTHR10969
2174	Q12480	P78790	Yes	Yes	PTHR43153	PTHR43153
2175	P34220	Q9UUF1	Yes	Yes	PTHR10060	PTHR10060
2176	P38271	Q96WV2	Yes	No	PTHR14336	PTHR14336
2177	Q00578	O13768	Yes	Yes	PTHR11274	PTHR11274
2178	P32462	Q09195	Yes	Yes	PTHR21257	PTHR21257
2179	P05747	Q92366	Yes	Yes	PTHR12884	PTHR12884
2180	P06208	O59736	Yes	Yes	PTHR46911	PTHR46911
2181	Q08962	Q1MTQ9	Yes	Yes	PTHR23415	PTHR23415
2182	P17555	P36621	Yes	Yes	PTHR10652	PTHR10652
2183	P14063	Q9UR27	Yes	Yes	PTHR28271	PTHR28271
2184	P0C2H7	O74538	Yes	No	PTHR10497	PTHR10497
2185	P24309	O13765	Yes	No	PTHR12849	PTHR12849
2186	Q07395	Q9P7W7	Yes	No	PTHR13347	PTHR13347
2187	P0CX56	P0CT67	Yes	Yes	PTHR10871	PTHR10871
2188	P38632	Q4PIR3	Yes	No	PTHR21330	PTHR21330
2189	P53011	Q10099	Yes	Yes	PTHR11024	PTHR11024
2190	Q12425	O43045	Yes	No	PTHR43011	PTHR43011
2191	P19882	Q09864	Yes	Yes	PTHR45633	PTHR45633
2192	P40051	Q10439	Yes	Yes	PTHR43226	PTHR43226
2193	P35844	O74178	Yes	Yes	PTHR10972	PTHR10972
2194	Q02895	Q9P7U2	Yes	Yes	PTHR43364	PTHR43364
2195	P15180	Q9UUE6	Yes	Yes	PTHR42918	PTHR42918
2196	P21827	P28745	Yes	Yes	PTHR45982	PTHR45982
2197	P25368	O94683	Yes	Yes	PTHR13191	PTHR13191
2198	P34234	O13777	Yes	No	PTHR21399	PTHR21399
2199	Q06263	O13703	Yes	No	PTHR46009	PTHR46009
2200	P13663	P78780	Yes	Yes	PTHR46718	PTHR46718
2201	Q05881	Q10368	Yes	Yes	PTHR15492	PTHR15492
2202	Q05874	Q9UT28	Yes	Yes	PTHR14614	PTHR14614
2203	P25040	P87156	Yes	Yes	PTHR47524	PTHR47524
2204	P22336	Q92372	Yes	Yes	PTHR23273	PTHR23273
2205	P28519	O59753	Yes	Yes	PTHR10142	PTHR10142
2206	P32580	O94445	Yes	No	PTHR12131	PTHR12131
2207	P53920	Q9P7S1	Yes	Yes	PTHR46366	PTHR46366
2208	P35845	O14340	Yes	No	PTHR10972	PTHR10972
2209	P05749	Q09668	Yes	Yes	PTHR10064	PTHR10064
2210	P38703	O59735	Yes	Yes	PTHR12560	PTHR12560
2211	P36057	O13950	Yes	Yes	PTHR11485	PTHR11711
2212	P32563	O13742	Yes	Yes	PTHR11629	PTHR11629
2213	Q12457	Q9P6H9	Yes	No	PTHR46380	PTHR46380
2214	P53923	Q9UUC7	Yes	Yes	PTHR20882	PTHR20882
2215	P10964	P15398	Yes	Yes	PTHR19376	PTHR19376
2216	Q12315	O94652	Yes	No	PTHR12960	PTHR12960
2217	P19073	Q01112	Yes	Yes	PTHR24072	PTHR24072
2218	Q06543	O14443	Yes	Yes	PTHR21231	PTHR21231
2219	Q05636	O74918	Yes	Yes	PTHR11097	PTHR11097
2220	P53324	Q9HDV1	Yes	No		PTHR48081
2221	P26370	O59830	Yes	Yes	PTHR37534	PTHR37534
2222	P53729	O74310	Yes	Yes	PTHR13748	PTHR13748
2223	P21242	O59770	Yes	Yes	PTHR11599	PTHR11599
2224	P41930	P0CT97	Yes	Yes	PTHR31686	PTHR31686
2225	P38931	Q9HE02	Yes	No	PTHR48249	PTHR48249
2226	P05030	P09627	Yes	Yes	PTHR42861	PTHR42861
2227	P05030	P28876	Yes	Yes	PTHR42861	PTHR42861
2228	Q06199	Q9UUK0	Yes	Yes	PTHR28040	PTHR28040
2229	Q12284	Q9Y806	Yes	No	PTHR12645	PTHR12645
2230	P25559	Q09732	Yes	Yes	PTHR13395	PTHR13395
2231	P40530	Q9P6P9	Yes	No	PTHR11947	PTHR11947
2232	P34247	Q10106	Yes	Yes	PTHR12838	PTHR12838
2233	Q12016	O43073	Yes	Yes	PTHR13180	PTHR13180
2234	Q06451	Q7Z9I0	Yes	No	PTHR23502	PTHR23502
2235	P38221	Q9P381	Yes	Yes	PTHR13773	PTHR13773
2236	P53065	O42912	Yes	Yes	PTHR47803	PTHR47803
2237	P46948	O42872	Yes	Yes	PTHR11953	PTHR11953
2238	P31787	Q9Y7Z3	Yes	Yes	PTHR23310	PTHR23310
2239	P33309	Q9USL5	Yes	Yes	PTHR10853	PTHR10853
2240	P20457	O74761	Yes	Yes	PTHR10537	PTHR10537
2241	P47111	Q9UUH1	Yes	Yes	PTHR12050	PTHR12050
2242	P40368	Q9P382	Yes	Yes	PTHR13257	PTHR13257
2243	P32481	Q09130	Yes	Yes	PTHR42854	PTHR42854
2244	Q02208	O74354	Yes	No	PTHR28196	PTHR28196
2245	P38066	Q9P7M9	Yes	Yes	PTHR21327	PTHR21327
2246	Q07825	Q09795	Yes	Yes	PTHR43763	PTHR43763
2247	P40499	O13909	Yes	Yes	PTHR31726	PTHR31726
2248	P32316	Q9UUJ9	Yes	Yes	PTHR43609	PTHR43609
2249	P40528	Q9UU86	Yes	Yes	PTHR10783	PTHR10783
2250	Q03330	Q9UUK2	Yes	Yes	PTHR45750	PTHR45750
2251	Q06505	O42964	Yes	No	PTHR46010	PTHR46010
2252	P38806	O42871	Yes	Yes	PTHR10333	PTHR10333
2253	Q03554	Q9USJ2	Yes	Yes	PTHR21493	PTHR21493
2254	Q08972	O14134	Yes	Yes	PTHR19211	PTHR19211
2255	Q04307	O13896	Yes	Yes	PTHR11239	PTHR11239
2256	P53088	O94282	Yes	Yes	PTHR11807	PTHR11807
2257	P42841	Q9UTN4	Yes	No	PTHR22836	PTHR22836
2258	P32803	Q9P7I9	Yes	Yes	PTHR22811	PTHR22811
2259	P53954	O74878	Yes	No	PTHR45919	PTHR45919
2260	P33412	Q9UTI6	Yes	No	PTHR45780	PTHR45780
2261	Q06103	Q10335	Yes	Yes	PTHR14145	PTHR14145
2262	P53306	O14357	Yes	No	PTHR21329	PTHR21329
2263	P39076	Q10147	Yes	Yes	PTHR11353	PTHR11353
2264	P29055	O13749	Yes	Yes	PTHR11618	PTHR11618
2265	P52920	O94442	Yes	Yes	PTHR23264	PTHR23264
2266	P53112	O60065	Yes	Yes	PTHR23058	PTHR23058
2267	Q02785	P41820	Yes	Yes	PTHR19241	PTHR19241
2268	P39531	O74854	Yes	No	PTHR12100	PTHR12100
2269	P46961	O59802	Yes	Yes	PTHR12982	PTHR12982
2270	P22438	O14000	Yes	Yes	PTHR43326	PTHR43326
2271	P46969	O14105	Yes	Yes	PTHR11749	PTHR11749
2272	P53971	O74853	Yes	Yes	PTHR12360	PTHR12360
2273	P53164	Q9Y7J0	Yes	Yes	PTHR42904	PTHR42904
2274	P41896	O94424	Yes	No	PTHR10445	PTHR10445
2275	P15938	Q9P774	Yes	No	PTHR18934	PTHR18934
2276	P46997	O94566	Yes	No	PTHR43096	PTHR44145
2277	P38288	Q9P7X4	Yes	Yes	PTHR31737	PTHR31737
2278	Q03148	O14027	Yes	Yes	PTHR31829	PTHR31829
2279	P38333	O60071	Yes	Yes	PTHR12821	PTHR12821
2280	P38356	Q9P3T9	Yes	No	PTHR13396	PTHR13396
2281	P48237	O42955	Yes	No	PTHR47934	PTHR47941
2282	P40359	O94329	Yes	Yes	PTHR12772	PTHR12772
2283	Q12374	O74963	Yes	No	PTHR28234	PTHR28234
2284	P40344	O43035	Yes	Yes	PTHR12866	PTHR12866
2285	P04397	Q9HDU3	Yes	Yes	PTHR43725	PTHR43725
2286	P38989	P41003	Yes	Yes	PTHR43941	PTHR43941
2287	P20447	Q10202	Yes	No	PTHR47958	PTHR47958
2288	Q07748	P36597	Yes	Yes	PTHR31528	PTHR31528
2289	P32288	Q09179	Yes	Yes	PTHR20852	PTHR20852
2290	P08432	Q9UQW9	Yes	Yes	PTHR11482	PTHR11482
2291	P40547	O13986	Yes	No	PTHR15651	PTHR15651
2292	P33411	O94406	Yes	No	PTHR13007	PTHR13007
2293	P40160	Q9P7W5	Yes	Yes	PTHR45852	PTHR45852
2294	P25454	P36601	Yes	Yes	PTHR22942	PTHR22942
2295	P18409	O13814	Yes	No	PTHR28035	PTHR28035
2296	P38329	O60146	Yes	Yes	PTHR11827	PTHR11827
2297	P38998	Q09694	Yes	Yes	PTHR11133	PTHR11133
2298	Q05123	Q9UTQ7	Yes	Yes	PTHR11937	PTHR11937
2299	P32867	Q9USH7	Yes	No	PTHR19957	PTHR19957
2300	P48837	O42963	Yes	No	PTHR13000	PTHR13000
2301	P53104	Q9Y7T4	Yes	No	PTHR24348	PTHR24348
2302	Q08980	Q09875	Yes	No	PTHR22911	PTHR13146
2303	P38139	P87056	Yes	No	PTHR43798	PTHR43194
2304	Q04693	Q9UTT2	Yes	Yes	PTHR10644	PTHR10644
2305	P53878	O13822	Yes	Yes	PTHR24320	PTHR24320
2306	Q06078	O14053	Yes	Yes	PTHR22840	PTHR22840
2307	P40452	O14320	Yes	No	PTHR28523	PTHR28523
2308	Q03799	O74956	Yes	Yes	PTHR11758	PTHR11758
2309	P32332	Q9UTN1	Yes	Yes	PTHR45618	PTHR45618
2310	P36006	Q9Y7Z8	Yes	Yes	PTHR13140	PTHR13140
2311	P38796	Q9P7D2	Yes	Yes	PTHR14189	PTHR14189
2312	P16120	Q42598	Yes	Yes	PTHR42690	PTHR42690
2313	P40037	O43003	Yes	No	PTHR11803	PTHR11803
2314	P54858	O13905	Yes	No	PTHR16019	PTHR16019
2315	Q12309	P87312	Yes	Yes	PTHR11246	PTHR11246
2316	Q06688	O60093	Yes	No	PTHR28626	PTHR28626
2317	P40493	O94480	Yes	Yes	PTHR11538	PTHR11538
2318	Q08208	O13741	Yes	No	PTHR23236	PTHR23236
2319	P39727	Q09895	Yes	Yes	PTHR10984	PTHR10984
2320	Q03177	Q6LA54	Yes	No	PTHR14221	PTHR14221
2321	P50095	O14344	Yes	Yes	PTHR11911	PTHR11911
2322	Q03406	Q9P7C8	Yes	Yes	PTHR21206	PTHR21206
2323	P04821	Q9USU1	Yes	No	PTHR23113	PTHR23113
2324	Q07845	Q9UU96	Yes	No	PTHR12755	PTHR12755
2325	P20048	Q9Y7T6	Yes	No	PTHR13205	PTHR13205
2326	P40327	P36612	Yes	Yes	PTHR23073	PTHR23073
2327	P32473	Q09171	Yes	Yes	PTHR11624	PTHR11624
2328	P38314	Q09826	Yes	No	PTHR13780	PTHR13780
2329	P42842	O36033	Yes	Yes	PTHR16193	PTHR16193
2330	P13259	O74975	Yes	No	PTHR10739	PTHR10739
2331	P0CX51	P0CT64	Yes	Yes	PTHR21569	PTHR21569
2332	P02829	P41887	Yes	Yes	PTHR11528	PTHR11528
2333	Q05497	Q9USK3	Yes	Yes	PTHR11206	PTHR11206
2334	P40509	O74767	Yes	No	PTHR10805	PTHR10805
2335	P07342	P36620	Yes	Yes	PTHR18968	PTHR18968
2336	P13134	Q09175	Yes	No	PTHR42884	PTHR42884
2337	Q03429	G2TRP8	Yes	Yes	PTHR46749	PTHR46749
2338	Q12123	Q9P7C9	Yes	No	PTHR12978	PTHR12978
2339	P05745	O94658	Yes	No	PTHR10114	PTHR10114
2340	P34909	Q09818	Yes	No	PTHR12603	PTHR12603
2341	P25654	O74797	Yes	Yes	PTHR12857	PTHR12857
2342	P53045	Q9UUH4	Yes	Yes	PTHR11863	PTHR11863
2343	Q12066	P87236	Yes	No	PTHR28293	PTHR28293
2344	P50874	O43114	Yes	No	PTHR12705	PTHR12705
2345	P15496	Q10132	Yes	Yes	PTHR10885	PTHR10885
2346	P32527	Q9Y7I8	Yes	Yes	PTHR43999	PTHR43999
2347	P47164	O74314	Yes	Yes	PTHR42699	PTHR42699
2348	P38230	O74489	Yes	Yes	PTHR48106	PTHR48106
2349	P38208	Q7Z996	Yes	No	PTHR28173	PTHR28173
2350	P32501	P56287	Yes	Yes	PTHR45887	PTHR45887
2351	P47147	O13819	Yes	Yes	PTHR10807	PTHR10807
2352	P47822	O94376	Yes	No	PTHR13381	PTHR13381
2353	P53254	O94676	Yes	Yes	PTHR17972	PTHR17972
2354	P20081	O42993	Yes	Yes	PTHR10516	PTHR10516
2355	P31383	Q9UT08	Yes	Yes	PTHR10648	PTHR10648
2356	P38257	Q9C103	Yes	No	PTHR21077	PTHR21077
2357	P40468	Q9HDV6	Yes	Yes	PTHR12295	PTHR12295
2358	P50082	Q09786	Yes	No	PTHR19918	PTHR19918
2359	P25386	Q09857	Yes	Yes	PTHR10013	PTHR10013
2360	Q04149	P87231	Yes	Yes	PTHR13451	PTHR13451
2361	P36149	Q9P6P5	Yes	Yes	PTHR13048	PTHR13048
2362	P39705	O74500	Yes	No	PTHR28284	PTHR28284
2363	P23060	Q09839	Yes	Yes	PTHR47098	PTHR47098
2364	Q06567	O60111	Yes	Yes	PTHR43173	PTHR43173
2365	Q9ZZX0	P22190	Yes	No	PTHR36181	PTHR36181
2366	P32318	P40998	Yes	Yes	PTHR43422	PTHR43422
2367	P39014	P87053	Yes	Yes	PTHR22847	PTHR19876
2368	P39744	Q9P7G0	Yes	Yes	PTHR12687	PTHR12687
2369	Q08417	O13780	Yes	Yes	PTHR31465	PTHR31465
2370	P36009	Q03319	Yes	Yes	PTHR18934	PTHR18934
2371	P18898	P32434	Yes	Yes	PTHR11774	PTHR11774
2372	P38196	O14035	Yes	No	PTHR30618	PTHR30618
2373	P15367	O74323	Yes	Yes	PTHR10806	PTHR10806
2374	Q08747	O74503	Yes	Yes	PTHR13844	PTHR13844
2375	P11746	P78926	Yes	No	PTHR48019	PTHR48019
2376	P46988	O14334	Yes	Yes	PTHR20903	PTHR20903
2377	P53313	Q10342	Yes	Yes	PTHR12730	PTHR12730
2378	Q12514	O13870	Yes	No	PTHR23326	PTHR23326
2379	P38930	P40232	Yes	Yes	PTHR11740	PTHR11740
2380	P06242	Q12126	Yes	Yes	PTHR24056	PTHR24056
2381	P11914	O94745	Yes	Yes	PTHR11851	PTHR11851
2382	P38355	O14197	Yes	Yes	PTHR31794	PTHR31794
2383	P57743	Q9Y7M4	Yes	Yes	PTHR13110	PTHR13110
2384	Q03768	O94721	Yes	Yes	PTHR12292	PTHR12292
2385	Q12452	O74732	Yes	Yes	PTHR43647	PTHR43647
2386	P40504	O94565	Yes	No	PTHR31121	PTHR31121
2387	P32835	P28748	Yes	No	PTHR24071	PTHR24071
2388	Q12523	O74763	Yes	Yes	PTHR19919	PTHR19919
2389	Q02908	O14023	Yes	Yes	PTHR11135	PTHR11135
2390	P18496	Q09836	Yes	Yes	PTHR28106	PTHR28106
2391	P33400	O13862	Yes	No	PTHR47257	
2392	P53157	O74847	Yes	Yes	PTHR14154	PTHR14154
2393	P38352	O74381	Yes	No	PTHR45982	PTHR45982
2394	P16522	O94556	Yes	Yes	PTHR12558	PTHR12558
2395	P53838	Q9HGM6	Yes	Yes	PTHR11453	PTHR11453
2396	Q99216	O14044	Yes	Yes	PTHR12826	PTHR12826
2397	P43601	Q9HDZ7	Yes	No	PTHR11227	PTHR11227
2398	P06786	P08096	Yes	Yes	PTHR10169	PTHR10169
2399	P25604	Q7Z992	Yes	No	PTHR23306	
2400	P25644	O42958	Yes	Yes	PTHR21551	PTHR21551
2401	P07257	P78761	Yes	Yes	PTHR11851	PTHR11851
2402	P38009	O74928	Yes	Yes	PTHR11692	PTHR11692
2403	P53883	Q09100	Yes	Yes	PTHR23236	PTHR24012
2404	P50101	Q9UTT1	Yes	Yes	PTHR24006	PTHR24006
2405	P50101	Q09879	Yes	No	PTHR24006	PTHR24006
2406	Q03407	Q12701	Yes	No	PTHR24356	PTHR24356
2407	Q04675	Q7LKV3	Yes	Yes	PTHR28518	PTHR28518
2408	Q04199	O13985	Yes	Yes	PTHR15271	PTHR15271
2409	P46670	Q9P3T8	Yes	No	PTHR15139	PTHR15139
2410	P0CG63	P0CG72	Yes	Yes	PTHR10666	PTHR10666
2411	P53266	Q9Y810	Yes	No	PTHR23427	PTHR23427
2412	Q06835	Q9UTB8	Yes	Yes	PTHR13120	PTHR13120
2413	Q07824	O74829	Yes	No	PTHR23502	PTHR23502
2414	P13517	Q9HGP5	Yes	Yes	PTHR10619	PTHR10619
2415	P40165	O13725	Yes	Yes	PTHR13232	PTHR13232
2416	P46955	O43015	Yes	Yes	PTHR31316	PTHR31316
2417	P40048	P27574	Yes	No	PTHR19134	PTHR19134
2418	P32864	O60112	Yes	No	PTHR11787	PTHR11787
2419	P53235	O74965	Yes	Yes	PTHR13227	PTHR13227
2420	Q06156	O94679	Yes	Yes	PTHR14222	PTHR14222
2421	Q12161	Q9P3U8	Yes	No	PTHR15898	PTHR15898
2422	P34243	O94247	Yes	Yes	PTHR43788	PTHR43788
2423	Q12412	O74441	Yes	No	PTHR12385	PTHR12385
2424	P40303	Q10329	Yes	Yes	PTHR11599	PTHR11599
2425	Q05670	O59679	Yes	No	PTHR22834	
2426	P36062	Q10074	Yes	Yes	PTHR22950	PTHR22950
2427	Q99385	O59768	Yes	Yes	PTHR31503	PTHR31503
2428	P43124	Q6BDR8	Yes	No	PTHR16140	PTHR16140
2429	P22354	O94723	Yes	No	PTHR28266	PTHR28266
2430	P38879	P87147	Yes	Yes	PTHR21713	PTHR21713
2431	P53129	Q10150	Yes	No	PTHR13027	PTHR13027
2432	P06169	O42873	Yes	Yes	PTHR43452	PTHR43452
2433	P15807	O14172	Yes	Yes	PTHR35330	PTHR35330
2434	Q08963	Q9USX8	Yes	Yes	PTHR10552	PTHR10552
2435	Q02774	Q9Y876	Yes	Yes	PTHR28228	PTHR28228
2436	P25623	O43059	Yes	No	PTHR23065	PTHR23065
2437	P14743	O43010	Yes	Yes	PTHR11377	PTHR11377
2438	P40579	O14351	Yes	Yes	PTHR43008	PTHR43008
2439	Q00362	Q12702	Yes	Yes	PTHR11871	PTHR11871
2440	P35735	Q9Y7U1	Yes	No	PTHR21324	PTHR21324
2441	Q06708	P87145	Yes	Yes	PTHR16023	PTHR16023
2442	P47016	O94660	Yes	Yes	PTHR23088	PTHR23088
2443	Q04728	O94346	Yes	Yes	PTHR23100	PTHR23100
2444	P0CH08	P0CH07	Yes	Yes	PTHR10666	PTHR10666
2445	P11433	P40995	Yes	No	PTHR47339	PTHR47339
2446	P41940	O74484	Yes	Yes	PTHR22572	PTHR22572
2447	P39525	O94297	Yes	Yes	PTHR11712	PTHR11712
2448	Q06632	O74733	Yes	Yes	PTHR10644	PTHR10644
2449	P39683	Q9UTK3	Yes	Yes	PTHR11098	PTHR11098
2450	P51601	O13774	Yes	Yes	PTHR11109	PTHR11109
2451	Q04599	Q9P6M9	Yes	No	PTHR36427	PTHR36427
2452	P11491	O60109	Yes	Yes	PTHR11596	PTHR11596
2453	Q08743	Q10244	Yes	No	PTHR11266	PTHR11266
2454	P31539	O94641	Yes	Yes	PTHR11638	PTHR11638
2455	P38237	Q11119	Yes	Yes	PTHR24006	PTHR24006
2456	P53081	O94404	Yes	Yes	PTHR13799	PTHR13799
2457	P06103	Q10425	Yes	Yes	PTHR14068	PTHR14068
2458	Q12156	O13808	Yes	Yes	PTHR11249	PTHR11249
2459	P36097	O94600	Yes	No	PTHR18460	PTHR18460
2460	Q92328	Q92377	Yes	Yes	PTHR28204	PTHR28204
2461	P38261	O14226	Yes	No	PTHR21426	PTHR21426
2462	P53193	Q9UTL6	Yes	No	PTHR14021	PTHR14021
2463	P38013	O14313	Yes	No	PTHR10430	PTHR10430
2464	P40352	Q9UR24	Yes	Yes	PTHR45629	PTHR45629
2465	P38836	O74818	Yes	Yes	PTHR11705	PTHR11705
2466	P53257	O94370	Yes	Yes	PTHR24089	PTHR24089
2467	Q12275	Q10250	Yes	Yes	PTHR22754	PTHR22754
2468	Q12052	Q09814	Yes	No	PTHR14741	PTHR14741
2469	P40302	O14250	Yes	Yes	PTHR11599	PTHR11599
2470	P23394	Q9Y7T7	Yes	No	PTHR47958	PTHR47958
2471	Q07923	Q9USJ6	Yes	No	PTHR30543	PTHR30543
2472	P38757	O59718	Yes	No	PTHR12210	PTHR12210
2473	Q12280	O14188	Yes	Yes	PTHR14149	PTHR14149
2474	P38869	Q1MTR8	Yes	No	PTHR13144	PTHR13144
2475	P27697	Q92338	Yes	No	PTHR43851	PTHR43851
2476	Q03195	O60102	Yes	Yes	PTHR19248	PTHR19248
2477	P25655	P87112	Yes	No	PTHR13162	PTHR13162
2478	P00420	P14575	Yes	Yes	PTHR11403	PTHR11403
2479	P38242	O14199	Yes	Yes	PTHR12154	PTHR12154
2480	Q02608	O43020	Yes	Yes	PTHR12919	PTHR12919
2481	Q07786	P36624	Yes	No	PTHR43161	PTHR43161
2482	Q12383	Q9UTH1	Yes	Yes	PTHR12998	PTHR12998
2483	P05759	P0C016	Yes	No	PTHR10666	PTHR10666
2484	P05759	P0C8R3	Yes	Yes	PTHR10666	PTHR10666
2485	P13185	P22987	Yes	No	PTHR24343	PTHR24343
2486	Q12118	O13797	Yes	Yes	PTHR45831	PTHR45831
2487	P43582	O13598	Yes	No		
2488	P36119	O13855	Yes	No	PTHR12963	PTHR12963
2489	P53234	O94410	Yes	No		
2490	P17649	O13837	Yes	Yes	PTHR43206	PTHR43206
2491	P32573	O13908	Yes	No	PTHR43296	PTHR42760
2492	P32905	Q9P546	Yes	No	PTHR11489	PTHR11489
2493	P53258	O43048	Yes	Yes	PTHR22957	PTHR22957
2494	P40029	Q09859	Yes	Yes	PTHR42799	PTHR42799
2495	P16861	O42938	Yes	Yes	PTHR13697	PTHR13697
2496	P32368	O60162	Yes	Yes	PTHR45662	PTHR45662
2497	Q03660	O74501	Yes	No	PTHR13251	PTHR13251
2498	P38224	O14107	Yes	No	PTHR28092	PTHR28092
2499	Q12099	Q10055	Yes	Yes	PTHR47958	PTHR47958
2500	P53073	O94520	Yes	Yes	PTHR19315	PTHR19315
2501	P22202	Q10265	Yes	Yes	PTHR19375	PTHR19375
2502	P32324	O14460	Yes	Yes	PTHR42908	PTHR42908
2503	P53633	Q9UUN5	Yes	Yes	PTHR19317	PTHR19317
2504	Q12745	O14266	Yes	No		
2505	P32873	Q10164	Yes	No	PTHR23176	PTHR23176
2506	Q04225	Q9P783	Yes	Yes	PTHR45903	PTHR45903
2507	Q04746	Q09684	Yes	No	PTHR28012	PTHR28012
2508	P53598	O13750	Yes	Yes	PTHR11117	PTHR11117
2509	Q06678	O14341	Yes	Yes	PTHR11362	PTHR11362
2510	P36516	O43042	Yes	Yes	PTHR11207	PTHR11207
2511	P38747	Q9UUK3	Yes	Yes	PTHR12419	PTHR12419
2512	P43593	Q92353	Yes	Yes	PTHR43982	PTHR43982
2513	P32911	P79060	Yes	Yes	PTHR10388	PTHR10388
2514	P39707	O60156	Yes	Yes	PTHR13070	PTHR13070
2515	P53855	O94649	Yes	No	PTHR13190	PTHR13190
2516	P40495	O14104	Yes	Yes	PTHR11835	PTHR11835
2517	Q04895	Q10279	Yes	No	PTHR30618	PTHR30618
2518	Q04432	O74914	Yes	Yes	PTHR48094	PTHR48094
2519	P10081	P47943	Yes	Yes	PTHR24031	PTHR24031
2520	P21672	P36602	Yes	Yes	PTHR11573	PTHR11573
2521	P0C5R9	Q8NIQ1	Yes	Yes	PTHR31733	PTHR31733
2522	P07149	Q9UUG0	Yes	Yes	PTHR10982	PTHR10982
2523	P49435	O42842	Yes	Yes	PTHR32315	PTHR32315
2524	Q04781	O74349	Yes	No	PTHR12389	PTHR12389
2525	P47160	P78813	Yes	No	PTHR12276	PTHR12276
2526	P22543	P50520	Yes	Yes	PTHR10048	PTHR10048
2527	P53224	O42901	Yes	No	PTHR12665	PTHR12665
