	prot1	prot2	RBSH	RBH	PANTHER_prot1	PANTHER_prot2
1673	Q9UIW2	Q9V491	Yes	Yes	PTHR22625	PTHR22625
1674	Q9UIW2	Q9V4A7	Yes	Yes	PTHR22625	PTHR22625
1675	Q96JG6	A1ZAY8	Yes	Yes	PTHR13258	PTHR13258
1676	Q4VC31	Q9VW41	Yes	Yes	PTHR31905	PTHR31905
1677	Q9BQ95	Q9U6M0	Yes	Yes	PTHR13113	PTHR13113
1678	Q15382	Q9VND8	Yes	Yes	PTHR24070	PTHR24070
1679	Q9H7Z7	Q9V420	Yes	No	PTHR12782	PTHR12782
1680	Q9HCB6	Q7K3Y9	Yes	No	PTHR11311	PTHR11311
1681	Q14147	Q9VWI5	Yes	Yes	PTHR18934	PTHR18934
1682	P62330	P40946	Yes	Yes	PTHR11711	PTHR11711
1683	Q13951	Q24040	Yes	No	PTHR10276	PTHR10276
1684	Q5VT66	A1Z803	Yes	Yes	PTHR14237	PTHR14237
1685	Q63HM9	Q9VIP3	Yes	Yes	PTHR13593	PTHR13593
1686	Q6ZYL4	B7Z018	Yes	Yes	PTHR28580	PTHR28580
1687	Q8TAF3	Q1LZ08	Yes	Yes	PTHR19862	PTHR19862
1688	Q4G176	Q7KVU5	Yes	Yes	PTHR24096	PTHR24096
1689	Q86X10	X2JEC6	Yes	Yes	PTHR21344	PTHR21344
1690	Q01543	P29774	Yes	No	PTHR11849	PTHR11849
1691	Q9GZT8	Q9NK57	Yes	Yes	PTHR13799	PTHR13799
1692	Q8N4J0	Q9I7X6	Yes	Yes	PTHR12303	PTHR12303
1693	Q9Y5J7	Q9VYD7	Yes	Yes	PTHR13172	PTHR13172
1694	Q9Y5K1	Q7KPA5	Yes	No	PTHR10848	PTHR10848
1695	Q14C86	Q9VZ08	Yes	No	PTHR23101	PTHR23101
1696	Q5HYI8	Q9VXA9	Yes	Yes	PTHR24073	PTHR24073
1697	Q9NRN9	Q8MSW4	Yes	Yes	PTHR23290	PTHR23290
1698	P55061	Q9VSH3	Yes	Yes	PTHR23291	PTHR23291
1699	Q15293	Q9W0H8	Yes	No	PTHR10827	PTHR10827
1700	Q92805	Q7K4K7	Yes	Yes	PTHR23157	PTHR23157
1701	Q32P41	Q8IRE4	Yes	Yes	PTHR23245	PTHR23245
1702	Q6P4F1	Q9VLC1	Yes	Yes	PTHR11929	PTHR11929
1703	O95619	Q9VM63	Yes	Yes	PTHR23195	PTHR23195
1704	P55263	Q9VU38	Yes	Yes	PTHR45769	PTHR45769
1705	Q9NP66	Q9W2K8	Yes	No	PTHR46040	PTHR46040
1706	Q9NX40	Q9W1X9	Yes	Yes	PTHR13336	PTHR13336
1707	Q9NYG2	Q7K3T4	Yes	Yes	PTHR22883	PTHR22883
1708	P40692	A1Z7C1	Yes	Yes	PTHR10073	PTHR10073
1709	Q9BUU2	Q9VP86	Yes	No	PTHR23108	PTHR23108
1710	P42575	Q9XYF4	Yes	Yes	PTHR10454	PTHR15034
1711	Q9UMS0	Q8SY96	Yes	No	PTHR11178	PTHR11178
1712	Q13148	Q8SXP8	Yes	Yes	PTHR48033	PTHR48033
1713	Q8N635	Q9W3M9	Yes	Yes	PTHR21166	PTHR21166
1714	Q96RK0	Q9U1H0	Yes	No	PTHR13059	PTHR13059
1715	Q6P1J9	Q9VHI1	Yes	Yes	PTHR12466	PTHR12466
1716	P31350	P48592	Yes	Yes	PTHR23409	PTHR23409
1717	Q12980	Q9VUB4	Yes	Yes	PTHR13153	PTHR13153
1718	P23743	Q01583	Yes	No	PTHR11255	PTHR11255
1719	Q92544	Q9V3N6	Yes	Yes	PTHR10766	PTHR10766
1720	P08559	Q7KVX1	Yes	No	PTHR11516	PTHR11516
1721	Q15369	Q7JWD6	Yes	Yes	PTHR20648	PTHR20648
1722	Q69YQ0	Q0KHX7	Yes	No	PTHR23167	PTHR23167
1723	Q15543	Q9VIP1	Yes	No	PTHR11380	PTHR11380
1724	Q15544	P49906	Yes	No	PTHR13218	PTHR13218
1725	Q5T6V5	Q9W2I2	Yes	Yes	PTHR21314	PTHR21314
1726	Q92499	Q9VNV3	Yes	Yes	PTHR24031	PTHR24031
1727	Q9NRA0	Q9VYY8	Yes	No	PTHR12358	PTHR12358
1728	Q13098	Q9VVU5	Yes	Yes	PTHR14145	PTHR14145
1729	Q86U10	Q9W4N6	Yes	Yes	PTHR11707	PTHR11707
1730	Q8N5Z0	Q9VTD9	Yes	Yes	PTHR42790	PTHR42858
1731	Q92968	Q7JRD4	Yes	No	PTHR19332	PTHR19332
1732	Q9H9Y4	Q9VU67	Yes	Yes	PTHR21231	PTHR21231
1733	Q96CQ1	Q9VQ37	Yes	Yes	PTHR45829	PTHR45829
1734	Q9H3T3	Q24322	Yes	No	PTHR11036	PTHR11036
1735	Q9Y3P9	A8JNN5	Yes	Yes	PTHR47219	PTHR47219
1736	Q9BW62	A0A0B4KFL3	Yes	No	PTHR23074	PTHR23074
1737	P23443	Q94533	Yes	No	PTHR24351	PTHR24351
1738	P61218	Q24320	Yes	Yes	PTHR47227	PTHR47227
1739	Q08623	Q94529	Yes	Yes	PTHR18901	PTHR18901
1740	O95755	Q9W0A7	Yes	No	PTHR47977	PTHR47977
1741	Q16706	Q24451	Yes	Yes	PTHR11607	PTHR11607
1742	Q9P0I2	Q9VKR0	Yes	Yes	PTHR13116	PTHR13116
1743	Q9ULJ3	Q867Z4	Yes	No	PTHR24394	PTHR23110
1744	P61923	Q9VV89	Yes	Yes	PTHR11043	PTHR11043
1745	Q9Y2X7	Q95RG8	Yes	No	PTHR46097	PTHR46097
1746	Q96AX9	Q9VJ14	Yes	Yes	PTHR24202	PTHR24202
1747	P05141	Q26365	Yes	Yes	PTHR45635	PTHR45635
1748	P62847	Q9W229	Yes	Yes	PTHR10496	PTHR10496
1749	Q9UGC7	Q9VK20	Yes	Yes	PTHR43804	PTHR43804
1750	P49736	P49735	Yes	Yes	PTHR11630	PTHR11630
1751	Q5U5X0	Q0KI15	Yes	No	PTHR46749	PTHR46749
1752	Q9NP79	Q9W0B3	Yes	Yes	PTHR46009	PTHR46009
1753	Q8IXL7	Q8INK9	Yes	Yes	PTHR10173	PTHR10173
1754	Q8N5L8	Q0E9N4	Yes	No	PTHR13516	PTHR13516
1755	Q8WWV3	Q8IPZ3	Yes	Yes	PTHR11695	PTHR11695
1756	Q7L211	O76462	Yes	Yes	PTHR12277	PTHR12277
1757	P05186	M9PD70	Yes	Yes	PTHR11596	PTHR11596
1758	O60688	Q9W2X7	Yes	No	PTHR13848	PTHR13848
1759	Q96G21	Q9VBY2	Yes	Yes	PTHR22734	PTHR22734
1760	Q9BWH6	Q9VTX1	Yes	No	PTHR21483	PTHR21483
1761	O95394	Q9VTZ4	Yes	Yes	PTHR45955	PTHR45955
1762	Q5VVQ6	Q9VRJ9	Yes	Yes	PTHR13312	PTHR13312
1763	Q96CU9	A1Z6N5	Yes	Yes	PTHR13847	PTHR13847
1764	P27635	O61231	Yes	Yes	PTHR11726	PTHR11726
1765	Q8N1G0	Q0E8J0	Yes	No	PTHR47222	PTHR24408
1766	Q6PI78	Q8SYF7	Yes	No	PTHR21706	PTHR21706
1767	Q96S44	Q9VRJ6	Yes	Yes	PTHR12209	PTHR12209
1768	Q9NXH9	Q9VK89	Yes	Yes	PTHR10631	PTHR10631
1769	Q9H8H2	Q86B47	Yes	No	PTHR24031	PTHR24031
1770	O43711	Q7KS72	Yes	No	PTHR45921	PTHR45921
1771	P57740	Q9V466	Yes	Yes	PTHR13003	PTHR13003
1772	Q00796	O97479	Yes	Yes	PTHR43161	PTHR43161
1773	Q32NC0	Q6NR22	Yes	No	PTHR31402	
1774	Q9UQ10	Q9VQB4	Yes	Yes	PTHR22604	PTHR22604
1775	P22061	Q27869	Yes	Yes	PTHR11579	PTHR11579
1776	Q9HA77	Q7K3P0	Yes	Yes	PTHR10890	PTHR10890
1777	Q16594	Q27272	Yes	No	PTHR48068	PTHR48068
1778	Q9BVV6	A8JNI2	Yes	No	PTHR15721	PTHR36562
1779	Q04760	A1Z6X6	Yes	Yes	PTHR10374	PTHR10374
1780	P78549	Q9VIH0	Yes	No	PTHR43286	PTHR43286
1781	O43692	Q8IRL3	Yes	No	PTHR10334	PTHR10334
1782	O94763	Q9W148	Yes	No	PTHR15111	PTHR15111
1783	O43837	Q9VD58	Yes	Yes	PTHR11835	PTHR11835
1784	P39023	O16797	Yes	Yes	PTHR11363	PTHR11363
1785	P17152	Q8IQ56	Yes	Yes	PTHR15099	PTHR15099
1786	Q496J9	Q9W3W9	Yes	No	PTHR23511	PTHR23511
1787	O14757	O61661	Yes	Yes	PTHR24343	PTHR24343
1788	Q53HI1	Q9VHN5	Yes	Yes	PTHR12841	PTHR12841
1789	O95573	A0A0B4KFE4	Yes	Yes	PTHR43272	PTHR43272
1790	Q8WU67	A1Z7Q7	Yes	No	PTHR10794	PTHR10794
1791	Q9H488	Q9V6X7	Yes	Yes	PTHR21420	PTHR21420
1792	Q7LBR1	Q95SH2	Yes	Yes	PTHR10476	PTHR10476
1793	O75943	O96532	Yes	No	PTHR12172	PTHR12172
1794	Q86X45	Q9VR52	Yes	Yes	PTHR18849	PTHR18849
1795	Q7Z2K6	A1ZBK1	Yes	No	PTHR12147	PTHR12147
1796	Q15056	X2JC79	Yes	No	PTHR23236	PTHR23236
1797	Q8IYB7	Q8IRJ7	Yes	No	PTHR23355	PTHR23355
1798	Q96F63	Q9VLP6	Yes	No	PTHR31840	PTHR31840
1799	Q8IY81	Q9VXK5	Yes	Yes	PTHR10920	PTHR10920
1800	Q9UPT5	Q9VSJ8	Yes	Yes	PTHR12542	PTHR12542
1801	Q04771	A0A0B4K7J3	Yes	Yes	PTHR23255	PTHR23255
1802	Q6P161	Q9W2M8	Yes	No	PTHR28595	PTHR28595
1803	P13073	Q8T4H8	Yes	Yes	PTHR10707	PTHR10707
1804	P20711	P05031	Yes	Yes	PTHR11999	PTHR11999
1805	P51687	Q9VWP4	Yes	Yes	PTHR19372	PTHR19372
1806	Q5T4D3	Q9VF81	Yes	Yes	PTHR44227	PTHR44227
1807	Q7RTS3	A0A0B4KFD8	Yes	No	PTHR23349	PTHR23349
1808	P05413	Q8INK3	Yes	No	PTHR11955	PTHR11955
1809	Q8NDV3	Q9VCD8	Yes	Yes	PTHR18937	PTHR18937
1810	Q8N2H4	Q9VHP1	Yes	Yes	PTHR12952	PTHR12952
1811	Q96J01	Q9VHT2	Yes	Yes	PTHR22839	PTHR22839
1812	P58872	Q9W0E9	Yes	Yes	PTHR45840	PTHR45840
1813	Q53HL2	Q9VLD6	Yes	No	PTHR16040	PTHR16040
1814	Q68DK2	Q9VGP1	Yes	No	PTHR46591	PTHR46591
1815	Q9H8M7	Q9VWN5	Yes	Yes	PTHR12473	PTHR12473
1816	Q92979	Q9W4J5	Yes	Yes	PTHR12636	PTHR12636
1817	P18505	Q08832	Yes	No	PTHR18945	PTHR18945
1818	Q86YH6	Q9VP87	Yes	Yes	PTHR12001	PTHR12001
1819	Q9Y2X0	Q9W278	Yes	Yes	PTHR13224	PTHR13224
1820	Q96A65	Q9VNH6	Yes	Yes	PTHR14146	PTHR14146
1821	Q9H172	Q9VQY4	Yes	No	PTHR48041	PTHR48041
1822	P62318	O44437	Yes	No	PTHR23338	PTHR23338
1823	Q68J44	X2JEB8	Yes	No	PTHR45682	PTHR45682
1824	Q9Y5K8	Q9V7D2	Yes	Yes	PTHR11671	PTHR11671
1825	A0A1B0GUS4	Q7K738	Yes	No	PTHR24068	PTHR24068
1826	Q01658	Q9VJQ5	Yes	No	PTHR46138	PTHR46138
1827	Q96RY7	Q7KTZ4	Yes	Yes	PTHR15722	PTHR15722
1828	O15431	M9NE97	Yes	Yes	PTHR12483	PTHR12483
1829	P55072	Q7KN62	Yes	Yes	PTHR23077	PTHR23077
1830	Q96DZ1	Q9VKC7	Yes	Yes	PTHR15414	PTHR15414
1831	Q9BRR6	Q9VUB9	Yes	Yes	PTHR21208	PTHR21208
1832	Q9NRR6	Q9VTW2	Yes	No	PTHR46625	PTHR47039
1833	Q9UNA4	Q9VHV1	Yes	No	PTHR46404	PTHR46404
1834	Q9BWS9	Q9VLS0	Yes	Yes	PTHR46066	PTHR46066
1835	Q92696	Q9VN77	Yes	Yes	PTHR11129	PTHR11129
1836	Q7Z4G4	Q960G1	Yes	Yes	PTHR13370	PTHR13370
1837	Q13042	Q9VCN6	Yes	Yes	PTHR12558	PTHR12558
1838	Q07687	P20009	Yes	No	PTHR24327	PTHR24327
1839	P06401	P33244	Yes	No	PTHR48092	PTHR24086
1840	Q9Y5V0	Q9VUU7	Yes	No	PTHR21213	PTHR21213
1841	O14830	P40421	Yes	No	PTHR45668	PTHR45668
1842	P84098	P36241	Yes	Yes	PTHR10722	PTHR10722
1843	Q13618	Q8IP45	Yes	Yes	PTHR11932	PTHR11932
1844	Q9BV68	Q9VHI7	Yes	No	PTHR15710	PTHR15710
1845	O60243	Q9VDR6	Yes	No	PTHR12812	PTHR12812
1846	P21127	Q9VPC0	Yes	No	PTHR24056	PTHR24056
1847	Q9NWU1	Q9VNF5	Yes	Yes	PTHR11712	PTHR11712
1848	Q02978	Q9VAJ9	Yes	Yes	PTHR45618	PTHR45618
1849	Q9BYB4	Q1WWB7	Yes	Yes	PTHR19854	PTHR19854
1850	Q8NFU5	Q9VPR6	Yes	No	PTHR12400	PTHR12400
1851	Q9BWF2	Q7K2X1	Yes	No	PTHR46569	PTHR46569
1852	P08621	P17133	Yes	No	PTHR13952	PTHR13952
1853	Q8TCJ0	Q9VTM4	Yes	No	PTHR13123	PTHR13123
1854	Q15006	Q9VEQ2	Yes	No	PTHR12760	PTHR12760
1855	Q6ZT12	Q9W3M3	Yes	Yes	PTHR21497	PTHR21497
1856	Q5T160	Q8SXK2	Yes	Yes	PTHR11956	PTHR11956
1857	Q86VX9	Q9VR38	Yes	No	PTHR13027	PTHR13027
1858	P83436	Q9VAD6	Yes	Yes	PTHR21443	PTHR21443
1859	Q96S90	Q961C8	Yes	No	PTHR20932	PTHR20932
1860	O95487	A1Z813	Yes	No	PTHR13803	PTHR13803
1861	Q7Z4Q2	Q9VI15	Yes	Yes	PTHR13347	PTHR13347
1862	O43615	Q9VDZ7	Yes	Yes	PTHR10721	PTHR10721
1863	P30291	P54350	Yes	No	PTHR11042	PTHR11042
1864	P61163	P45889	Yes	Yes	PTHR11937	PTHR11937
1865	P13535	P05661	Yes	Yes	PTHR45615	PTHR45615
1866	P13535	Q99323	Yes	Yes	PTHR45615	PTHR45615
1867	O94822	Q9VW09	Yes	No	PTHR12389	PTHR12389
1868	P46977	Q9VRE0	Yes	Yes	PTHR13872	PTHR13872
1869	Q9GZT9	Q8SX21	Yes	No	PTHR12907	PTHR12907
1870	Q9NQZ5	Q9VJZ2	Yes	Yes	PTHR19308	PTHR19308
1871	Q9UK59	Q9VSD7	Yes	No	PTHR12849	PTHR12849
1872	Q9BW19	P20480	Yes	Yes	PTHR24115	PTHR47972
1873	O43264	Q9W4X9	Yes	No	PTHR12205	PTHR12205
1874	P60953	P40793	Yes	Yes	PTHR24072	PTHR24072
1875	Q9BZ76	Q94887	Yes	Yes	PTHR15036	PTHR15036
1876	Q16134	Q7JWF1	Yes	Yes	PTHR10617	PTHR10617
1877	Q96MT7	Q0E8T7	Yes	Yes	PTHR14885	PTHR13720
1878	Q5JTH9	Q9VYA7	Yes	Yes	PTHR21576	PTHR21576
1879	Q9Y4Y9	Q9VRT7	Yes	Yes	PTHR20971	PTHR20971
1880	Q8N6H7	A8JNX0	Yes	Yes	PTHR45686	PTHR45686
1881	Q9NRX5	M9PFR2	Yes	No	PTHR10383	PTHR10383
1882	Q15546	Q9W3S5	Yes	Yes	PTHR20855	PTHR20855
1883	O95861	Q9VAG9	Yes	Yes	PTHR43028	PTHR43028
1884	Q8TAM2	Q9VPP9	Yes	Yes	PTHR44177	PTHR44177
1885	Q86SZ2	Q9VF82	Yes	Yes	PTHR12817	PTHR12817
1886	Q05639	P05303	Yes	Yes	PTHR23115	PTHR23115
1887	Q969V3	Q9VKZ7	Yes	Yes	PTHR31826	PTHR31826
1888	P06744	P52029	Yes	Yes	PTHR11469	PTHR11469
1889	Q9NXD2	Q9VY15	Yes	Yes	PTHR10807	PTHR10807
1890	O60888	Q9VY55	Yes	No	PTHR23419	PTHR23419
1891	P42126	Q9VL68	Yes	Yes	PTHR11941	PTHR11941
1892	P82664	Q9VFB2	Yes	No	PTHR13334	PTHR13334
1893	Q9UGP8	Q9VS57	Yes	Yes	PTHR24075	PTHR24075
1894	Q16602	Q9VYH9	Yes	No	PTHR45620	PTHR45620
1895	Q9BYD1	Q9VJ38	Yes	Yes	PTHR11545	PTHR11545
1896	Q96T60	Q9VHS0	Yes	Yes	PTHR12083	PTHR12083
1897	Q9BSH5	Q9W4J7	Yes	Yes	PTHR46191	PTHR46191
1898	P62987	P18101	Yes	Yes	PTHR10666	PTHR10666
1899	Q9UK41	Q9V359	Yes	Yes	PTHR12937	PTHR12937
1900	Q9Y3E7	Q9VN02	Yes	Yes	PTHR10476	PTHR10476
1901	Q14166	Q7JVG6	Yes	Yes	PTHR46088	PTHR46088
1902	A0AVI4	Q9VN16	Yes	Yes	PTHR31322	PTHR31322
1903	P29992	P23625	Yes	Yes	PTHR10218	PTHR10218
1904	Q7Z6M2	Q9VST7	Yes	Yes	PTHR20933	PTHR20933
1905	P11362	Q09147	Yes	No	PTHR24416	PTHR24416
1906	P49790	Q9VXE6	Yes	No	PTHR23193	PTHR23193
1907	P26440	Q9VSL9	Yes	Yes	PTHR43884	PTHR43884
1908	Q13601	Q9VPU8	Yes	Yes	PTHR12581	PTHR12581
1909	Q5VT25	Q9W1B0	Yes	Yes	PTHR22988	PTHR22988
1910	Q9NQW6	Q9W1L2	Yes	No	PTHR21538	PTHR21538
1911	O76031	A0A0B4LID7	Yes	No	PTHR48102	PTHR48102
1912	Q9P013	Q9V3B6	Yes	Yes	PTHR12718	PTHR12718
1913	Q7L5Y9	Q8MSB1	Yes	Yes	PTHR12170	PTHR12170
1914	P78333	Q24114	Yes	No	PTHR10822	PTHR10822
1915	Q9BRT9	Q9VBI1	Yes	Yes	PTHR21206	PTHR21206
1916	O43172	Q9VVI0	Yes	Yes	PTHR19846	PTHR19846
1917	Q9BYB0	A1Z9K8	Yes	No	PTHR24135	PTHR24135
1918	P13984	P41900	Yes	Yes	PTHR10445	PTHR10445
1919	P38606	Q27331	Yes	Yes	PTHR43607	PTHR43607
1920	P38606	P48602	Yes	Yes	PTHR43607	PTHR43607
1921	P38606	Q9VK47	Yes	Yes	PTHR43607	PTHR43607
1922	P49773	Q8STA5	Yes	Yes	PTHR23089	PTHR23089
1923	Q9H6S3	Q8IPW1	Yes	No	PTHR12287	PTHR12287
1924	Q9BQA1	Q9VIP8	Yes	Yes	PTHR46853	PTHR46853
1925	Q96S82	Q9VHX2	Yes	No	PTHR10677	PTHR10677
1926	Q9GZR5	Q5JZZ4	Yes	No	PTHR11157	PTHR11157
1927	Q9NRR4	Q7KNF1	Yes	Yes	PTHR11207	PTHR11207
1928	Q9BVS4	Q9VBU2	Yes	Yes	PTHR45852	PTHR45852
1929	P40939	Q9V397	Yes	Yes	PTHR43612	PTHR43612
1930	Q8WZ82	Q9VDL1	Yes	No	PTHR48070	PTHR48070
1931	O60271	Q9GQF1	Yes	Yes	PTHR13886	PTHR13886
1932	O43255	P21461	Yes	No	PTHR45877	PTHR45877
1933	Q9Y617	Q9VAN0	Yes	Yes	PTHR43247	PTHR43247
1934	Q8TCD6	Q9VWF0	Yes	Yes	PTHR20889	PTHR20889
1935	Q9BQA5	O77260	Yes	Yes	PTHR24391	PTHR24391
1936	P22303	P07140	Yes	No	PTHR11559	PTHR43918
1937	P46783	Q9VWG3	Yes	Yes	PTHR12146	PTHR12146
1938	Q8WUD1	O18333	Yes	No	PTHR47979	PTHR47979
1939	Q96L92	Q9W486	Yes	Yes	PTHR12431	PTHR12431
1940	O95759	Q9VP46	Yes	No	PTHR22957	PTHR22957
1941	Q9H0F7	A1ZBK9	Yes	Yes	PTHR11711	PTHR11711
1942	Q96H72	Q9VAF0	Yes	Yes	PTHR16950	PTHR16950
1943	Q96RP9	Q9VM33	Yes	Yes	PTHR43636	PTHR43636
1944	Q9Y3F4	Q9W1N4	Yes	Yes	PTHR19877	PTHR19877
1945	Q9H5J4	Q9VV87	Yes	Yes	PTHR11157	PTHR11157
1946	P45985	O61444	Yes	No	PTHR48013	PTHR48013
1947	Q8NHQ8	Q9VBP2	Yes	No	PTHR15286	PTHR15286
1948	O15442	Q9VT29	Yes	No	PTHR12905	PTHR12905
1949	Q9Y4G8	Q9VMF3	Yes	No	PTHR23113	PTHR23113
1950	Q6ZV29	Q9U969	Yes	Yes	PTHR14226	PTHR14226
1951	Q8IW35	Q9VQV7	Yes	No	PTHR45973	PTHR45973
1952	Q9NNZ3	P92029	Yes	No	PTHR44825	PTHR44825
1953	Q9NWX6	Q9V3N8	Yes	Yes	PTHR12729	PTHR12729
1954	A6NH52	Q8IQC1	Yes	No	PTHR13019	PTHR13019
1955	O60925	Q9VMH8	Yes	Yes	PTHR20903	PTHR20903
1956	O75534	B7Z0E2	Yes	No	PTHR12913	PTHR12913
1957	Q9UMS5	Q9V9A8	Yes	No	PTHR12680	PTHR12680
1958	Q9NWU5	Q9VXB5	Yes	Yes	PTHR13501	PTHR13501
1959	Q96EB1	Q9VMQ7	Yes	No	PTHR12896	PTHR12896
1960	Q96J94	Q7PLK0	Yes	Yes	PTHR22891	PTHR22891
1961	Q9P2R7	Q95U38	Yes	Yes	PTHR11815	PTHR11815
1962	Q8NFH5	Q9VWS2	Yes	Yes	PTHR21527	PTHR21527
1963	Q99747	Q9U6R9	Yes	Yes	PTHR13768	PTHR13768
1964	Q96DV4	Q9VY48	Yes	No	PTHR11362	PTHR11362
1965	Q9Y5R8	Q9VA95	Yes	Yes	PTHR23249	PTHR23249
1966	Q9NXN4	Q7JUR6	Yes	Yes	PTHR11106	PTHR11106
1967	Q96NY9	Q9V3T1	Yes	No	PTHR13451	PTHR13451
1968	Q12905	Q9VG73	Yes	Yes	PTHR46447	PTHR46447
1969	Q92574	Q9VCC9	Yes	No	PTHR15154	PTHR15154
1970	Q96CW1	O62530	Yes	Yes	PTHR10529	PTHR10529
1971	Q9H4D0	Q9V498	Yes	Yes	PTHR14139	PTHR14139
1972	O14529	P10180	Yes	No	PTHR14043	PTHR14043
1973	Q13614	Q9VMI9	Yes	Yes	PTHR10807	PTHR10807
1974	Q8NCN5	Q9W4K8	Yes	Yes	PTHR13847	PTHR13847
1975	Q6UXP7	Q9VLU9	Yes	Yes	PTHR21184	PTHR21184
1976	P09001	Q9VXQ0	Yes	Yes	PTHR11229	PTHR11229
1977	Q14457	Q9VCE1	Yes	Yes	PTHR12768	PTHR12768
1978	Q49AR2	M9PI97	Yes	Yes	PTHR13225	PTHR13225
1979	P11277	Q00963	Yes	Yes	PTHR11915	PTHR11915
1980	O00488	Q9W3Y0	Yes	No	PTHR46095	PTHR46095
1981	O14841	Q9W247	Yes	Yes	PTHR11365	PTHR11365
1982	Q07960	Q9VTU3	Yes	Yes	PTHR45808	PTHR45808
1983	Q6PCB7	Q7KVJ6	Yes	Yes	PTHR43107	PTHR43107
1984	Q9BYN0	Q9VX10	Yes	Yes	PTHR21348	PTHR21348
1985	Q99623	A8DYI6	Yes	Yes	PTHR23222	PTHR23222
1986	Q9H2U2	O77460	Yes	Yes	PTHR10286	PTHR10286
1987	Q05940	Q8IH57	Yes	No	PTHR23506	PTHR23506
1988	Q15796	O96660	Yes	No	PTHR13703	PTHR13703
1989	Q969Y2	Q9VC87	Yes	Yes	PTHR42714	PTHR42714
1990	Q9BPU9	M9MRD5	Yes	Yes	PTHR12968	PTHR12968
1991	Q9Y2B0	Q7JXF7	Yes	Yes	PTHR13341	PTHR13341
1992	P19387	O97183	Yes	Yes	PTHR11800	PTHR11800
1993	Q0VDI3	Q9VZK9	Yes	No	PTHR13628	PTHR13628
1994	Q96CN9	Q9VGR1	Yes	Yes	PTHR23157	PTHR23157
1995	O94766	O97422	Yes	Yes	PTHR10896	PTHR10896
1996	P20839	Q07152	Yes	Yes	PTHR11911	PTHR11911
1997	Q16342	Q9W1A3	Yes	Yes	PTHR12298	PTHR12298
1998	Q9BV38	Q9W550	Yes	No	PTHR18763	PTHR18763
1999	Q6PFW1	Q9VR59	Yes	No	PTHR12750	PTHR12750
2000	Q9Y276	Q9VL22	Yes	Yes	PTHR23070	PTHR23070
2001	Q13889	Q9VPX4	Yes	Yes	PTHR12831	PTHR12831
2002	O43236	Q0KHR7	Yes	No	PTHR18884	PTHR18884
2003	Q99615	Q9V3W1	Yes	Yes	PTHR45188	PTHR44200
2004	P05386	P08570	Yes	Yes	PTHR45696	PTHR45696
2005	P05387	P05389	Yes	No	PTHR21141	PTHR21141
2006	Q9BZX2	Q9VC99	Yes	Yes	PTHR10285	PTHR10285
2007	Q9NZM5	Q9W3C2	Yes	Yes	PTHR14211	PTHR14211
2008	Q9UBS5	Q9V3Q9	Yes	Yes	PTHR10519	PTHR10519
2009	Q15843	Q9VJ33	Yes	Yes	PTHR10666	PTHR10666
2010	Q9P2D3	A0A0B4KGF6	Yes	Yes	PTHR21663	PTHR21663
2011	Q9NZ71	Q9W484	Yes	Yes	PTHR11472	PTHR11472
2012	A5PLN9	Q95TN1	Yes	Yes	PTHR13134	PTHR13134
2013	Q14240	Q02748	Yes	Yes	PTHR24031	PTHR24031
2014	Q9H7F4	Q9VWK7	Yes	Yes	PTHR13568	PTHR13568
2015	Q9Y3U8	P49630	Yes	Yes	PTHR10114	PTHR10114
2016	Q9Y4W6	Q8T4G5	Yes	Yes	PTHR43655	PTHR43655
2017	P08865	P38979	Yes	No	PTHR11489	PTHR11489
2018	Q14008	Q9VEZ3	Yes	Yes	PTHR12609	PTHR12609
2019	Q15631	Q7JVK6	Yes	Yes	PTHR10741	PTHR10741
2020	Q9C0B0	Q86B79	Yes	No	PTHR14493	PTHR14493
2021	Q86U38	Q7JX95	Yes	No	PTHR13102	PTHR13102
2022	P57682	Q9W1W2	Yes	No	PTHR23235	PTHR23235
2023	Q8N6T3	Q9VTX5	Yes	No	PTHR46395	PTHR46395
2024	P49768	O02194	Yes	Yes	PTHR10202	PTHR10202
2025	O14593	Q9VL58	Yes	No	PTHR24124	PTHR24124
2026	P53803	Q6IGE3	Yes	Yes	PTHR12056	PTHR12056
2027	Q93063	Q9Y169	Yes	Yes	PTHR11062	PTHR11062
2028	P23786	Q9VZW7	Yes	Yes	PTHR22589	PTHR22589
2029	O95271	Q9VBP3	Yes	Yes	PTHR24180	PTHR24180
2030	P23352	Q9VCC7	Yes	No	PTHR14131	PTHR14131
2031	O75094	P24014	Yes	Yes	PTHR45836	PTHR45836
2032	Q8IWU4	Q9V471	Yes	No	PTHR11562	PTHR11562
2033	Q93084	P22700	Yes	Yes	PTHR42861	PTHR42861
2034	P62258	P92177	Yes	Yes	PTHR18860	PTHR18860
2035	Q96Q05	Q9VIL0	Yes	Yes	PTHR21512	PTHR21512
2036	P29083	O96880	Yes	Yes	PTHR13097	PTHR13097
2037	P57103	A0A0B4K6E2	Yes	Yes	PTHR11878	PTHR11878
2038	Q5SRE7	Q9VGY8	Yes	Yes	PTHR20883	PTHR20883
2039	Q6ZV70	Q9Y0Y7	Yes	Yes	PTHR12736	PTHR12736
2040	Q8TF09	Q7KMS3	Yes	Yes	PTHR10779	PTHR10779
2041	P18754	P25171	Yes	No	PTHR45982	PTHR45982
2042	Q15397	O61345	Yes	Yes	PTHR13389	PTHR13389
2043	Q8NI99	Q5BIB8	Yes	No	PTHR19143	PTHR19143
