	prot1	prot2	RBSH	RBH	PANTHER_prot1	PANTHER_prot2
2007	Q96LU5	O74800	Yes	Yes	PTHR12383	PTHR12383
2008	Q9Y512	Q10478	Yes	Yes	PTHR12815	PTHR12815
2009	Q14919	Q10315	Yes	No	PTHR10252	PTHR10252
2010	Q15833	O94590	Yes	Yes	PTHR11679	PTHR11679
2011	A0A1B0GV85	O60119	Yes	No	PTHR45828	PTHR10809
2012	Q9Y3E0	Q9USJ2	Yes	No	PTHR21493	PTHR21493
2013	Q99757	O94504	Yes	No	PTHR43601	PTHR10438
2014	Q9BPX3	Q10429	Yes	Yes	PTHR14418	PTHR14418
2015	P62829	P0CT60	Yes	Yes	PTHR11761	PTHR11761
2016	Q7Z7B1	Q9UTL4	Yes	Yes	PTHR20661	PTHR20661
2017	Q8WVB6	Q9USQ1	Yes	No	PTHR23389	PTHR23389
2018	O95486	Q9UUI5	Yes	No	PTHR13803	PTHR13803
2019	Q15021	O94679	Yes	No	PTHR14222	PTHR14222
2020	O15438	Q10185	Yes	Yes	PTHR24223	PTHR24223
2021	O15438	Q9P5N0	Yes	Yes	PTHR24223	PTHR24223
2022	Q9NVP1	Q09916	Yes	No	PTHR24031	PTHR24031
2023	Q6P2M8	Q9P7I2	Yes	No	PTHR24347	PTHR24347
2024	Q8N543	Q11120	Yes	No	PTHR12117	PTHR12117
2025	Q16719	Q10089	Yes	No	PTHR14084	PTHR43586
2026	O95347	P41003	Yes	Yes	PTHR43941	PTHR43941
2027	O95620	O74553	Yes	Yes	PTHR11082	PTHR11082
2028	Q9NNW5	Q9USZ0	Yes	Yes	PTHR14344	PTHR14344
2029	P62424	O13672	Yes	Yes	PTHR23105	PTHR23105
2030	Q92747	P78774	Yes	Yes	PTHR10709	PTHR10709
2031	O14746	O13339	Yes	No	PTHR12066	PTHR12066
2032	Q96FX7	O14307	Yes	No	PTHR12133	PTHR12133
2033	Q5VVQ6	O13974	Yes	Yes	PTHR13312	PTHR13312
2034	P49356	O13782	Yes	Yes	PTHR11774	PTHR11774
2035	Q9H9S4	Q9P7Q8	Yes	Yes	PTHR10182	PTHR10182
2036	P52657	O74948	Yes	Yes	PTHR10966	PTHR10966
2037	O14964	O13821	Yes	No	PTHR46275	PTHR47794
2038	P51665	O74440	Yes	Yes	PTHR10540	PTHR10540
2039	P00558	O60101	Yes	Yes	PTHR11406	PTHR11406
2040	Q8N357	Q09875	Yes	Yes	PTHR13146	PTHR13146
2041	O94973	Q9C0W7	Yes	Yes	PTHR22780	PTHR22780
2042	Q13889	O74366	Yes	Yes	PTHR12831	PTHR12831
2043	Q9UI26	O94545	Yes	Yes	PTHR10997	PTHR10997
2044	Q9H6Q4	Q9Y7N7	Yes	Yes	PTHR11615	PTHR11615
2045	O43684	O42860	Yes	Yes	PTHR10971	PTHR10971
2046	P43897	Q9HGL5	Yes	Yes	PTHR11741	PTHR11741
2047	Q9HAY2	Q9Y7U4	Yes	No	PTHR11736	PTHR11736
2048	Q6NVY1	O74802	Yes	Yes	PTHR43176	PTHR43176
2049	Q96KP4	Q9P6I2	Yes	Yes	PTHR43270	PTHR43270
2050	Q9BQ48	Q9P7L9	Yes	No	PTHR14503	PTHR14503
2051	P11766	O74540	Yes	Yes	PTHR43880	PTHR43880
2052	Q92485	Q9C1W8	Yes	No	PTHR10340	PTHR10340
2053	Q9NUU7	Q09747	Yes	Yes	PTHR47958	PTHR47958
2054	O15269	O59682	Yes	Yes	PTHR13693	PTHR13693
2055	Q2TB18	O14061	Yes	No	PTHR15665	PTHR15665
2056	Q6RFH5	O94698	Yes	No	PTHR16038	PTHR16038
2057	P48047	O74479	Yes	Yes	PTHR11910	PTHR11910
2058	Q96H96	Q10252	Yes	Yes	PTHR11048	PTHR11048
2059	Q12965	Q9Y7Z8	Yes	Yes	PTHR13140	PTHR13140
2060	O95352	O43069	Yes	Yes	PTHR10953	PTHR10953
2061	Q9UJM8	Q9HDX2	Yes	Yes	PTHR10578	PTHR10578
2062	P11021	P36604	Yes	Yes	PTHR19375	PTHR19375
2063	Q9GZT8	O94404	Yes	No	PTHR13799	PTHR13799
2064	P61513	O94686	Yes	Yes	PTHR48160	PTHR48188
2065	P38646	P22774	Yes	Yes	PTHR19375	PTHR19375
2066	Q6IPU0	Q9US26	Yes	No	PTHR28577	
2067	Q9NX24	Q9P7H0	Yes	Yes	PTHR23105	PTHR23105
2068	O75110	Q10309	Yes	Yes	PTHR24092	PTHR24092
2069	Q9BV86	O13748	Yes	Yes	PTHR12753	PTHR12753
2070	Q53S33	Q9USK1	Yes	No	PTHR46188	PTHR46188
2071	O60645	O74846	Yes	Yes	PTHR21292	PTHR21292
2072	Q96CW1	Q09718	Yes	Yes	PTHR10529	PTHR10529
2073	P53041	O43049	Yes	Yes	PTHR45668	PTHR45668
2074	O60216	P30776	Yes	No	PTHR12585	PTHR12585
2075	Q9Y6X3	O94459	Yes	No	PTHR21394	PTHR21394
2076	Q15181	P19117	Yes	Yes	PTHR10286	PTHR10286
2077	P56589	O14017	Yes	No	PTHR28080	PTHR28080
2078	P61088	O13685	Yes	Yes	PTHR24068	PTHR24068
2079	P05198	P56286	Yes	Yes	PTHR10602	PTHR10602
2080	O00411	O13993	Yes	No	PTHR10102	PTHR10102
2081	Q9Y3A4	O94683	Yes	Yes	PTHR13191	PTHR13191
2082	P62072	Q9UTE9	Yes	No	PTHR11038	PTHR11038
2083	Q99598	O74955	Yes	Yes	PTHR10741	PTHR10741
2084	Q6FI81	O74821	Yes	No	PTHR13273	PTHR13273
2085	Q8TE02	O94495	Yes	No	PTHR15641	PTHR15641
2086	Q53GQ0	Q10245	Yes	Yes	PTHR43899	PTHR43086
2087	Q9BXP2	O60146	Yes	No	PTHR11827	PTHR11827
2088	Q9BTV6	O74865	Yes	No	PTHR46042	PTHR46042
2089	Q7Z4G4	O94636	Yes	Yes	PTHR13370	PTHR13370
2090	Q15906	Q9P790	Yes	No	PTHR13275	PTHR13275
2091	P27694	Q92372	Yes	Yes	PTHR23273	PTHR23273
2092	Q15269	Q9C1X1	Yes	Yes	PTHR19858	PTHR19858
2093	Q9P2S5	Q96WW0	Yes	Yes	PTHR16220	PTHR16220
2094	Q9UBT2	O42939	Yes	No	PTHR10953	PTHR10953
2095	Q9H089	Q10190	Yes	No	PTHR45709	PTHR45709
2096	Q9UJA5	Q9HGL4	Yes	Yes	PTHR12945	PTHR12945
2097	O75478	Q9P7J7	Yes	Yes	PTHR12374	PTHR12374
2098	Q86WB7	Q9URX1	Yes	No	PTHR19444	PTHR23294
2099	P49720	Q9Y7T8	Yes	Yes	PTHR11599	PTHR11599
2100	Q15392	Q9HDX8	Yes	No	PTHR10801	PTHR43762
2101	P0C0S5	P48003	Yes	Yes	PTHR23430	PTHR23430
2102	P49642	O14215	Yes	Yes	PTHR10536	PTHR10536
2103	Q92600	Q92368	Yes	Yes	PTHR12262	PTHR12262
2104	Q9H0R6	O94509	Yes	Yes	PTHR11895	PTHR11895
2105	P52294	O14063	Yes	Yes	PTHR23316	PTHR23316
2106	Q9NW64	O59800	Yes	No	PTHR14089	PTHR14089
2107	O95260	O14133	Yes	No	PTHR21367	PTHR21367
2108	Q9Y5R4	O14028	Yes	No	PTHR18895	PTHR18895
2109	O75629	Q9UUK0	Yes	No	PTHR13343	PTHR28040
2110	P0C870	O94606	Yes	No	PTHR12461	PTHR12461
2111	Q15046	Q9UUE6	Yes	Yes	PTHR42918	PTHR42918
2112	Q9UI43	P78860	Yes	Yes	PTHR10920	PTHR10920
2113	P78330	O74382	Yes	No	PTHR43344	PTHR43344
2114	Q9H4K7	Q9UT06	Yes	No	PTHR11702	PTHR11702
2115	Q9H7F0	O74431	Yes	Yes	PTHR45630	PTHR45630
2116	P36542	O74754	Yes	Yes	PTHR11693	PTHR11693
2117	Q92990	Q76PC4	Yes	No	PTHR15430	PTHR15430
2118	O43818	Q9P7C0	Yes	Yes	PTHR19865	PTHR19865
2119	Q9Y2Q5	Q9Y7J2	Yes	No	PTHR13323	PTHR13323
2120	O43660	O13615	Yes	No	PTHR19923	PTHR19923
2121	P05141	Q09188	Yes	Yes	PTHR45635	PTHR45635
2122	O95336	O74455	Yes	Yes	PTHR11054	PTHR11054
2123	P00491	Q9UTG1	Yes	Yes	PTHR11904	PTHR11904
2124	Q969S3	O59811	Yes	No	PTHR13182	PTHR13182
2125	Q9H2X9	O60146	No	Yes	PTHR11827	PTHR11827
2126	P30154	Q9UT08	No	Yes	PTHR10648	PTHR10648
2127	Q5EE01	G2TRL2	No	Yes	PTHR34832	PTHR34832
2128	P62736	P10989	No	Yes	PTHR11937	PTHR11937
2129	O43861	Q10309	No	Yes	PTHR24092	PTHR24092
2130	Q9NTI5	Q9HFF5	No	Yes	PTHR12663	PTHR12663
2131	Q15437	O94672	No	Yes	PTHR11141	PTHR11141
2132	Q02543	P0CT69	No	Yes	PTHR10052	PTHR10052
2133	Q96J02	Q92462	No	Yes	PTHR11254	PTHR11254
2134	P62244	P0CT59	No	Yes	PTHR11758	PTHR11758
2135	P84098	O42699	No	Yes	PTHR10722	PTHR10722
2136	P23528	P78929	No	Yes	PTHR11913	PTHR11913
2137	Q6IN85	Q9Y7J8	No	Yes	PTHR23318	PTHR23318
2138	P67775	P23636	No	Yes	PTHR45619	PTHR45619
2139	Q16875	Q9URZ7	No	Yes	PTHR10606	PTHR10606
2140	P47895	O14293	No	Yes	PTHR11699	PTHR11699
2141	P98198	O94296	No	Yes	PTHR24092	PTHR24092
2142	P98198	Q09891	No	Yes	PTHR24092	PTHR24092
2143	P98198	O36028	No	Yes	PTHR24092	PTHR24092
2144	Q15843	O14399	No	Yes	PTHR10666	PTHR10666
2145	O75185	O59868	No	Yes	PTHR42861	PTHR42861
2146	Q9NXW2	O13633	No	Yes	PTHR43908	PTHR43908
2147	P51808	Q9UTS6	No	Yes	PTHR21255	PTHR21255
2148	Q9UKX2	Q9USI6	No	Yes	PTHR45615	PTHR45615
2149	Q9UHA3	Q10353	No	Yes	PTHR10792	PTHR10792
2150	P51790	O60159	No	Yes	PTHR45711	PTHR45711
2151	Q02156	P36582	No	Yes	PTHR24356	PTHR24356
2152	P68104	P0CT53	No	Yes	PTHR23115	PTHR23115
2153	P68104	P0CT55	No	Yes	PTHR23115	PTHR23115
2154	P62857	P0CT80	No	Yes	PTHR10769	PTHR10769
2155	Q13885	P05219	No	Yes	PTHR11588	PTHR11588
2156	Q6P093	Q9HDX3	No	Yes	PTHR23024	PTHR23024
2157	Q8WTT2	O94288	No	Yes	PTHR14428	PTHR14428
2158	P62979	P0C016	No	Yes	PTHR10666	PTHR10666
2159	P49961	Q9USP2	No	Yes	PTHR11782	PTHR11782
2160	Q96AJ9	P78768	No	Yes	PTHR21230	PTHR21230
2161	Q13530	Q9HDY3	No	Yes	PTHR10383	PTHR10383
2162	Q59GN2	P05767	No	Yes	PTHR19970	PTHR19970
2163	P14625	P41887	No	Yes	PTHR11528	PTHR11528
2164	P04350	P05219	No	Yes	PTHR11588	PTHR11588
2165	P62714	P23636	No	Yes	PTHR45619	PTHR45619
2166	P62714	P23635	No	Yes	PTHR45619	PTHR45619
2167	Q5ST30	O75005	No	Yes	PTHR11946	PTHR11946
2168	P62847	O59865	No	Yes	PTHR10496	PTHR10496
2169	P23763	Q92356	No	Yes	PTHR45701	PTHR45701
2170	O75347	Q9Y703	No	Yes	PTHR21500	PTHR21500
2171	Q9UKC9	O74783	No	Yes	PTHR13382	PTHR13382
2172	Q3ZCM7	P05219	No	Yes	PTHR11588	PTHR11588
2173	Q9Y397	O74384	No	Yes	PTHR22883	PTHR22883
2174	Q5BJF2	Q10255	No	Yes	PTHR31204	PTHR31204
2175	Q9H5Z1	O42945	No	Yes	PTHR18934	PTHR18934
2176	Q9H5Z1	Q03319	No	Yes	PTHR18934	PTHR18934
2177	Q9H5Z1	Q9HE06	No	Yes	PTHR18934	PTHR18934
2178	Q9P0U1	O42999	No	Yes	PTHR46722	PTHR34944
2179	P0DMV9	O59855	No	Yes	PTHR19375	PTHR19375
2180	P0DMV9	Q10265	No	Yes	PTHR19375	PTHR19375
2181	P0DMV9	P36604	No	Yes	PTHR19375	PTHR19375
2182	P0DMV9	Q10284	No	Yes	PTHR19375	PTHR19375
2183	P0DMV9	P22774	No	Yes	PTHR19375	PTHR19375
2184	P53701	O74794	No	Yes	PTHR12743	PTHR12743
2185	Q8TD30	Q10334	No	Yes	PTHR11751	PTHR11751
2186	Q8N8A6	O13622	No	Yes	PTHR24031	PTHR24031
2187	Q6ZMR3	Q9P7P7	No	Yes	PTHR43128	PTHR43128
2188	Q969S9	O94429	No	Yes	PTHR43261	PTHR43261
2189	P34896	Q10104	No	Yes	PTHR11680	PTHR11680
2190	P62987	P0CH06	No	Yes	PTHR10666	PTHR10666
2191	P63267	P10989	No	Yes	PTHR11937	PTHR11937
2192	O60706	Q10185	No	Yes	PTHR24223	PTHR24223
2193	O60706	Q9P5N0	No	Yes	PTHR24223	PTHR24223
2194	P46781	O59675	No	Yes	PTHR11831	PTHR11831
2195	P98196	O94296	No	Yes	PTHR24092	PTHR24092
2196	Q9Y6Q5	Q9HFE5	No	Yes	PTHR10529	PTHR10529
2197	O00232	P0CU18	No	Yes	PTHR10855	PTHR10855
2198	Q71U36	P04688	No	Yes	PTHR11588	PTHR11588
2199	Q71U36	P04689	No	Yes	PTHR11588	PTHR11588
2200	O43451	Q9C0Y4	No	Yes	PTHR22762	PTHR22762
2201	A6NHL2	P04689	No	Yes	PTHR11588	PTHR11588
2202	A6NHL2	P04688	No	Yes	PTHR11588	PTHR11588
2203	P68363	P04688	No	Yes	PTHR11588	PTHR11588
2204	P68363	P04689	No	Yes	PTHR11588	PTHR11588
2205	Q9UPT9	Q09738	No	Yes	PTHR21646	PTHR24006
2206	O15347	P87057	No	Yes	PTHR48112	PTHR48112
2207	P61927	P59289	No	Yes	PTHR10768	PTHR10768
2208	O43633	O14177	No	Yes	PTHR10476	PTHR10476
2209	Q9H0M0	Q92462	No	Yes	PTHR11254	PTHR11254
2210	P17858	O42938	No	Yes	PTHR13697	PTHR13697
2211	Q5JTY5	O74310	No	Yes	PTHR13748	PTHR13748
2212	O96008	O13656	No	Yes	PTHR10802	PTHR10802
2213	P49674	O74135	No	Yes	PTHR11909	PTHR11909
2214	P57723	O74919	No	Yes	PTHR10288	PTHR10288
2215	Q4VC31	O74982	No	Yes	PTHR31905	PTHR31905
2216	P29120	Q09175	No	Yes	PTHR42884	PTHR42884
2217	Q6YP21	O14209	No	Yes	PTHR43807	PTHR43807
2218	Q9UKB1	Q09855	No	Yes	PTHR44129	PTHR19854
2219	O43520	O94296	No	Yes	PTHR24092	PTHR24092
2220	O43520	Q09891	No	Yes	PTHR24092	PTHR24092
2221	O43520	O36028	No	Yes	PTHR24092	PTHR24092
2222	P08708	Q9P7J6	No	Yes	PTHR10732	PTHR10732
2223	P16260	O13805	No	Yes	PTHR24089	PTHR24089
2224	P0DP24	P05933	No	Yes	PTHR23050	PTHR23050
2225	Q6IBS0	O94399	No	Yes	PTHR13759	PTHR13759
2226	Q3MIR4	Q1MTQ5	No	Yes	PTHR10926	PTHR10926
2227	O95926	O59733	No	Yes	PTHR13264	PTHR13264
2228	P60059	Q09827	No	Yes	PTHR12309	PTHR12309
2229	P09471	P27584	No	Yes	PTHR10218	PTHR10218
2230	Q9BUF5	P05219	No	Yes	PTHR11588	PTHR11588
2231	P29803	Q10489	No	Yes	PTHR11516	PTHR11516
2232	A0A3B3IRV3	P87313	No	Yes	PTHR22798	PTHR22798
2233	P30793	O13774	No	Yes	PTHR11109	PTHR11109
2234	O75192	Q10333	No	Yes	PTHR12652	PTHR12652
2235	P39210	O14142	No	Yes	PTHR11266	PTHR11266
2236	P60510	O74789	No	Yes	PTHR45619	PTHR45619
2237	P62913	P0CT78	No	Yes	PTHR11994	PTHR11994
2238	Q9NTI2	Q09891	No	Yes	PTHR24092	PTHR24092
2239	O00308	Q92462	No	Yes	PTHR11254	PTHR11254
2240	P68366	P04688	No	Yes	PTHR11588	PTHR11588
2241	P68366	P04689	No	Yes	PTHR11588	PTHR11588
2242	Q9Y6A1	O42933	No	Yes	PTHR10050	PTHR10050
2243	P62829	P0CT61	No	Yes	PTHR11761	PTHR11761
2244	P62140	P23880	No	Yes	PTHR11668	PTHR11668
2245	O95630	Q9P371	No	Yes	PTHR12947	PTHR12947
2246	Q9H5X1	Q9UTL0	No	Yes	PTHR12377	PTHR12377
2247	Q9BSE5	Q10088	No	Yes	PTHR11358	PTHR11358
2248	P30405	P18253	No	Yes	PTHR11071	PTHR11071
2249	P17066	O59855	No	Yes	PTHR19375	PTHR19375
2250	P17066	Q10265	No	Yes	PTHR19375	PTHR19375
2251	P17066	P36604	No	Yes	PTHR19375	PTHR19375
2252	P17066	Q10284	No	Yes	PTHR19375	PTHR19375
2253	P17066	P22774	No	Yes	PTHR19375	PTHR19375
2254	Q9UH03	Q09116	No	Yes	PTHR18884	PTHR18884
2255	P0C6T2	Q96VG2	No	Yes	PTHR48164	
2256	Q9H8S9	O94360	No	Yes	PTHR22599	PTHR22599
2257	Q9NR19	P78773	No	Yes	PTHR24095	PTHR24095
2258	Q7L8S5	Q9UUK3	No	Yes	PTHR12419	PTHR12419
2259	P34931	O59855	No	Yes	PTHR19375	PTHR19375
2260	P34931	Q10265	No	Yes	PTHR19375	PTHR19375
2261	P34931	P36604	No	Yes	PTHR19375	PTHR19375
2262	P34931	Q10284	No	Yes	PTHR19375	PTHR19375
2263	P34931	P22774	No	Yes	PTHR19375	PTHR19375
2264	P62136	P13681	No	Yes	PTHR11668	PTHR11668
2265	P62136	P23880	No	Yes	PTHR11668	PTHR11668
2266	P31153	O60198	No	Yes	PTHR11964	PTHR11964
2267	Q17RP2	P49777	No	Yes	PTHR19303	PTHR19303
2268	P07205	O60101	No	Yes	PTHR11406	PTHR11406
2269	Q9Y487	O13742	No	Yes	PTHR11629	PTHR11629
2270	Q9NPJ8	P0CAN8	No	Yes	PTHR12612	PTHR12612
2271	P54198	P87314	No	Yes	PTHR13831	PTHR13831
2272	P56377	Q9P7N2	No	Yes	PTHR11753	PTHR11753
2273	P46977	O94335	No	Yes	PTHR13872	PTHR13872
2274	O75394	O74394	No	Yes	PTHR47037	PTHR15238
2275	Q6PJI9	O13686	No	Yes	PTHR46170	PTHR46170
2276	P46782	Q9P3T6	No	Yes	PTHR11205	PTHR11205
2277	P0DI82	Q9USZ5	No	Yes	PTHR12403	PTHR12403
2278	Q96FL8	Q9UT92	No	Yes	PTHR11206	PTHR11206
2279	P35790	Q10276	No	Yes	PTHR22603	PTHR22603
2280	P61313	O74895	No	Yes	PTHR11847	PTHR11847
2281	Q92572	Q09905	No	Yes	PTHR11753	PTHR11753
2282	P31689	O74752	No	Yes	PTHR43888	PTHR43888
2283	Q9BQE3	P04688	No	Yes	PTHR11588	PTHR11588
2284	P12268	O14344	No	Yes	PTHR11911	PTHR11911
2285	Q96J65	Q10185	No	Yes	PTHR24223	PTHR24223
2286	Q96J65	Q9P5N0	No	Yes	PTHR24223	PTHR24223
2287	Q3SYC2	O74850	No	Yes	PTHR12317	PTHR12317
2288	O95067	P36630	No	Yes	PTHR10177	PTHR10177
2289	Q5T3U5	Q9P5N0	No	Yes	PTHR24223	PTHR24223
2290	Q5T3U5	Q10185	No	Yes	PTHR24223	PTHR24223
2291	O75570	Q09691	No	Yes	PTHR43804	PTHR43804
2292	Q9Y620	Q09772	No	Yes	PTHR45629	PTHR45629
2293	Q96J66	Q10185	No	Yes	PTHR24223	PTHR24223
2294	Q96J66	Q9P5N0	No	Yes	PTHR24223	PTHR24223
2295	O75182	O13919	No	Yes	PTHR12346	PTHR12346
2296	P61006	P17609	No	Yes	PTHR47980	PTHR47980
2297	O96009	P32834	No	Yes	PTHR47966	PTHR47966
2298	Q13153	Q10056	No	Yes	PTHR48015	PTHR48015
2299	P0CG48	P0CG72	No	Yes	PTHR10666	PTHR10666
2300	Q04609	O43023	No	Yes	PTHR10404	PTHR10404
2301	P00352	O14293	No	Yes	PTHR11699	PTHR11699
2302	O95782	Q9C0W7	No	Yes	PTHR22780	PTHR22780
2303	Q9BTZ2	Q10216	No	Yes	PTHR43943	PTHR48107
2304	Q2VIR3	Q09130	No	Yes	PTHR42854	PTHR42854
2305	O15440	Q9P5N0	No	Yes	PTHR24223	PTHR24223
2306	O15440	Q10185	No	Yes	PTHR24223	PTHR24223
2307	Q969M3	O94348	No	Yes	PTHR21236	PTHR21236
2308	Q9BQI3	Q9UTE5	No	Yes	PTHR11042	PTHR11042
2309	Q9GZT6	O14042	No	Yes	PTHR14360	PTHR14360
2310	A0AVT1	O94609	No	Yes	PTHR10953	PTHR10953
2311	Q05639	P0CT53	No	Yes	PTHR23115	PTHR23115
2312	Q05639	P0CT55	No	Yes	PTHR23115	PTHR23115
2313	Q05639	P0CT54	No	Yes	PTHR23115	PTHR23115
2314	Q562R1	P10989	No	Yes	PTHR11937	PTHR11937
2315	P16298	Q12705	No	Yes	PTHR45673	PTHR45673
2316	Q9Y5U9	O13825	No	Yes	PTHR15858	PTHR15858
2317	P14061	O74628	No	Yes	PTHR43391	PTHR43391
2318	P30050	P0CT83	No	Yes	PTHR11661	PTHR11661
2319	Q9BTM1	P04910	No	Yes	PTHR23430	PTHR23430
2320	P62280	P0CT73	No	Yes	PTHR10744	PTHR10744
2321	Q9HBG4	O13742	No	Yes	PTHR11629	PTHR11629
2322	P14324	O59703	No	Yes	PTHR11525	PTHR11525
2323	P84077	P36579	No	Yes	PTHR11711	PTHR11711
2324	O00160	Q9Y7Z8	No	Yes	PTHR13140	PTHR13140
2325	Q9H9S3	P79088	No	Yes	PTHR10906	PTHR10906
2326	Q96NR8	O74959	No	Yes	PTHR24320	PTHR24320
2327	Q9HD34	O60068	No	Yes	PTHR13166	PTHR13166
2328	P68371	P05219	No	Yes	PTHR11588	PTHR11588
2329	O75874	O14254	No	Yes	PTHR11822	PTHR11822
2330	Q01518	P36621	No	Yes	PTHR10652	PTHR10652
2331	P62888	P52808	No	Yes	PTHR11449	PTHR11449
2332	P78540	Q10066	No	Yes	PTHR43782	PTHR43782
2333	Q4VNC0	O74431	No	Yes	PTHR45630	PTHR45630
2334	Q15477	O14232	No	Yes	PTHR12131	PTHR12131
2335	P0DMV8	O59855	No	Yes	PTHR19375	PTHR19375
2336	P0DMV8	Q10265	No	Yes	PTHR19375	PTHR19375
2337	P0DMV8	P36604	No	Yes	PTHR19375	PTHR19375
2338	P0DMV8	Q10284	No	Yes	PTHR19375	PTHR19375
2339	P0DMV8	P22774	No	Yes	PTHR19375	PTHR19375
2340	P0DPH8	P04689	No	Yes	PTHR11588	PTHR11588
2341	P0DPH8	P04688	No	Yes	PTHR11588	PTHR11588
2342	P0DN76	Q09176	No	Yes	PTHR12620	PTHR12620
2343	P10515	O59816	No	Yes	PTHR23151	PTHR23151
2344	O60684	O14063	No	Yes	PTHR23316	PTHR23316
2345	O60684	O94374	No	Yes	PTHR23316	PTHR23316
2346	Q9HCE7	Q92462	No	Yes	PTHR11254	PTHR11254
2347	Q15907	P17610	No	Yes	PTHR47979	PTHR47979
2348	Q14240	Q10055	No	Yes	PTHR24031	PTHR47958
2349	P11021	O59855	No	Yes	PTHR19375	PTHR19375
2350	P11021	Q10265	No	Yes	PTHR19375	PTHR19375
2351	P11021	Q10284	No	Yes	PTHR19375	PTHR19375
2352	P11021	P22774	No	Yes	PTHR19375	PTHR19375
2353	P35813	Q09172	No	Yes	PTHR47992	PTHR13832
2354	O60518	O74476	No	Yes	PTHR10527	PTHR10527
2355	Q9UIC8	O94257	No	Yes	PTHR13600	PTHR13600
2356	P49841	Q10452	No	Yes	PTHR24057	PTHR24057
2357	P63261	P10989	No	Yes	PTHR11937	PTHR11937
2358	Q96HY7	O74378	No	Yes	PTHR23152	PTHR23152
2359	O75348	O74174	No	Yes	PTHR12713	PTHR12713
2360	P62269	P0CT66	No	Yes	PTHR10871	PTHR10871
2361	Q9NRH3	P25295	No	Yes	PTHR11588	PTHR11588
2362	Q8IXI1	O59781	No	Yes	PTHR24072	PTHR24072
2363	Q4VNC1	O74431	No	Yes	PTHR45630	PTHR45630
2364	P60842	P47943	No	Yes	PTHR24031	PTHR24031
2365	P60842	Q10055	No	Yes	PTHR24031	PTHR47958
2366	P21695	P21696	No	Yes	PTHR11728	PTHR11728
2367	Q5VTE0	P0CT53	No	Yes	PTHR23115	PTHR23115
2368	Q5VTE0	P0CT55	No	Yes	PTHR23115	PTHR23115
2369	Q5VTE0	P0CT54	No	Yes	PTHR23115	PTHR23115
2370	P52789	Q09756	No	Yes	PTHR19443	PTHR19443
2371	Q13093	Q9URV1	No	Yes	PTHR10272	PTHR10272
2372	P60983	O13808	No	Yes	PTHR11249	PTHR11249
2373	P50395	Q10305	No	Yes	PTHR11787	PTHR11787
2374	Q9UBQ7	O14075	No	Yes	PTHR10996	PTHR10996
2375	Q99963	O94478	No	Yes	PTHR14167	PTHR45929
2376	Q8NB49	O94296	No	Yes	PTHR24092	PTHR24092
2377	P25398	O14062	No	Yes	PTHR11843	PTHR11843
2378	Q8TCT0	O14159	No	Yes	PTHR12358	PTHR12358
2379	Q9ULM6	O74874	No	Yes	PTHR12121	PTHR12121
2380	Q9Y284	Q09714	No	Yes	PTHR13193	PTHR28038
2381	P68032	P10989	No	Yes	PTHR11937	PTHR11937
2382	Q99880	P04913	No	Yes	PTHR23428	PTHR23428
2383	Q9Y2H1	O13310	No	Yes	PTHR24356	PTHR24356
2384	P36578	P35679	No	Yes	PTHR19431	PTHR19431
2385	Q13509	P05219	No	Yes	PTHR11588	PTHR11588
2386	P36873	P13681	No	Yes	PTHR11668	PTHR11668
2387	P36873	P23880	No	Yes	PTHR11668	PTHR11668
2388	Q9Y2G3	O94296	No	Yes	PTHR24092	PTHR24092
2389	P32856	Q9USH7	No	Yes	PTHR19957	PTHR19957
2390	P07437	P05219	No	Yes	PTHR11588	PTHR11588
2391	Q9UIJ5	Q9C0W9	No	Yes	PTHR22883	PTHR22883
2392	P62249	P0CT64	No	Yes	PTHR21569	PTHR21569
2393	Q09428	Q10185	No	Yes	PTHR24223	PTHR24223
2394	Q09428	Q9P5N0	No	Yes	PTHR24223	PTHR24223
2395	O75947	O94390	No	Yes	PTHR12700	PTHR12700
2396	Q9H115	Q9P4X4	No	Yes	PTHR13768	PTHR13768
2397	Q9HD42	O60074	No	Yes	PTHR10476	PTHR10476
2398	Q9Y2Q0	Q09891	No	Yes	PTHR24092	PTHR24092
2399	Q9Y2Q0	O36028	No	Yes	PTHR24092	PTHR24092
2400	P62745	Q09914	No	Yes	PTHR24072	PTHR24072
2401	P08238	P41887	No	Yes	PTHR11528	PTHR11528
2402	Q8IV36	Q9P7M6	No	Yes	PTHR21575	PTHR21575
2403	P82979	O74871	No	Yes	PTHR46551	PTHR46551
2404	P13797	O59945	No	Yes	PTHR19961	PTHR19961
2405	Q15029	O14460	No	Yes	PTHR42908	PTHR42908
2406	Q8N5X7	O74743	No	Yes	PTHR11960	PTHR11960
2407	Q6PEY2	P04689	No	Yes	PTHR11588	PTHR11588
2408	Q6PEY2	P04688	No	Yes	PTHR11588	PTHR11588
2409	O14647	O14139	No	Yes	PTHR45623	PTHR45623
2410	Q8NDV3	O94383	No	Yes	PTHR18937	PTHR18937
2411	Q13310	P31209	No	Yes	PTHR24012	PTHR24012
2412	P55854	O13351	No	Yes	PTHR10562	PTHR10562
2413	P62701	Q9P4W9	No	Yes	PTHR11581	PTHR11581
2414	Q9NQ11	O74431	No	Yes	PTHR45630	PTHR45630
2415	P11940	P31209	No	Yes	PTHR24012	PTHR24012
2416	Q13620	O14122	No	Yes	PTHR11932	PTHR11932
