	prot1	prot2	RBSH	RBH	PANTHER_prot1	PANTHER_prot2
2075	Q9Y2X8	P15731	No	Yes	PTHR24068	PTHR24068
2076	P05386	P05318	No	Yes	PTHR45696	PTHR45696
2077	Q9ULV0	P19524	No	Yes	PTHR13140	PTHR13140
2078	P51572	Q07451	No	Yes	PTHR12701	PTHR12701
2079	P62913	P0C0W9	No	Yes	PTHR11994	PTHR11994
2080	Q9BQE3	P09733	No	Yes	PTHR11588	PTHR11588
2081	Q9BQE3	P09734	No	Yes	PTHR11588	PTHR11588
2082	O14802	P04050	No	Yes	PTHR19376	PTHR19376
2083	O75390	P08679	No	Yes	PTHR11739	PTHR11739
2084	P46778	Q02753	No	Yes	PTHR20981	PTHR20981
2085	P68366	P09734	No	Yes	PTHR11588	PTHR11588
2086	O15439	P53049	No	Yes	PTHR24223	PTHR24223
2087	O15439	P32386	No	Yes	PTHR24223	PTHR24223
2088	O15439	P14772	No	Yes	PTHR24223	PTHR24223
2089	O15439	P38735	No	Yes	PTHR24223	PTHR24223
2090	Q9BUF5	P02557	No	Yes	PTHR11588	PTHR11588
2091	P62829	P0CX42	No	Yes	PTHR11761	PTHR11761
2092	P22694	P06245	No	Yes	PTHR24353	PTHR24353
2093	Q9NYZ2	P23500	No	Yes	PTHR45758	PTHR45758
2094	P35670	P38995	No	Yes	PTHR43520	PTHR43520
2095	A6NIM6	P32901	No	Yes	PTHR11654	PTHR11654
2096	P52758	P40185	No	Yes	PTHR11803	PTHR11803
2097	P28845	P40579	No	Yes	PTHR44279	PTHR43008
2098	Q9NY65	P09733	No	Yes	PTHR11588	PTHR11588
2099	Q9NY65	P09734	No	Yes	PTHR11588	PTHR11588
2100	P11216	P06738	No	Yes	PTHR11468	PTHR11468
2101	Q09428	P39109	No	Yes	PTHR24223	PTHR24223
2102	Q09428	P14772	No	Yes	PTHR24223	PTHR24223
2103	Q9ULC4	P89886	No	Yes	PTHR22798	PTHR22798
2104	O60830	P39515	No	Yes	PTHR10485	PTHR10485
2105	O43861	P40527	No	Yes	PTHR24092	PTHR24092
2106	Q8WWV3	P28625	No	Yes	PTHR11695	PTHR11695
2107	P62899	P0C2H9	No	Yes	PTHR10956	PTHR10956
2108	Q9Y5J7	O74700	No	Yes	PTHR13172	PTHR13172
2109	P20839	P50094	No	Yes	PTHR11911	PTHR11911
2110	P20839	P50095	No	Yes	PTHR11911	PTHR11911
2111	P40429	P26784	No	Yes	PTHR11545	PTHR11545
2112	Q9UN37	P52917	No	Yes	PTHR23074	PTHR23074
2113	Q5VTE0	P02994	No	Yes	PTHR23115	PTHR23115
2114	Q8NBQ5	Q07530	No	Yes	PTHR24322	PTHR24322
2115	Q9BZD2	P31381	No	Yes	PTHR10332	PTHR10332
2116	P20248	P24869	No	Yes	PTHR10177	PTHR10177
2117	Q3ZCM7	P02557	No	Yes	PTHR11588	PTHR11588
2118	Q9UEE5	P22517	No	Yes	PTHR24342	PTHR24347
2119	Q9BRT8	P53729	No	Yes	PTHR13748	PTHR13748
2120	P23193	P07273	No	Yes	PTHR11477	PTHR11477
2121	Q8TB40	Q12385	No	Yes	PTHR42886	PTHR42886
2122	P52209	P38720	No	Yes	PTHR11811	PTHR11811
2123	Q6ZSM3	P36032	No	Yes	PTHR11360	PTHR11360
2124	Q14137	Q04660	No	Yes	PTHR17605	PTHR17605
2125	Q9BY50	P15367	No	Yes	PTHR10806	PTHR10806
2126	P61513	P0CX25	No	Yes	PTHR48160	PTHR48188
2127	P31040	P47052	No	Yes	PTHR11632	PTHR11632
2128	P11182	P19262	No	Yes	PTHR43178	PTHR43416
2129	Q7L5L3	Q08959	No	Yes	PTHR42758	PTHR42758
2130	Q9NZZ3	Q03390	No	Yes	PTHR22761	PTHR22761
2131	Q6PEY2	P09733	No	Yes	PTHR11588	PTHR11588
2132	Q6PEY2	P09734	No	Yes	PTHR11588	PTHR11588
2133	Q15477	P47047	No	Yes	PTHR12131	PTHR12131
2134	Q8N6T3	P35197	No	Yes	PTHR46395	PTHR45686
2135	P30153	P31383	No	Yes	PTHR10648	PTHR10648
2136	Q9BSY4	Q04341	No	Yes	PTHR47106	PTHR47106
2137	Q92930	P07560	No	Yes	PTHR47980	PTHR47980
2138	O60493	Q08826	No	Yes	PTHR45963	PTHR45963
2139	P54725	P32628	No	Yes	PTHR10621	PTHR10621
2140	Q99613	P32497	No	Yes	PTHR13937	PTHR13937
2141	P62136	P32598	No	Yes	PTHR11668	PTHR11668
2142	Q9HB90	P53290	No	Yes	PTHR11259	PTHR11259
2143	P62917	P0CX46	No	Yes	PTHR13691	PTHR13691
2144	A6NNZ2	P02557	No	Yes	PTHR11588	PTHR11588
2145	Q9UDW1	P22289	No	Yes	PTHR12980	PTHR12980
2146	Q9BYX7	P60010	No	Yes	PTHR11937	PTHR11937
2147	P13929	P00924	No	Yes	PTHR11902	PTHR11902
2148	P13929	P0CX11	No	Yes	PTHR11902	PTHR11902
2149	P13929	P0CX10	No	Yes	PTHR11902	PTHR11902
2150	P13929	P42222	No	Yes	PTHR11902	PTHR11902
2151	P13929	P00925	No	Yes	PTHR11902	PTHR11902
2152	Q00796	Q07993	No	Yes	PTHR43161	PTHR43161
2153	P34897	P37291	No	Yes	PTHR11680	PTHR11680
2154	P34897	P37292	No	Yes	PTHR11680	PTHR11680
2155	Q9H221	Q08234	No	Yes	PTHR48041	PTHR48041
2156	P14625	P15108	No	Yes	PTHR11528	PTHR11528
2157	P14625	P02829	No	Yes	PTHR11528	PTHR11528
2158	O15270	P40970	No	Yes	PTHR13693	PTHR13693
2159	P11142	P09435	No	Yes	PTHR19375	PTHR19375
2160	P11142	P22202	No	Yes	PTHR19375	PTHR19375
2161	P11142	P10591	No	Yes	PTHR19375	PTHR19375
2162	P11142	P16474	No	Yes	PTHR19375	PTHR19375
2163	P11142	P40150	No	Yes	PTHR19375	PTHR19375
2164	P11142	P11484	No	Yes	PTHR19375	PTHR19375
2165	P11142	P0CS90	No	Yes	PTHR19375	PTHR19375
2166	P11142	P39987	No	Yes	PTHR19375	PTHR19375
2167	O75947	P30902	No	Yes	PTHR12700	PTHR12700
2168	P62837	P15732	No	Yes	PTHR24068	PTHR24068
2169	Q93077	P04912	No	Yes	PTHR23430	PTHR23430
2170	Q93077	P04911	No	Yes	PTHR23430	PTHR23430
2171	Q15029	P32324	No	Yes	PTHR42908	PTHR42908
2172	O15305	P07283	No	Yes	PTHR10466	PTHR10466
2173	Q96MV8	Q03289	No	Yes	PTHR22883	PTHR22883
2174	Q9NUN7	Q02896	No	Yes	PTHR46187	PTHR46187
2175	Q9Y5L4	P53299	No	Yes	PTHR19338	PTHR19338
2176	P36543	P22203	No	Yes	PTHR45715	PTHR45715
2177	P08708	P14127	No	Yes	PTHR10732	PTHR10732
2178	P52701	Q03834	No	Yes	PTHR11361	PTHR11361
2179	Q6QHF9	P50264	No	Yes	PTHR10742	PTHR10742
2180	Q96J66	P39109	No	Yes	PTHR24223	PTHR24223
2181	Q96J66	P53049	No	Yes	PTHR24223	PTHR24223
2182	P0DI82	P38334	No	Yes	PTHR12403	PTHR12403
2183	Q9BXS5	Q00776	No	Yes	PTHR10529	PTHR10529
2184	O75880	P38072	No	Yes	PTHR12151	PTHR12151
2185	Q9P2K8	P15442	No	Yes	PTHR11042	PTHR11042
2186	P84101	Q3E7B7	No	Yes	PTHR13596	PTHR13596
2187	P09467	P09201	No	Yes	PTHR11556	PTHR11556
2188	Q6BCY4	P38626	No	Yes	PTHR19370	PTHR19370
2189	O00160	P36006	No	Yes	PTHR13140	PTHR13140
2190	O75387	Q04991	No	Yes	PTHR20766	PTHR20772
2191	O15379	P32561	No	Yes	PTHR48252	PTHR48252
2192	O00571	P24784	No	Yes	PTHR47958	PTHR47958
2193	O00571	P06634	No	Yes	PTHR47958	PTHR47958
2194	Q96SE0	Q03649	No	Yes	PTHR10794	PTHR10794
2195	P21281	P16140	No	Yes	PTHR43389	PTHR43389
2196	O43747	Q12028	No	Yes	PTHR22780	PTHR22780
2197	Q5T280	Q04867	No	Yes	PTHR12150	PTHR12150
2198	Q59GN2	P04650	No	Yes	PTHR19970	PTHR19970
2199	O14874	P53170	No	Yes	PTHR11947	PTHR11947
2200	O60264	P38144	No	Yes	PTHR10799	PTHR10799
2201	Q9ULW6	P25293	No	Yes	PTHR11875	PTHR11875
2202	P61353	P0C2H7	No	Yes	PTHR10497	PTHR10497
2203	Q9UHQ9	Q12746	No	Yes	PTHR19370	PTHR19370
2204	Q969S9	P39677	No	Yes	PTHR43261	PTHR43261
2205	Q9BW92	P04801	No	Yes	PTHR11451	PTHR11451
2206	Q5QNW6	P02294	No	Yes	PTHR23428	PTHR23428
2207	P67775	P23594	No	Yes	PTHR45619	PTHR45619
2208	P07339	P07267	No	Yes	PTHR47966	PTHR47966
2209	Q3MIR4	P25656	No	Yes	PTHR10926	PTHR10926
2210	Q9BZK7	P38262	No	Yes	PTHR22846	PTHR22846
2211	Q13503	P47822	No	Yes	PTHR13381	PTHR13381
2212	Q9P265	Q12275	No	Yes	PTHR22754	PTHR22754
2213	A0A0B4J2E5	P25635	No	Yes	PTHR19858	PTHR19858
2214	P11021	P09435	No	Yes	PTHR19375	PTHR19375
2215	P11021	P22202	No	Yes	PTHR19375	PTHR19375
2216	P11021	P10591	No	Yes	PTHR19375	PTHR19375
2217	P11021	P10592	No	Yes	PTHR19375	PTHR19375
2218	P11021	P40150	No	Yes	PTHR19375	PTHR19375
2219	P11021	P11484	No	Yes	PTHR19375	PTHR19375
2220	P11021	P0CS90	No	Yes	PTHR19375	PTHR19375
2221	P11021	P39987	No	Yes	PTHR19375	PTHR19375
2222	P36578	P49626	No	Yes	PTHR19431	PTHR19431
2223	O00429	P21576	No	Yes	PTHR11566	PTHR11566
2224	P62249	P0CX52	No	Yes	PTHR21569	PTHR21569
2225	Q9HBG4	P32563	No	Yes	PTHR11629	PTHR11629
2226	P30838	Q04458	No	Yes	PTHR43570	PTHR43570
2227	P36871	P33401	No	Yes	PTHR22573	PTHR22573
2228	Q15843	Q03919	No	Yes	PTHR10666	PTHR10666
2229	Q13530	Q12116	No	Yes	PTHR10383	PTHR10383
2230	P13807	P27472	No	Yes	PTHR10176	PTHR10176
2231	P83881	P0CX27	No	Yes	PTHR10369	PTHR10369
2232	P38646	P39987	No	Yes	PTHR19375	PTHR19375
2233	P38646	Q05931	No	Yes	PTHR19375	PTHR19375
2234	P38646	P09435	No	Yes	PTHR19375	PTHR19375
2235	P38646	P22202	No	Yes	PTHR19375	PTHR19375
2236	P38646	P16474	No	Yes	PTHR19375	PTHR19375
2237	P38646	P10591	No	Yes	PTHR19375	PTHR19375
2238	P38646	P10592	No	Yes	PTHR19375	PTHR19375
2239	Q9GZZ1	Q08689	No	Yes	PTHR42919	PTHR42919
2240	Q15691	P40013	No	Yes	PTHR10623	PTHR10623
2241	P07205	P00560	No	Yes	PTHR11406	PTHR11406
2242	P15259	P00950	No	Yes	PTHR11931	PTHR11931
2243	P17066	P22202	No	Yes	PTHR19375	PTHR19375
2244	P17066	P09435	No	Yes	PTHR19375	PTHR19375
2245	P17066	P10592	No	Yes	PTHR19375	PTHR19375
2246	P17066	P10591	No	Yes	PTHR19375	PTHR19375
2247	P17066	P16474	No	Yes	PTHR19375	PTHR19375
2248	P17066	P40150	No	Yes	PTHR19375	PTHR19375
2249	P17066	P11484	No	Yes	PTHR19375	PTHR19375
2250	P17066	P0CS90	No	Yes	PTHR19375	PTHR19375
2251	P17066	P39987	No	Yes	PTHR19375	PTHR19375
2252	P33121	P39518	No	Yes	PTHR43272	PTHR43272
2253	P84077	P19146	No	Yes	PTHR11711	PTHR11711
2254	P12081	P07263	No	Yes	PTHR11476	PTHR11476
2255	Q9Y2G3	P39524	No	Yes	PTHR24092	PTHR24092
2256	P54619	P12904	No	Yes	PTHR13780	PTHR13780
2257	P62140	P32598	No	Yes	PTHR11668	PTHR11668
2258	P56377	P35181	No	Yes	PTHR11753	PTHR11753
2259	Q9NYP7	P25358	No	Yes	PTHR11157	PTHR11157
2260	P50613	P06242	No	Yes	PTHR24056	PTHR24056
2261	P62081	P26786	No	Yes	PTHR11278	PTHR11278
2262	P62979	P05759	No	Yes	PTHR10666	PTHR10666
2263	Q8N8R3	P38087	No	Yes	PTHR45624	PTHR45624
2264	Q9NQY0	P25343	No	Yes	PTHR47174	PTHR47174
2265	P61964	P38123	No	Yes	PTHR22847	PTHR22847
2266	P29803	P16387	No	Yes	PTHR11516	PTHR11516
2267	P0DMV9	P09435	No	Yes	PTHR19375	PTHR19375
2268	P0DMV9	P10592	No	Yes	PTHR19375	PTHR19375
2269	P0DMV9	P10591	No	Yes	PTHR19375	PTHR19375
2270	P0DMV9	P16474	No	Yes	PTHR19375	PTHR19375
2271	P0DMV9	P40150	No	Yes	PTHR19375	PTHR19375
2272	P0DMV9	P11484	No	Yes	PTHR19375	PTHR19375
2273	P0DMV9	P0CS90	No	Yes	PTHR19375	PTHR19375
2274	P0DMV9	P39987	No	Yes	PTHR19375	PTHR19375
2275	P62266	P0CX30	No	Yes	PTHR11652	PTHR11652
2276	P84098	P0CX83	No	Yes	PTHR10722	PTHR10722
2277	O43520	P39524	No	Yes	PTHR24092	PTHR24092
2278	Q12965	Q04439	No	Yes	PTHR13140	PTHR13140
2279	P0DPH7	P09733	No	Yes	PTHR11588	PTHR11588
2280	P0DPH7	P09734	No	Yes	PTHR11588	PTHR11588
2281	Q71U36	P09733	No	Yes	PTHR11588	PTHR11588
2282	Q71U36	P09734	No	Yes	PTHR11588	PTHR11588
2283	O75694	P40064	No	Yes	PTHR10350	PTHR10350
2284	P62987	P0CH09	No	Yes	PTHR10666	PTHR10666
2285	Q15120	P40530	No	Yes	PTHR11947	PTHR11947
2286	Q09028	P39984	No	Yes	PTHR22850	PTHR22850
2287	O60684	Q02821	No	Yes	PTHR23316	PTHR23316
2288	P07437	P02557	No	Yes	PTHR11588	PTHR11588
2289	Q4VNC0	Q12697	No	Yes	PTHR45630	PTHR45630
2290	P30050	P0CX54	No	Yes	PTHR11661	PTHR11661
2291	Q5T3U5	P39109	No	Yes	PTHR24223	PTHR24223
2292	Q5T3U5	P14772	No	Yes	PTHR24223	PTHR24223
2293	P68363	P09733	No	Yes	PTHR11588	PTHR11588
2294	P68363	P09734	No	Yes	PTHR11588	PTHR11588
2295	P20340	Q99260	No	Yes	PTHR24073	PTHR24073
2296	Q9Y244	P38293	No	Yes	PTHR12828	PTHR12828
2297	P51955	P22209	No	Yes	PTHR43671	PTHR43671
2298	P12268	P50094	No	Yes	PTHR11911	PTHR11911
2299	P12268	P38697	No	Yes	PTHR11911	PTHR11911
2300	P12268	P50095	No	Yes	PTHR11911	PTHR11911
2301	P98198	P39524	No	Yes	PTHR24092	PTHR24092
2302	P37802	Q08873	No	Yes	PTHR47385	PTHR47385
2303	O43731	P18414	No	Yes	PTHR10585	PTHR10585
2304	Q01813	P16862	No	Yes	PTHR13697	PTHR13697
2305	P08237	P16862	No	Yes	PTHR13697	PTHR13697
2306	P08237	P16861	No	Yes	PTHR13697	PTHR13697
2307	P28062	P30656	No	Yes	PTHR11599	PTHR11599
2308	P62847	P0CX32	No	Yes	PTHR10496	PTHR10496
2309	P0DKB6	P53157	No	Yes	PTHR14154	PTHR14154
2310	P68400	P19454	No	Yes	PTHR24054	PTHR24054
2311	O14965	P38991	No	Yes	PTHR24350	PTHR24350
2312	Q9NRK6	P33310	No	Yes		PTHR43394
2313	Q5JTZ9	P40825	No	Yes	PTHR11777	PTHR11777
2314	O75964	Q12233	No	Yes	PTHR12386	PTHR12386
2315	P31153	P19358	No	Yes	PTHR11964	PTHR11964
2316	Q5ST30	P07806	No	Yes	PTHR11946	PTHR11946
2317	Q00341	P06105	No	Yes	PTHR10627	PTHR10627
2318	P68371	P02557	No	Yes	PTHR11588	PTHR11588
2319	P46781	O13516	No	Yes	PTHR11831	PTHR11831
2320	A2RTX5	P04801	No	Yes	PTHR11451	PTHR11451
2321	Q16769	P43599	No	Yes	PTHR12283	PTHR12283
2322	P14550	P14065	No	Yes	PTHR11732	PTHR11732
2323	Q9Y2K3	P08964	No	Yes	PTHR45615	PTHR45615
2324	P62714	P23595	No	Yes	PTHR45619	PTHR45619
2325	P62714	P23594	No	Yes	PTHR45619	PTHR45619
2326	A6NMK7	Q06102	No	Yes	PTHR23102	PTHR23102
2327	P0DP24	P06787	No	Yes	PTHR23050	PTHR23050
2328	O75529	P38129	No	Yes	PTHR19879	PTHR19879
2329	P16298	P14747	No	Yes	PTHR45673	PTHR45673
2330	P16298	P23287	No	Yes	PTHR45673	PTHR45673
2331	O43488	P42884	No	Yes	PTHR43625	PTHR43364
2332	Q9UNW1	P35842	No	Yes	PTHR20963	PTHR20963
2333	Q9UPT9	P50102	No	Yes	PTHR21646	PTHR21646
2334	Q9NPA8	Q6WNK7	No	Yes	PTHR12514	PTHR12514
2335	P10515	P12695	No	Yes	PTHR23151	PTHR23151
2336	Q29RF7	Q04264	No	Yes	PTHR12663	PTHR12663
2337	Q49B96	Q3E731	No	Yes	PTHR21107	PTHR21107
2338	Q9Y6D5	P11075	No	Yes	PTHR10663	PTHR10663
2339	P31939	P54113	No	Yes	PTHR11692	PTHR11692
2340	Q02543	P0CX23	No	Yes	PTHR10052	PTHR10052
2341	P46977	P39007	No	Yes	PTHR13872	PTHR13872
2342	P63261	P60010	No	Yes	PTHR11937	PTHR11937
2343	Q9Y487	P32563	No	Yes	PTHR11629	PTHR11629
2344	Q5VZY2	Q05521	No	Yes	PTHR10165	PTHR10165
2345	O75348	P48836	No	Yes	PTHR12713	PTHR12713
2346	Q9BVA1	P02557	No	Yes	PTHR11588	PTHR11588
2347	O75185	P13586	No	Yes	PTHR42861	PTHR42861
2348	P63241	P23301	No	Yes	PTHR11673	PTHR11673
2349	Q9NR19	P52910	No	Yes	PTHR24095	PTHR24095
2350	Q9NR19	Q01574	No	Yes	PTHR24095	PTHR24095
2351	P0DPB6	P28000	No	Yes	PTHR13946	PTHR13946
2352	Q07020	P0CX50	No	Yes	PTHR10934	PTHR10934
2353	Q8N4V2	P25297	No	Yes	PTHR24064	PTHR24064
2354	P51793	P37020	No	Yes	PTHR45711	PTHR45711
2355	P11908	P38063	No	Yes	PTHR10210	PTHR10210
2356	Q8TBZ5	Q12041	No	Yes	PTHR24384	
2357	P62736	P60010	No	Yes	PTHR11937	PTHR11937
2358	Q9BTT4	Q06213	No	Yes	PTHR13345	PTHR13345
2359	Q9H4B7	P02557	No	Yes	PTHR11588	PTHR11588
2360	Q96NR8	Q08651	No	Yes	PTHR24320	PTHR24320
2361	Q9Y5U9	Q3E834	No	Yes	PTHR15858	PTHR15858
2362	Q00765	Q12402	No	Yes	PTHR12300	PTHR12300
2363	P33527	P14772	No	Yes	PTHR24223	PTHR24223
2364	P33527	P32386	No	Yes	PTHR24223	PTHR24223
2365	P33527	P38735	No	Yes	PTHR24223	PTHR24223
2366	P33527	P53049	No	Yes	PTHR24223	PTHR24223
2367	P0DMV8	P09435	No	Yes	PTHR19375	PTHR19375
2368	P0DMV8	P22202	No	Yes	PTHR19375	PTHR19375
2369	P0DMV8	P10592	No	Yes	PTHR19375	PTHR19375
2370	P0DMV8	P10591	No	Yes	PTHR19375	PTHR19375
2371	P0DMV8	P16474	No	Yes	PTHR19375	PTHR19375
2372	P0DMV8	P40150	No	Yes	PTHR19375	PTHR19375
2373	P0DMV8	P11484	No	Yes	PTHR19375	PTHR19375
2374	P0DMV8	P0CS90	No	Yes	PTHR19375	PTHR19375
2375	P0DMV8	P39987	No	Yes	PTHR19375	PTHR19375
2376	P11217	P06738	No	Yes	PTHR11468	PTHR11468
2377	P09104	P00924	No	Yes	PTHR11902	PTHR11902
2378	P09104	P0CX11	No	Yes	PTHR11902	PTHR11902
2379	P09104	P0CX10	No	Yes	PTHR11902	PTHR11902
2380	P09104	P00925	No	Yes	PTHR11902	PTHR11902
2381	Q16775	Q12320	No	Yes	PTHR11935	PTHR11935
2382	P24928	P04050	No	Yes	PTHR19376	PTHR19376
2383	P62241	P0CX39	No	Yes	PTHR10394	PTHR10394
2384	P37837	P53228	No	Yes	PTHR10683	PTHR10683
2385	Q9Y6K0	P17898	No	Yes	PTHR10414	PTHR10414
2386	Q9HD42	P69771	No	Yes	PTHR10476	PTHR10476
2387	Q15833	P30619	No	Yes	PTHR11679	PTHR11679
2388	Q13509	P02557	No	Yes	PTHR11588	PTHR11588
2389	Q6YFQ2	Q01519	No	Yes	PTHR11387	PTHR46281
2390	P17812	P38627	No	Yes	PTHR11550	PTHR11550
2391	O15440	P53049	No	Yes	PTHR24223	PTHR24223
2392	O15440	P39109	No	Yes	PTHR24223	PTHR24223
2393	O15440	P14772	No	Yes	PTHR24223	PTHR24223
2394	Q96HY7	P20967	No	Yes	PTHR23152	PTHR23152
2395	P41250	P38088	No	Yes	PTHR10745	PTHR10745
2396	Q2TB90	P04807	No	Yes	PTHR19443	PTHR19443
2397	P14618	P00549	No	Yes	PTHR11817	PTHR11817
2398	A8MWL7	P47131	No	Yes	PTHR12668	PTHR12668
2399	Q9BY43	P39929	No	Yes	PTHR22761	PTHR22761
2400	P11166	P38142	No	Yes	PTHR23503	PTHR23503
2401	P61313	P54780	No	Yes	PTHR11847	PTHR11847
2402	O60220	P57744	No	Yes	PTHR19338	PTHR19338
2403	O14975	P38225	No	Yes	PTHR43107	PTHR43107
2404	O75570	P30775	No	Yes	PTHR43804	PTHR43804
2405	Q9NRF8	P28274	No	Yes	PTHR11550	PTHR11550
2406	Q9NRF8	P38627	No	Yes	PTHR11550	PTHR11550
2407	P62269	P0CX55	No	Yes	PTHR10871	PTHR10871
2408	P29218	Q05533	No	Yes	PTHR20854	PTHR20854
2409	P41091	P32481	No	Yes	PTHR42854	PTHR42854
2410	Q6ZVE7	Q03554	No	Yes	PTHR21493	PTHR21493
2411	O60706	P39109	No	Yes	PTHR24223	PTHR24223
2412	O60706	P14772	No	Yes	PTHR24223	PTHR24223
2413	Q99873	P38074	No	Yes	PTHR11006	PTHR11006
2414	P54646	P06782	No	Yes	PTHR24343	PTHR24343
2415	P34932	P32590	No	Yes	PTHR45639	PTHR45639
2416	P84243	P61830	No	Yes	PTHR11426	PTHR11426
2417	Q9H5Z1	P53131	No	Yes	PTHR18934	PTHR18934
2418	P34931	P22202	No	Yes	PTHR19375	PTHR19375
2419	P34931	P10591	No	Yes	PTHR19375	PTHR19375
2420	P34931	P09435	No	Yes	PTHR19375	PTHR19375
2421	P34931	P10592	No	Yes	PTHR19375	PTHR19375
2422	P34931	P16474	No	Yes	PTHR19375	PTHR19375
2423	P34931	P40150	No	Yes	PTHR19375	PTHR19375
2424	P34931	P11484	No	Yes	PTHR19375	PTHR19375
2425	P34931	P0CS90	No	Yes	PTHR19375	PTHR19375
2426	P34931	P39987	No	Yes	PTHR19375	PTHR19375
2427	P61020	P36017	No	Yes	PTHR24073	PTHR24073
2428	P23528	Q03048	No	Yes	PTHR11913	PTHR11913
2429	Q9HAV0	P18851	No	Yes	PTHR19850	PTHR19850
