prot1	prot2	RBSH	RBH	PANTHER_prot1	PANTHER_prot2
P42575	Q9XYF4	Yes	Yes	PTHR10454	PTHR15034
Q9UMS0	Q8SY96	Yes	No	PTHR11178	PTHR11178
Q13148	Q8SXP8	Yes	Yes	PTHR48033	PTHR48033
Q8N635	Q9W3M9	Yes	Yes	PTHR21166	PTHR21166
Q96RK0	Q9U1H0	Yes	No	PTHR13059	PTHR13059
Q6P1J9	Q9VHI1	Yes	Yes	PTHR12466	PTHR12466
P31350	P48592	Yes	Yes	PTHR23409	PTHR23409
Q12980	Q9VUB4	Yes	Yes	PTHR13153	PTHR13153
P23743	Q01583	Yes	No	PTHR11255	PTHR11255
Q92544	Q9V3N6	Yes	Yes	PTHR10766	PTHR10766
P08559	Q7KVX1	Yes	No	PTHR11516	PTHR11516
Q15369	Q7JWD6	Yes	Yes	PTHR20648	PTHR20648
Q69YQ0	Q0KHX7	Yes	No	PTHR23167	PTHR23167
Q15543	Q9VIP1	Yes	No	PTHR11380	PTHR11380
Q15544	P49906	Yes	No	PTHR13218	PTHR13218
Q5T6V5	Q9W2I2	Yes	Yes	PTHR21314	PTHR21314
Q92499	Q9VNV3	Yes	Yes	PTHR24031	PTHR24031
Q9NRA0	Q9VYY8	Yes	No	PTHR12358	PTHR12358
Q13098	Q9VVU5	Yes	Yes	PTHR14145	PTHR14145
Q86U10	Q9W4N6	Yes	Yes	PTHR11707	PTHR11707
Q8N5Z0	Q9VTD9	Yes	Yes	PTHR42790	PTHR42858
Q92968	Q7JRD4	Yes	No	PTHR19332	PTHR19332
Q9H9Y4	Q9VU67	Yes	Yes	PTHR21231	PTHR21231
Q96CQ1	Q9VQ37	Yes	Yes	PTHR45829	PTHR45829
Q9H3T3	Q24322	Yes	No	PTHR11036	PTHR11036
Q9Y3P9	A8JNN5	Yes	Yes	PTHR47219	PTHR47219
Q9BW62	A0A0B4KFL3	Yes	No	PTHR23074	PTHR23074
P23443	Q94533	Yes	No	PTHR24351	PTHR24351
P61218	Q24320	Yes	Yes	PTHR47227	PTHR47227
Q08623	Q94529	Yes	Yes	PTHR18901	PTHR18901
O95755	Q9W0A7	Yes	No	PTHR47977	PTHR47977
Q16706	Q24451	Yes	Yes	PTHR11607	PTHR11607
Q9P0I2	Q9VKR0	Yes	Yes	PTHR13116	PTHR13116
Q9ULJ3	Q867Z4	Yes	No	PTHR24394	PTHR23110
P61923	Q9VV89	Yes	Yes	PTHR11043	PTHR11043
Q9Y2X7	Q95RG8	Yes	No	PTHR46097	PTHR46097
Q96AX9	Q9VJ14	Yes	Yes	PTHR24202	PTHR24202
P05141	Q26365	Yes	Yes	PTHR45635	PTHR45635
P62847	Q9W229	Yes	Yes	PTHR10496	PTHR10496
Q9UGC7	Q9VK20	Yes	Yes	PTHR43804	PTHR43804
P49736	P49735	Yes	Yes	PTHR11630	PTHR11630
Q5U5X0	Q0KI15	Yes	No	PTHR46749	PTHR46749
Q9NP79	Q9W0B3	Yes	Yes	PTHR46009	PTHR46009
Q8IXL7	Q8INK9	Yes	Yes	PTHR10173	PTHR10173
Q8N5L8	Q0E9N4	Yes	No	PTHR13516	PTHR13516
Q8WWV3	Q8IPZ3	Yes	Yes	PTHR11695	PTHR11695
Q7L211	O76462	Yes	Yes	PTHR12277	PTHR12277
P05186	M9PD70	Yes	Yes	PTHR11596	PTHR11596
O60688	Q9W2X7	Yes	No	PTHR13848	PTHR13848
Q96G21	Q9VBY2	Yes	Yes	PTHR22734	PTHR22734
Q9BWH6	Q9VTX1	Yes	No	PTHR21483	PTHR21483
O95394	Q9VTZ4	Yes	Yes	PTHR45955	PTHR45955
Q5VVQ6	Q9VRJ9	Yes	Yes	PTHR13312	PTHR13312
Q96CU9	A1Z6N5	Yes	Yes	PTHR13847	PTHR13847
P27635	O61231	Yes	Yes	PTHR11726	PTHR11726
Q8N1G0	Q0E8J0	Yes	No	PTHR47222	PTHR24408
Q6PI78	Q8SYF7	Yes	No	PTHR21706	PTHR21706
Q96S44	Q9VRJ6	Yes	Yes	PTHR12209	PTHR12209
Q9NXH9	Q9VK89	Yes	Yes	PTHR10631	PTHR10631
Q9H8H2	Q86B47	Yes	No	PTHR24031	PTHR24031
O43711	Q7KS72	Yes	No	PTHR45921	PTHR45921
P57740	Q9V466	Yes	Yes	PTHR13003	PTHR13003
Q00796	O97479	Yes	Yes	PTHR43161	PTHR43161
Q32NC0	Q6NR22	Yes	No	PTHR31402	
Q9UQ10	Q9VQB4	Yes	Yes	PTHR22604	PTHR22604
P22061	Q27869	Yes	Yes	PTHR11579	PTHR11579
Q9HA77	Q7K3P0	Yes	Yes	PTHR10890	PTHR10890
Q16594	Q27272	Yes	No	PTHR48068	PTHR48068
Q9BVV6	A8JNI2	Yes	No	PTHR15721	PTHR36562
Q04760	A1Z6X6	Yes	Yes	PTHR10374	PTHR10374
P78549	Q9VIH0	Yes	No	PTHR43286	PTHR43286
O43692	Q8IRL3	Yes	No	PTHR10334	PTHR10334
O94763	Q9W148	Yes	No	PTHR15111	PTHR15111
O43837	Q9VD58	Yes	Yes	PTHR11835	PTHR11835
P39023	O16797	Yes	Yes	PTHR11363	PTHR11363
P17152	Q8IQ56	Yes	Yes	PTHR15099	PTHR15099
Q496J9	Q9W3W9	Yes	No	PTHR23511	PTHR23511
O14757	O61661	Yes	Yes	PTHR24343	PTHR24343
Q53HI1	Q9VHN5	Yes	Yes	PTHR12841	PTHR12841
O95573	A0A0B4KFE4	Yes	Yes	PTHR43272	PTHR43272
Q8WU67	A1Z7Q7	Yes	No	PTHR10794	PTHR10794
Q9H488	Q9V6X7	Yes	Yes	PTHR21420	PTHR21420
Q7LBR1	Q95SH2	Yes	Yes	PTHR10476	PTHR10476
O75943	O96532	Yes	No	PTHR12172	PTHR12172
Q86X45	Q9VR52	Yes	Yes	PTHR18849	PTHR18849
Q7Z2K6	A1ZBK1	Yes	No	PTHR12147	PTHR12147
Q15056	X2JC79	Yes	No	PTHR23236	PTHR23236
Q8IYB7	Q8IRJ7	Yes	No	PTHR23355	PTHR23355
Q96F63	Q9VLP6	Yes	No	PTHR31840	PTHR31840
Q8IY81	Q9VXK5	Yes	Yes	PTHR10920	PTHR10920
Q9UPT5	Q9VSJ8	Yes	Yes	PTHR12542	PTHR12542
Q04771	A0A0B4K7J3	Yes	Yes	PTHR23255	PTHR23255
Q6P161	Q9W2M8	Yes	No	PTHR28595	PTHR28595
P13073	Q8T4H8	Yes	Yes	PTHR10707	PTHR10707
P20711	P05031	Yes	Yes	PTHR11999	PTHR11999
P51687	Q9VWP4	Yes	Yes	PTHR19372	PTHR19372
Q5T4D3	Q9VF81	Yes	Yes	PTHR44227	PTHR44227
Q7RTS3	A0A0B4KFD8	Yes	No	PTHR23349	PTHR23349
P05413	Q8INK3	Yes	No	PTHR11955	PTHR11955
Q8N2H4	Q9VHP1	Yes	Yes	PTHR12952	PTHR12952
Q96J01	Q9VHT2	Yes	Yes	PTHR22839	PTHR22839
P58872	Q9W0E9	Yes	Yes	PTHR45840	PTHR45840
Q53HL2	Q9VLD6	Yes	No	PTHR16040	PTHR16040
Q68DK2	Q9VGP1	Yes	No	PTHR46591	PTHR46591
Q9H8M7	Q9VWN5	Yes	Yes	PTHR12473	PTHR12473
Q92979	Q9W4J5	Yes	Yes	PTHR12636	PTHR12636
P18505	Q08832	Yes	No	PTHR18945	PTHR18945
Q86YH6	Q9VP87	Yes	Yes	PTHR12001	PTHR12001
Q9Y2X0	Q9W278	Yes	Yes	PTHR13224	PTHR13224
Q96A65	Q9VNH6	Yes	Yes	PTHR14146	PTHR14146
Q9H172	Q9VQY4	Yes	No	PTHR48041	PTHR48041
P62318	O44437	Yes	No	PTHR23338	PTHR23338
Q68J44	X2JEB8	Yes	No	PTHR45682	PTHR45682
Q9Y5K8	Q9V7D2	Yes	Yes	PTHR11671	PTHR11671
A0A1B0GUS4	Q7K738	Yes	No	PTHR24068	PTHR24068
Q01658	Q9VJQ5	Yes	No	PTHR46138	PTHR46138
Q96RY7	Q7KTZ4	Yes	Yes	PTHR15722	PTHR15722
O15431	M9NE97	Yes	Yes	PTHR12483	PTHR12483
P55072	Q7KN62	Yes	Yes	PTHR23077	PTHR23077
Q96DZ1	Q9VKC7	Yes	Yes	PTHR15414	PTHR15414
Q9BRR6	Q9VUB9	Yes	Yes	PTHR21208	PTHR21208
Q9NRR6	Q9VTW2	Yes	No	PTHR46625	PTHR47039
Q9UNA4	Q9VHV1	Yes	No	PTHR46404	PTHR46404
Q9BWS9	Q9VLS0	Yes	Yes	PTHR46066	PTHR46066
Q92696	Q9VN77	Yes	Yes	PTHR11129	PTHR11129
Q7Z4G4	Q960G1	Yes	Yes	PTHR13370	PTHR13370
Q13042	Q9VCN6	Yes	Yes	PTHR12558	PTHR12558
Q07687	P20009	Yes	No	PTHR24327	PTHR24327
P06401	P33244	Yes	No	PTHR48092	PTHR24086
Q9Y5V0	Q9VUU7	Yes	No	PTHR21213	PTHR21213
O14830	P40421	Yes	No	PTHR45668	PTHR45668
P84098	P36241	Yes	Yes	PTHR10722	PTHR10722
Q13618	Q8IP45	Yes	Yes	PTHR11932	PTHR11932
Q9BV68	Q9VHI7	Yes	No	PTHR15710	PTHR15710
O60243	Q9VDR6	Yes	No	PTHR12812	PTHR12812
P21127	Q9VPC0	Yes	No	PTHR24056	PTHR24056
Q9NWU1	Q9VNF5	Yes	Yes	PTHR11712	PTHR11712
Q02978	Q9VAJ9	Yes	Yes	PTHR45618	PTHR45618
Q9BYB4	Q1WWB7	Yes	Yes	PTHR19854	PTHR19854
Q8NFU5	Q9VPR6	Yes	No	PTHR12400	PTHR12400
Q9BWF2	Q7K2X1	Yes	No	PTHR46569	PTHR46569
P08621	P17133	Yes	No	PTHR13952	PTHR13952
Q8TCJ0	Q9VTM4	Yes	No	PTHR13123	PTHR13123
Q15006	Q9VEQ2	Yes	No	PTHR12760	PTHR12760
Q6ZT12	Q9W3M3	Yes	Yes	PTHR21497	PTHR21497
Q5T160	Q8SXK2	Yes	Yes	PTHR11956	PTHR11956
Q86VX9	Q9VR38	Yes	No	PTHR13027	PTHR13027
P83436	Q9VAD6	Yes	Yes	PTHR21443	PTHR21443
Q96S90	Q961C8	Yes	No	PTHR20932	PTHR20932
Q7Z4Q2	Q9VI15	Yes	Yes	PTHR13347	PTHR13347
O43615	Q9VDZ7	Yes	Yes	PTHR10721	PTHR10721
P30291	P54350	Yes	No	PTHR11042	PTHR11042
P61163	P45889	Yes	Yes	PTHR11937	PTHR11937
O94822	Q9VW09	Yes	No	PTHR12389	PTHR12389
P46977	Q9VRE0	Yes	Yes	PTHR13872	PTHR13872
Q9GZT9	Q8SX21	Yes	No	PTHR12907	PTHR12907
Q9NQZ5	Q9VJZ2	Yes	Yes	PTHR19308	PTHR19308
Q9UK59	Q9VSD7	Yes	No	PTHR12849	PTHR12849
Q9BW19	P20480	Yes	Yes	PTHR24115	PTHR47972
O43264	Q9W4X9	Yes	No	PTHR12205	PTHR12205
P60953	P40793	Yes	Yes	PTHR24072	PTHR24072
Q16134	Q7JWF1	Yes	Yes	PTHR10617	PTHR10617
Q96MT7	Q0E8T7	Yes	Yes	PTHR14885	PTHR13720
Q5JTH9	Q9VYA7	Yes	Yes	PTHR21576	PTHR21576
Q9Y4Y9	Q9VRT7	Yes	Yes	PTHR20971	PTHR20971
Q8N6H7	A8JNX0	Yes	Yes	PTHR45686	PTHR45686
Q9NRX5	M9PFR2	Yes	No	PTHR10383	PTHR10383
Q15546	Q9W3S5	Yes	Yes	PTHR20855	PTHR20855
O95861	Q9VAG9	Yes	Yes	PTHR43028	PTHR43028
Q8TAM2	Q9VPP9	Yes	Yes	PTHR44177	PTHR44177
Q86SZ2	Q9VF82	Yes	Yes	PTHR12817	PTHR12817
Q05639	P05303	Yes	No	PTHR23115	PTHR23115
Q969V3	Q9VKZ7	Yes	Yes	PTHR31826	PTHR31826
P06744	P52029	Yes	Yes	PTHR11469	PTHR11469
Q9NXD2	Q9VY15	Yes	Yes	PTHR10807	PTHR10807
O60888	Q9VY55	Yes	No	PTHR23419	PTHR23419
P42126	Q9VL68	Yes	Yes	PTHR11941	PTHR11941
P82664	Q9VFB2	Yes	No	PTHR13334	PTHR13334
Q9UGP8	Q9VS57	Yes	Yes	PTHR24075	PTHR24075
Q16602	Q9VYH9	Yes	No	PTHR45620	PTHR45620
Q9BYD1	Q9VJ38	Yes	Yes	PTHR11545	PTHR11545
Q96T60	Q9VHS0	Yes	Yes	PTHR12083	PTHR12083
Q9BSH5	Q9W4J7	Yes	Yes	PTHR46191	PTHR46191
P62987	P18101	Yes	Yes	PTHR10666	PTHR10666
Q9UK41	Q9V359	Yes	Yes	PTHR12937	PTHR12937
Q9Y3E7	Q9VN02	Yes	Yes	PTHR10476	PTHR10476
Q14166	Q7JVG6	Yes	Yes	PTHR46088	PTHR46088
A0AVI4	Q9VN16	Yes	Yes	PTHR31322	PTHR31322
P29992	P23625	Yes	No	PTHR10218	PTHR10218
Q7Z6M2	Q9VST7	Yes	Yes	PTHR20933	PTHR20933
P11362	Q09147	Yes	No	PTHR24416	PTHR24416
P49790	Q9VXE6	Yes	No	PTHR23193	PTHR23193
P26440	Q9VSL9	Yes	Yes	PTHR43884	PTHR43884
Q13601	Q9VPU8	Yes	Yes	PTHR12581	PTHR12581
Q5VT25	Q9W1B0	Yes	No	PTHR22988	PTHR22988
Q9NQW6	Q9W1L2	Yes	No	PTHR21538	PTHR21538
O76031	A0A0B4LID7	Yes	No	PTHR48102	PTHR48102
Q9P013	Q9V3B6	Yes	Yes	PTHR12718	PTHR12718
Q7L5Y9	Q8MSB1	Yes	Yes	PTHR12170	PTHR12170
P78333	Q24114	Yes	No	PTHR10822	PTHR10822
Q9BRT9	Q9VBI1	Yes	Yes	PTHR21206	PTHR21206
O43172	Q9VVI0	Yes	Yes	PTHR19846	PTHR19846
Q9BYB0	A1Z9K8	Yes	No	PTHR24135	PTHR24135
P13984	P41900	Yes	Yes	PTHR10445	PTHR10445
P38606	Q27331	Yes	Yes	PTHR43607	PTHR43607
P49773	Q8STA5	Yes	Yes	PTHR23089	PTHR23089
Q9H6S3	Q8IPW1	Yes	No	PTHR12287	PTHR12287
Q9BQA1	Q9VIP8	Yes	Yes	PTHR46853	PTHR46853
Q96S82	Q9VHX2	Yes	No	PTHR10677	PTHR10677
Q9GZR5	Q5JZZ4	Yes	No	PTHR11157	PTHR11157
Q9NRR4	Q7KNF1	Yes	Yes	PTHR11207	PTHR11207
Q9BVS4	Q9VBU2	Yes	Yes	PTHR45852	PTHR45852
P40939	Q9V397	Yes	Yes	PTHR43612	PTHR43612
Q8WZ82	Q9VDL1	Yes	No	PTHR48070	PTHR48070
O60271	Q9GQF1	Yes	Yes	PTHR13886	PTHR13886
O43255	P21461	Yes	No	PTHR45877	PTHR45877
Q9Y617	Q9VAN0	Yes	Yes	PTHR43247	PTHR43247
Q8TCD6	Q9VWF0	Yes	Yes	PTHR20889	PTHR20889
Q9BQA5	O77260	Yes	Yes	PTHR24391	PTHR24391
P22303	P07140	Yes	No	PTHR11559	PTHR43918
P46783	Q9VWG3	Yes	Yes	PTHR12146	PTHR12146
Q8WUD1	O18333	Yes	No	PTHR47979	PTHR47979
Q96L92	Q9W486	Yes	Yes	PTHR12431	PTHR12431
O95759	Q9VP46	Yes	No	PTHR22957	PTHR22957
Q9H0F7	A1ZBK9	Yes	Yes	PTHR11711	PTHR11711
Q96H72	Q9VAF0	Yes	Yes	PTHR16950	PTHR16950
Q96RP9	Q9VM33	Yes	Yes	PTHR43636	PTHR43636
Q9Y3F4	Q9W1N4	Yes	Yes	PTHR19877	PTHR19877
Q9H5J4	Q9VV87	Yes	Yes	PTHR11157	PTHR11157
P45985	O61444	Yes	No	PTHR48013	PTHR48013
Q8NHQ8	Q9VBP2	Yes	No	PTHR15286	PTHR15286
O15442	Q9VT29	Yes	No	PTHR12905	PTHR12905
Q9Y4G8	Q9VMF3	Yes	No	PTHR23113	PTHR23113
Q6ZV29	Q9U969	Yes	Yes	PTHR14226	PTHR14226
Q8IW35	Q9VQV7	Yes	No	PTHR45973	PTHR45973
Q9NNZ3	P92029	Yes	No	PTHR44825	PTHR44825
Q9NWX6	Q9V3N8	Yes	Yes	PTHR12729	PTHR12729
A6NH52	Q8IQC1	Yes	No	PTHR13019	PTHR13019
O60925	Q9VMH8	Yes	Yes	PTHR20903	PTHR20903
O75534	B7Z0E2	Yes	No	PTHR12913	PTHR12913
Q9UMS5	Q9V9A8	Yes	No	PTHR12680	PTHR12680
Q9NWU5	Q9VXB5	Yes	Yes	PTHR13501	PTHR13501
Q96EB1	Q9VMQ7	Yes	No	PTHR12896	PTHR12896
Q96J94	Q7PLK0	Yes	Yes	PTHR22891	PTHR22891
Q9P2R7	Q95U38	Yes	Yes	PTHR11815	PTHR11815
Q8NFH5	Q9VWS2	Yes	Yes	PTHR21527	PTHR21527
Q99747	Q9U6R9	Yes	Yes	PTHR13768	PTHR13768
Q96DV4	Q9VY48	Yes	No	PTHR11362	PTHR11362
Q9Y5R8	Q9VA95	Yes	Yes	PTHR23249	PTHR23249
Q9NXN4	Q7JUR6	Yes	Yes	PTHR11106	PTHR11106
Q96NY9	Q9V3T1	Yes	No	PTHR13451	PTHR13451
Q12905	Q9VG73	Yes	Yes	PTHR46447	PTHR46447
Q92574	Q9VCC9	Yes	No	PTHR15154	PTHR15154
Q96CW1	O62530	Yes	Yes	PTHR10529	PTHR10529
Q9H4D0	Q9V498	Yes	Yes	PTHR14139	PTHR14139
O14529	P10180	Yes	No	PTHR14043	PTHR14043
Q13614	Q9VMI9	Yes	Yes	PTHR10807	PTHR10807
Q8NCN5	Q9W4K8	Yes	Yes	PTHR13847	PTHR13847
Q6UXP7	Q9VLU9	Yes	Yes	PTHR21184	PTHR21184
P09001	Q9VXQ0	Yes	Yes	PTHR11229	PTHR11229
Q14457	Q9VCE1	Yes	Yes	PTHR12768	PTHR12768
Q49AR2	M9PI97	Yes	Yes	PTHR13225	PTHR13225
O00488	Q9W3Y0	Yes	No	PTHR46095	PTHR46095
O14841	Q9W247	Yes	Yes	PTHR11365	PTHR11365
Q07960	Q9VTU3	Yes	Yes	PTHR45808	PTHR45808
Q6PCB7	Q7KVJ6	Yes	Yes	PTHR43107	PTHR43107
Q9BYN0	Q9VX10	Yes	Yes	PTHR21348	PTHR21348
Q99623	A8DYI6	Yes	Yes	PTHR23222	PTHR23222
Q9H2U2	O77460	Yes	Yes	PTHR10286	PTHR10286
Q05940	Q8IH57	Yes	No	PTHR23506	PTHR23506
Q15796	O96660	Yes	No	PTHR13703	PTHR13703
Q969Y2	Q9VC87	Yes	Yes	PTHR42714	PTHR42714
Q9BPU9	M9MRD5	Yes	Yes	PTHR12968	PTHR12968
Q9Y2B0	Q7JXF7	Yes	Yes	PTHR13341	PTHR13341
P19387	O97183	Yes	Yes	PTHR11800	PTHR11800
Q0VDI3	Q9VZK9	Yes	No	PTHR13628	PTHR13628
Q96CN9	Q9VGR1	Yes	Yes	PTHR23157	PTHR23157
O94766	O97422	Yes	Yes	PTHR10896	PTHR10896
P20839	Q07152	Yes	Yes	PTHR11911	PTHR11911
Q16342	Q9W1A3	Yes	Yes	PTHR12298	PTHR12298
Q9BV38	Q9W550	Yes	No	PTHR18763	PTHR18763
Q9Y276	Q9VL22	Yes	Yes	PTHR23070	PTHR23070
Q13889	Q9VPX4	Yes	Yes	PTHR12831	PTHR12831
O43236	Q0KHR7	Yes	No	PTHR18884	PTHR18884
Q99615	Q9V3W1	Yes	Yes	PTHR45188	PTHR44200
P05386	P08570	Yes	Yes	PTHR45696	PTHR45696
P05387	P05389	Yes	No	PTHR21141	PTHR21141
Q9BZX2	Q9VC99	Yes	Yes	PTHR10285	PTHR10285
Q9NZM5	Q9W3C2	Yes	Yes	PTHR14211	PTHR14211
Q9UBS5	Q9V3Q9	Yes	Yes	PTHR10519	PTHR10519
Q15843	Q9VJ33	Yes	Yes	PTHR10666	PTHR10666
Q9P2D3	A0A0B4KGF6	Yes	Yes	PTHR21663	PTHR21663
Q9NZ71	Q9W484	Yes	Yes	PTHR11472	PTHR11472
A5PLN9	Q95TN1	Yes	Yes	PTHR13134	PTHR13134
Q14240	Q02748	Yes	Yes	PTHR24031	PTHR24031
Q9H7F4	Q9VWK7	Yes	Yes	PTHR13568	PTHR13568
Q9Y3U8	P49630	Yes	Yes	PTHR10114	PTHR10114
Q9Y4W6	Q8T4G5	Yes	Yes	PTHR43655	PTHR43655
P08865	P38979	Yes	No	PTHR11489	PTHR11489
Q14008	Q9VEZ3	Yes	Yes	PTHR12609	PTHR12609
Q15631	Q7JVK6	Yes	Yes	PTHR10741	PTHR10741
Q9C0B0	Q86B79	Yes	No	PTHR14493	PTHR14493
Q86U38	Q7JX95	Yes	No	PTHR13102	PTHR13102
P57682	Q9W1W2	Yes	No	PTHR23235	PTHR23235
Q8N6T3	Q9VTX5	Yes	No	PTHR46395	PTHR46395
P49768	O02194	Yes	Yes	PTHR10202	PTHR10202
O14593	Q9VL58	Yes	No	PTHR24124	PTHR24124
P53803	Q6IGE3	Yes	Yes	PTHR12056	PTHR12056
Q93063	Q9Y169	Yes	Yes	PTHR11062	PTHR11062
P23786	Q9VZW7	Yes	Yes	PTHR22589	PTHR22589
O95271	Q9VBP3	Yes	Yes	PTHR24180	PTHR24180
P23352	Q9VCC7	Yes	No	PTHR14131	PTHR14131
Q8IWU4	Q9V471	Yes	No	PTHR11562	PTHR11562
P62258	P92177	Yes	Yes	PTHR18860	PTHR18860
Q96Q05	Q9VIL0	Yes	Yes	PTHR21512	PTHR21512
P29083	O96880	Yes	Yes	PTHR13097	PTHR13097
P57103	A0A0B4K6E2	Yes	No	PTHR11878	PTHR11878
Q5SRE7	Q9VGY8	Yes	Yes	PTHR20883	PTHR20883
Q6ZV70	Q9Y0Y7	Yes	Yes	PTHR12736	PTHR12736
Q8TF09	Q7KMS3	Yes	Yes	PTHR10779	PTHR10779
P18754	P25171	Yes	No	PTHR45982	PTHR45982
Q15397	O61345	Yes	Yes	PTHR13389	PTHR13389
Q8NI99	Q5BIB8	Yes	No	PTHR19143	PTHR19143
P30260	Q9VS37	Yes	No	PTHR12558	PTHR12558
Q9H6R6	Q9VG80	Yes	Yes	PTHR22883	PTHR22883
O15229	A1Z746	Yes	Yes	PTHR46028	PTHR46028
Q8IV38	Q9VTB0	Yes	Yes	PTHR24150	PTHR24150
P78348	Q0KHW3	Yes	No	PTHR11690	PTHR11690
P49841	P18431	Yes	Yes	PTHR24057	PTHR24057
O75616	Q9VG07	Yes	No	PTHR42698	PTHR42698
Q68CP9	A1Z6M0	Yes	No	PTHR46691	PTHR22970
Q6NXT1	Q9VT59	Yes	No	PTHR24197	PTHR24197
Q96BH1	A1Z9I6	Yes	No	PTHR13198	PTHR13198
Q9UJ83	Q7K3B7	Yes	Yes	PTHR43710	PTHR43710
Q9NQM4	Q9VUG3	Yes	Yes	PTHR21083	PTHR21083
Q04864	P98149	Yes	No	PTHR24169	PTHR24169
P16930	Q9VZI8	Yes	Yes	PTHR43069	PTHR43069
P32121	Q9V393	Yes	No	PTHR11792	PTHR11792
Q86U86	Q9VC36	Yes	Yes	PTHR16062	PTHR16062
Q8IYI6	Q7KRZ3	Yes	Yes	PTHR21426	PTHR21426
P54105	A1ZAW5	Yes	No	PTHR21399	PTHR21399
P54886	Q9VNW6	Yes	Yes	PTHR11063	PTHR11063
P26439	Q9VVE3	Yes	Yes	PTHR10366	PTHR10366
Q969H6	Q9VVE0	Yes	Yes	PTHR15441	PTHR10993
Q9H1D9	Q9VD25	Yes	Yes	PTHR12780	PTHR12780
P19404	Q9VX36	Yes	Yes	PTHR10371	PTHR10371
Q14974	O18388	Yes	Yes	PTHR10527	PTHR10527
P49326	Q7K3U4	Yes	No	PTHR23023	PTHR23023
P0CG48	P0CG69	Yes	Yes	PTHR10666	PTHR10666
Q9UM11	Q9W4H9	Yes	Yes	PTHR19918	PTHR19918
Q15118	P91622	Yes	No	PTHR11947	PTHR11947
Q4G0N4	A0A0B4KEG0	Yes	Yes	PTHR13158	PTHR13158
Q96T52	Q4QQ12	Yes	Yes	PTHR46041	PTHR46041
Q9BRS2	Q9VTL5	Yes	Yes	PTHR45723	PTHR45723
O75143	Q9VHR6	Yes	No	PTHR13430	PTHR13430
Q93100	Q9VLS1	Yes	Yes	PTHR10749	PTHR10749
Q9Y4C8	Q9VT19	Yes	No	PTHR23147	PTHR23147
Q9Y2W3	A0A0S0WGX2	Yes	No	PTHR19432	PTHR19432
O75648	Q9W5B6	Yes	Yes	PTHR11933	PTHR11933
P33993	Q9XYU0	Yes	Yes	PTHR11630	PTHR11630
P28838	Q9VSM6	Yes	No	PTHR11963	PTHR11963
Q5VYY2	Q9VKT8	Yes	No	PTHR11005	PTHR11005
Q8WTW4	Q9VXA0	Yes	Yes	PTHR12991	PTHR12991
O60674	Q24592	Yes	Yes	PTHR45807	PTHR45807
Q6PJI9	Q9VKK2	Yes	Yes	PTHR46170	PTHR46170
Q8NEC7	Q9VJ34	Yes	Yes	PTHR13369	PTHR13369
P23588	Q7PLL3	Yes	No	PTHR23236	PTHR23236
Q9Y2I8	Q9VE73	Yes	Yes	PTHR19855	PTHR19855
O00116	Q9V778	Yes	Yes	PTHR46568	PTHR46568
P35557	Q9W330	Yes	No	PTHR19443	PTHR19443
P37287	Q7JUM3	Yes	Yes	PTHR45871	PTHR45871
Q7Z7A3	Q7JWW5	Yes	Yes	PTHR11807	PTHR11807
Q8N5C7	Q9VAL1	Yes	Yes	PTHR15627	PTHR15627
Q15257	Q9VQQ0	Yes	No	PTHR10012	PTHR10012
Q7Z4W1	Q9VWP2	Yes	Yes	PTHR44252	PTHR44252
P55884	Q0E940	Yes	Yes	PTHR14068	PTHR14068
Q12791	Q03720	Yes	Yes	PTHR10027	PTHR10027
Q16181	P40797	Yes	Yes	PTHR18884	PTHR18884
Q9BXF9	Q8I0K9	Yes	No	PTHR19960	PTHR19960
P11498	Q0E9E2	Yes	Yes	PTHR43778	PTHR43778
P23975	Q7K4Y6	Yes	Yes	PTHR11616	PTHR11616
P30048	Q9VEJ0	Yes	Yes	PTHR10681	PTHR10681
P54646	O18645	Yes	Yes	PTHR24343	PTHR24343
Q96HA9	A0A0B4K701	Yes	Yes	PTHR20990	PTHR20990
P60900	Q9XZJ4	Yes	Yes	PTHR11599	PTHR11599
P10746	Q9W3B3	Yes	Yes	PTHR12390	PTHR12390
Q8NFV4	Q9W3R8	Yes	Yes	PTHR46118	PTHR46118
Q92624	Q9W3Y7	Yes	No	PTHR46575	PTHR46575
Q9BUB7	Q95SS8	Yes	No	PTHR13281	PTHR13281
O94888	Q7K4I5	Yes	No	PTHR23322	PTHR23322
O60683	Q9W0D7	Yes	Yes	PTHR23350	PTHR23350
O96008	Q9U4L6	Yes	Yes	PTHR10802	PTHR10802
Q1HG43	Q9VJQ7	Yes	No	PTHR31158	PTHR31158
Q96PE2	A0A0B4K6L3	Yes	No	PTHR12877	PTHR12877
Q86UY8	A1Z7V9	Yes	Yes	PTHR12103	PTHR12103
A6NDG6	Q9VVL5	Yes	Yes	PTHR19288	PTHR19288
Q6P988	Q9VUX3	Yes	No	PTHR21562	PTHR21562
Q9Y3D9	Q8IP62	Yes	No	PTHR15925	PTHR15925
P30566	Q9VEP6	Yes	Yes	PTHR43172	PTHR43172
P23258	P23257	Yes	Yes	PTHR11588	PTHR11588
P61247	P55830	Yes	Yes	PTHR11830	PTHR11830
P42694	Q9VUH9	Yes	No	PTHR10887	PTHR10887
Q8IVN8	Q9VZ43	Yes	No	PTHR20920	PTHR20920
Q9UI12	Q9V3J1	Yes	Yes	PTHR10698	PTHR10698
