prot1	prot2	RBSH	RBH	PANTHER_prot1	PANTHER_prot2
P13259	O74975	Yes	No	PTHR10739	PTHR10739
P0CX51	P0CT64	Yes	Yes	PTHR21569	PTHR21569
Q05497	Q9USK3	Yes	Yes	PTHR11206	PTHR11206
P40509	O74767	Yes	No	PTHR10805	PTHR10805
P07342	P36620	Yes	Yes	PTHR18968	PTHR18968
P13134	Q09175	Yes	No	PTHR42884	PTHR42884
Q03429	G2TRP8	Yes	Yes	PTHR46749	PTHR46749
Q12123	Q9P7C9	Yes	No	PTHR12978	PTHR12978
P05745	O94658	Yes	No	PTHR10114	PTHR10114
P34909	Q09818	Yes	No	PTHR12603	PTHR12603
P25654	O74797	Yes	Yes	PTHR12857	PTHR12857
P53045	Q9UUH4	Yes	Yes	PTHR11863	PTHR11863
Q12066	P87236	Yes	No	PTHR28293	PTHR28293
P50874	O43114	Yes	No	PTHR12705	PTHR12705
P15496	Q10132	Yes	Yes	PTHR10885	PTHR10885
P32527	Q9Y7I8	Yes	Yes	PTHR43999	PTHR43999
P47164	O74314	Yes	Yes	PTHR42699	PTHR42699
P38230	O74489	Yes	Yes	PTHR48106	PTHR48106
P38208	Q7Z996	Yes	No	PTHR28173	PTHR28173
P32501	P56287	Yes	Yes	PTHR45887	PTHR45887
P47147	O13819	Yes	Yes	PTHR10807	PTHR10807
P47822	O94376	Yes	No	PTHR13381	PTHR13381
P53254	O94676	Yes	Yes	PTHR17972	PTHR17972
P20081	O42993	Yes	Yes	PTHR10516	PTHR10516
P31383	Q9UT08	Yes	Yes	PTHR10648	PTHR10648
P38257	Q9C103	Yes	No	PTHR21077	PTHR21077
P40468	Q9HDV6	Yes	Yes	PTHR12295	PTHR12295
P50082	Q09786	Yes	No	PTHR19918	PTHR19918
P25386	Q09857	Yes	Yes	PTHR10013	PTHR10013
Q04149	P87231	Yes	Yes	PTHR13451	PTHR13451
P36149	Q9P6P5	Yes	Yes	PTHR13048	PTHR13048
P39705	O74500	Yes	No	PTHR28284	PTHR28284
P23060	Q09839	Yes	Yes	PTHR47098	PTHR47098
Q06567	O60111	Yes	Yes	PTHR43173	PTHR43173
Q9ZZX0	P22190	Yes	No	PTHR36181	PTHR36181
P32318	P40998	Yes	Yes	PTHR43422	PTHR43422
P39014	P87053	Yes	Yes	PTHR22847	PTHR19876
P39744	Q9P7G0	Yes	Yes	PTHR12687	PTHR12687
Q08417	O13780	Yes	Yes	PTHR31465	PTHR31465
P36009	Q03319	Yes	Yes	PTHR18934	PTHR18934
P18898	P32434	Yes	Yes	PTHR11774	PTHR11774
P38196	O14035	Yes	No	PTHR30618	PTHR30618
P15367	O74323	Yes	Yes	PTHR10806	PTHR10806
Q08747	O74503	Yes	Yes	PTHR13844	PTHR13844
P11746	P78926	Yes	No	PTHR48019	PTHR48019
P46988	O14334	Yes	Yes	PTHR20903	PTHR20903
P53313	Q10342	Yes	Yes	PTHR12730	PTHR12730
Q12514	O13870	Yes	No	PTHR23326	PTHR23326
P38930	P40232	Yes	Yes	PTHR11740	PTHR11740
P06242	Q12126	Yes	Yes	PTHR24056	PTHR24056
P11914	O94745	Yes	Yes	PTHR11851	PTHR11851
P38355	O14197	Yes	Yes	PTHR31794	PTHR31794
P57743	Q9Y7M4	Yes	Yes	PTHR13110	PTHR13110
Q03768	O94721	Yes	Yes	PTHR12292	PTHR12292
Q12452	O74732	Yes	Yes	PTHR43647	PTHR43647
P40504	O94565	Yes	No	PTHR31121	PTHR31121
P32835	P28748	Yes	No	PTHR24071	PTHR24071
Q12523	O74763	Yes	Yes	PTHR19919	PTHR19919
Q02908	O14023	Yes	Yes	PTHR11135	PTHR11135
P18496	Q09836	Yes	Yes	PTHR28106	PTHR28106
P33400	O13862	Yes	No	PTHR47257	
P53157	O74847	Yes	Yes	PTHR14154	PTHR14154
P38352	O74381	Yes	No	PTHR45982	PTHR45982
P16522	O94556	Yes	Yes	PTHR12558	PTHR12558
P53838	Q9HGM6	Yes	Yes	PTHR11453	PTHR11453
Q99216	O14044	Yes	Yes	PTHR12826	PTHR12826
P43601	Q9HDZ7	Yes	No	PTHR11227	PTHR11227
P06786	P08096	Yes	Yes	PTHR10169	PTHR10169
P25604	Q7Z992	Yes	No	PTHR23306	
P25644	O42958	Yes	Yes	PTHR21551	PTHR21551
P07257	P78761	Yes	Yes	PTHR11851	PTHR11851
P38009	O74928	Yes	Yes	PTHR11692	PTHR11692
P53883	Q09100	Yes	Yes	PTHR23236	PTHR24012
P50101	Q9UTT1	Yes	Yes	PTHR24006	PTHR24006
Q03407	Q12701	Yes	No	PTHR24356	PTHR24356
Q04675	Q7LKV3	Yes	Yes	PTHR28518	PTHR28518
Q04199	O13985	Yes	Yes	PTHR15271	PTHR15271
P46670	Q9P3T8	Yes	No	PTHR15139	PTHR15139
P0CG63	P0CG72	Yes	Yes	PTHR10666	PTHR10666
P53266	Q9Y810	Yes	No	PTHR23427	PTHR23427
Q06835	Q9UTB8	Yes	Yes	PTHR13120	PTHR13120
Q07824	O74829	Yes	No	PTHR23502	PTHR23502
P13517	Q9HGP5	Yes	Yes	PTHR10619	PTHR10619
P40165	O13725	Yes	Yes	PTHR13232	PTHR13232
P46955	O43015	Yes	Yes	PTHR31316	PTHR31316
P40048	P27574	Yes	No	PTHR19134	PTHR19134
P32864	O60112	Yes	No	PTHR11787	PTHR11787
P53235	O74965	Yes	Yes	PTHR13227	PTHR13227
Q06156	O94679	Yes	Yes	PTHR14222	PTHR14222
Q12161	Q9P3U8	Yes	No	PTHR15898	PTHR15898
P34243	O94247	Yes	Yes	PTHR43788	PTHR43788
Q12412	O74441	Yes	No	PTHR12385	PTHR12385
P40303	Q10329	Yes	Yes	PTHR11599	PTHR11599
Q05670	O59679	Yes	No	PTHR22834	
P36062	Q10074	Yes	Yes	PTHR22950	PTHR22950
Q99385	O59768	Yes	Yes	PTHR31503	PTHR31503
P43124	Q6BDR8	Yes	No	PTHR16140	PTHR16140
P22354	O94723	Yes	No	PTHR28266	PTHR28266
P38879	P87147	Yes	Yes	PTHR21713	PTHR21713
P53129	Q10150	Yes	No	PTHR13027	PTHR13027
P06169	O42873	Yes	No	PTHR43452	PTHR43452
P15807	O14172	Yes	Yes	PTHR35330	PTHR35330
Q08963	Q9USX8	Yes	Yes	PTHR10552	PTHR10552
Q02774	Q9Y876	Yes	Yes	PTHR28228	PTHR28228
P25623	O43059	Yes	No	PTHR23065	PTHR23065
P14743	O43010	Yes	Yes	PTHR11377	PTHR11377
P40579	O14351	Yes	Yes	PTHR43008	PTHR43008
Q00362	Q12702	Yes	Yes	PTHR11871	PTHR11871
P35735	Q9Y7U1	Yes	No	PTHR21324	PTHR21324
Q06708	P87145	Yes	Yes	PTHR16023	PTHR16023
P47016	O94660	Yes	Yes	PTHR23088	PTHR23088
Q04728	O94346	Yes	Yes	PTHR23100	PTHR23100
P0CH08	P0CH07	Yes	Yes	PTHR10666	PTHR10666
P11433	P40995	Yes	No	PTHR47339	PTHR47339
P41940	O74484	Yes	Yes	PTHR22572	PTHR22572
P39525	O94297	Yes	Yes	PTHR11712	PTHR11712
Q06632	O74733	Yes	Yes	PTHR10644	PTHR10644
P39683	Q9UTK3	Yes	Yes	PTHR11098	PTHR11098
P51601	O13774	Yes	Yes	PTHR11109	PTHR11109
Q04599	Q9P6M9	Yes	No	PTHR36427	PTHR36427
P11491	O60109	Yes	Yes	PTHR11596	PTHR11596
Q08743	Q10244	Yes	No	PTHR11266	PTHR11266
P31539	O94641	Yes	Yes	PTHR11638	PTHR11638
P38237	Q11119	Yes	Yes	PTHR24006	PTHR24006
P53081	O94404	Yes	Yes	PTHR13799	PTHR13799
P06103	Q10425	Yes	Yes	PTHR14068	PTHR14068
Q12156	O13808	Yes	Yes	PTHR11249	PTHR11249
P36097	O94600	Yes	No	PTHR18460	PTHR18460
Q92328	Q92377	Yes	Yes	PTHR28204	PTHR28204
P38261	O14226	Yes	No	PTHR21426	PTHR21426
P53193	Q9UTL6	Yes	No	PTHR14021	PTHR14021
P38013	O14313	Yes	No	PTHR10430	PTHR10430
P40352	Q9UR24	Yes	Yes	PTHR45629	PTHR45629
P38836	O74818	Yes	Yes	PTHR11705	PTHR11705
P53257	O94370	Yes	Yes	PTHR24089	PTHR24089
Q12275	Q10250	Yes	Yes	PTHR22754	PTHR22754
Q12052	Q09814	Yes	No	PTHR14741	PTHR14741
P40302	O14250	Yes	Yes	PTHR11599	PTHR11599
P23394	Q9Y7T7	Yes	No	PTHR47958	PTHR47958
Q07923	Q9USJ6	Yes	No	PTHR30543	PTHR30543
P38757	O59718	Yes	No	PTHR12210	PTHR12210
Q12280	O14188	Yes	Yes	PTHR14149	PTHR14149
P38869	Q1MTR8	Yes	No	PTHR13144	PTHR13144
P27697	Q92338	Yes	No	PTHR43851	PTHR43851
Q03195	O60102	Yes	Yes	PTHR19248	PTHR19248
P25655	P87112	Yes	No	PTHR13162	PTHR13162
P00420	P14575	Yes	Yes	PTHR11403	PTHR11403
P38242	O14199	Yes	Yes	PTHR12154	PTHR12154
Q02608	O43020	Yes	Yes	PTHR12919	PTHR12919
Q07786	P36624	Yes	No	PTHR43161	PTHR43161
Q12383	Q9UTH1	Yes	Yes	PTHR12998	PTHR12998
P05759	P0C016	Yes	No	PTHR10666	PTHR10666
P05759	P0C8R3	Yes	Yes	PTHR10666	PTHR10666
P13185	P22987	Yes	No	PTHR24343	PTHR24343
Q12118	O13797	Yes	Yes	PTHR45831	PTHR45831
P43582	O13598	Yes	No		
P36119	O13855	Yes	No	PTHR12963	PTHR12963
P53234	O94410	Yes	No		
P17649	O13837	Yes	Yes	PTHR43206	PTHR43206
P32573	O13908	Yes	No	PTHR43296	PTHR42760
P32905	Q9P546	Yes	No	PTHR11489	PTHR11489
P53258	O43048	Yes	Yes	PTHR22957	PTHR22957
P40029	Q09859	Yes	Yes	PTHR42799	PTHR42799
P16861	O42938	Yes	No	PTHR13697	PTHR13697
P32368	O60162	Yes	Yes	PTHR45662	PTHR45662
Q03660	O74501	Yes	No	PTHR13251	PTHR13251
P38224	O14107	Yes	No	PTHR28092	PTHR28092
Q12099	Q10055	Yes	Yes	PTHR47958	PTHR47958
P53073	O94520	Yes	Yes	PTHR19315	PTHR19315
P32324	O14460	Yes	Yes	PTHR42908	PTHR42908
P53633	Q9UUN5	Yes	Yes	PTHR19317	PTHR19317
Q12745	O14266	Yes	No		
P32873	Q10164	Yes	No	PTHR23176	PTHR23176
Q04225	Q9P783	Yes	Yes	PTHR45903	PTHR45903
Q04746	Q09684	Yes	No	PTHR28012	PTHR28012
P53598	O13750	Yes	Yes	PTHR11117	PTHR11117
Q06678	O14341	Yes	Yes	PTHR11362	PTHR11362
P36516	O43042	Yes	Yes	PTHR11207	PTHR11207
P38747	Q9UUK3	Yes	Yes	PTHR12419	PTHR12419
P43593	Q92353	Yes	Yes	PTHR43982	PTHR43982
P32911	P79060	Yes	Yes	PTHR10388	PTHR10388
P39707	O60156	Yes	Yes	PTHR13070	PTHR13070
P53855	O94649	Yes	No	PTHR13190	PTHR13190
P40495	O14104	Yes	Yes	PTHR11835	PTHR11835
Q04895	Q10279	Yes	No	PTHR30618	PTHR30618
Q04432	O74914	Yes	Yes	PTHR48094	PTHR48094
P10081	P47943	Yes	Yes	PTHR24031	PTHR24031
P0C5R9	Q8NIQ1	Yes	Yes	PTHR31733	PTHR31733
P07149	Q9UUG0	Yes	Yes	PTHR10982	PTHR10982
P49435	O42842	Yes	Yes	PTHR32315	PTHR32315
Q04781	O74349	Yes	No	PTHR12389	PTHR12389
P47160	P78813	Yes	No	PTHR12276	PTHR12276
P22543	P50520	Yes	Yes	PTHR10048	PTHR10048
P53224	O42901	Yes	No	PTHR12665	PTHR12665
Q99257	Q9Y8G3	Yes	Yes	PTHR10662	PTHR10662
P53552	Q09779	Yes	Yes	PTHR21597	PTHR21597
Q04493	O94307	Yes	No	PTHR12674	PTHR12674
Q08910	P0CU13	Yes	No		
P41920	Q09717	Yes	Yes	PTHR23138	PTHR23138
Q02932	O94545	Yes	Yes	PTHR10997	PTHR10997
P14741	Q9USP0	Yes	Yes	PTHR45860	PTHR45860
P51401	Q10232	Yes	Yes	PTHR11655	PTHR11655
P0CX28	Q9UTI8	Yes	Yes	PTHR10369	PTHR10369
P34248	Q9UTA3	Yes	No	PTHR12174	PTHR12174
Q12283	O13698	Yes	No	PTHR42681	PTHR42681
P32785	Q9UTG6	Yes	No	PTHR11138	PTHR11138
P40531	Q10253	Yes	Yes		
Q07938	Q09816	Yes	Yes	PTHR42679	PTHR42679
P28743	Q1MTQ1	Yes	No	PTHR24115	PTHR47968
P25332	O60116	Yes	Yes	PTHR10584	PTHR10584
P47039	O14209	Yes	Yes	PTHR43807	PTHR43807
P06101	O94740	Yes	Yes	PTHR12800	PTHR12800
Q07350	Q9P7L8	Yes	Yes	PTHR23205	PTHR23205
P33301	O43070	Yes	No		PTHR12162
P32191	O14400	Yes	Yes	PTHR11985	PTHR11985
P39925	Q9HGM3	Yes	Yes	PTHR43655	PTHR43655
P21560	Q9USK6	Yes	No	PTHR12184	PTHR12184
P38065	Q9C0W7	Yes	Yes	PTHR22780	PTHR22780
P32584	P87014	Yes	Yes	PTHR12714	PTHR12714
P39937	Q10303	Yes	No	PTHR15140	PTHR15140
P22276	Q10233	Yes	Yes	PTHR20856	PTHR20856
P22138	Q9P7X8	Yes	Yes	PTHR20856	PTHR20856
Q06676	Q9HGM4	Yes	No	PTHR23129	PTHR23129
P21825	O13787	Yes	No	PTHR12443	PTHR12443
P39107	O36022	Yes	No	PTHR43083	PTHR43083
P30777	Q9USN0	Yes	Yes	PTHR22760	PTHR22760
P53295	P32235	Yes	Yes	PTHR43127	PTHR43127
P00899	O94582	Yes	Yes	PTHR11236	PTHR11236
P32471	O74173	Yes	Yes	PTHR11595	PTHR11595
P53141	Q09196	Yes	Yes	PTHR23048	PTHR23048
P53685	O94640	Yes	No	PTHR47651	PTHR47651
P39111	O43046	Yes	Yes	PTHR13861	PTHR13861
P07284	O14018	Yes	Yes	PTHR11778	PTHR11778
P47120	Q9P6K9	Yes	Yes	PTHR12697	PTHR12697
Q3E757	P0CT77	Yes	Yes	PTHR11994	PTHR11994
Q3E757	P0CT78	Yes	Yes	PTHR11994	PTHR11994
P35056	O94325	Yes	No	PTHR10130	PTHR10130
P32357	Q6LA53	Yes	No	PTHR12689	PTHR12689
P11076	P36579	Yes	No	PTHR11711	PTHR11711
P33895	Q10173	Yes	No	PTHR21650	PTHR21650
P04051	O94666	Yes	Yes	PTHR19376	PTHR19376
P32565	O74762	Yes	Yes	PTHR10943	PTHR10943
P47771	Q9URW9	Yes	Yes	PTHR43720	PTHR43720
P39993	Q9P7R8	Yes	No	PTHR10663	PTHR10663
P34253	Q9P7V4	Yes	Yes	PTHR12435	PTHR12435
P38177	O60082	Yes	No	PTHR21456	PTHR21456
P25296	Q9UU93	Yes	Yes	PTHR45942	PTHR45942
P38737	Q9P7H8	Yes	No	PTHR23346	PTHR23346
P53389	O94343	Yes	Yes	PTHR23502	PTHR23502
P33203	O14176	Yes	No	PTHR11864	PTHR11864
Q02732	Q9US26	Yes	No		
P36154	O14037	Yes	Yes	PTHR18444	PTHR18444
P23615	Q09915	Yes	Yes	PTHR10145	PTHR10145
P38430	P41890	Yes	Yes	PTHR47345	PTHR47345
P53962	Q9Y7T2	Yes	Yes	PTHR22889	PTHR22889
P38191	Q9URW3	Yes	No	PTHR13848	PTHR13848
P35177	P87152	Yes	No	PTHR47343	PTHR47343
Q05549	O13983	Yes	Yes	PTHR47957	PTHR47957
P47089	O42929	Yes	Yes	PTHR12789	PTHR12789
P38241	O59800	Yes	No	PTHR14089	PTHR14089
Q06493	O13920	Yes	No	PTHR14009	PTHR14009
P16474	P36604	Yes	Yes	PTHR19375	PTHR19375
P33322	O14007	Yes	Yes	PTHR23127	PTHR23127
P40988	Q9HFE1	Yes	Yes		
P32568	P41820	Yes	Yes	PTHR19241	PTHR19241
P40985	O94275	Yes	Yes	PTHR45622	PTHR45622
P39742	O14085	Yes	No		PTHR46035
Q12029	O13793	Yes	Yes	PTHR11153	PTHR11153
P40516	Q9P7Z3	Yes	Yes	PTHR12843	PTHR12843
P02309	P09322	Yes	Yes	PTHR10484	PTHR10484
P39012	Q9US48	Yes	Yes	PTHR13304	PTHR13304
Q12018	O13790	Yes	Yes	PTHR11932	PTHR11932
Q06340	Q9USX3	Yes	No		PTHR10562
P38687	O74436	Yes	Yes	PTHR12860	PTHR12860
P38822	Q09746	Yes	No	PTHR15735	PTHR15735
P38122	Q09672	Yes	Yes	PTHR20881	PTHR20881
P25627	Q10162	Yes	Yes	PTHR12734	PTHR12734
P00424	O74988	Yes	No	PTHR10707	PTHR10707
P47148	O74758	Yes	Yes	PTHR28180	PTHR28180
Q12296	Q9USJ3	Yes	No	PTHR12064	PTHR12064
Q03920	Q9UT94	Yes	Yes	PTHR45875	PTHR45875
P49775	P49776	Yes	Yes	PTHR46243	PTHR46243
P30771	Q09820	Yes	Yes	PTHR10887	PTHR10887
P49955	Q10178	Yes	Yes	PTHR12097	PTHR12097
Q08960	O59761	Yes	Yes	PTHR13930	PTHR13930
Q06214	O13856	Yes	No	PTHR19857	PTHR22652
P53388	O74543	Yes	Yes	PTHR43341	PTHR43341
P40081	O94279	Yes	Yes	PTHR17901	PTHR17901
Q03897	O13686	Yes	Yes	PTHR46170	PTHR46170
P32581	O14132	Yes	No	PTHR24055	PTHR24055
P35729	O43044	Yes	No	PTHR21286	PTHR21286
P18544	O74548	Yes	Yes	PTHR11986	PTHR11986
P40309	Q9P7I1	Yes	No	PTHR32468	PTHR32468
Q06623	Q10432	Yes	No	PTHR10799	
P53337	O74559	Yes	Yes	PTHR23427	PTHR23427
P18851	Q10282	Yes	Yes	PTHR19850	PTHR19850
P40560	Q10225	Yes	Yes	PTHR46231	PTHR46231
Q04235	Q09832	Yes	No	PTHR23245	PTHR23245
P53973	P56523	Yes	Yes	PTHR48252	PTHR48252
Q00873	O13962	Yes	Yes	PTHR12743	PTHR12743
Q05022	O74835	Yes	Yes	PTHR23270	PTHR23270
Q08421	Q9USJ7	Yes	No	PTHR28290	PTHR28290
P27514	O59712	Yes	Yes	PTHR10283	PTHR10283
P38887	Q9US39	Yes	Yes	PTHR11575	PTHR11575
P53978	O94489	Yes	Yes	PTHR19211	PTHR19211
P32381	Q9UUJ1	Yes	Yes	PTHR11937	PTHR11937
P39083	O74360	Yes	No	PTHR23176	PTHR23176
P47041	O74547	Yes	No	PTHR32428	PTHR32428
Q02773	Q10451	Yes	No	PTHR47934	PTHR47938
P0CX25	O94686	Yes	Yes	PTHR48188	PTHR48188
P0CX53	P0CT84	Yes	Yes	PTHR11661	PTHR11661
P09032	P56288	Yes	Yes	PTHR45989	PTHR45989
P37297	Q9USR3	Yes	No	PTHR10048	PTHR10048
P20485	Q10276	Yes	Yes	PTHR22603	PTHR22603
Q06489	O60185	Yes	Yes	PTHR43475	PTHR43475
Q12267	P41004	Yes	Yes	PTHR18937	PTHR18937
P40556	Q9UTD6	Yes	No	PTHR45683	PTHR45683
Q02948	P87117	Yes	No	PTHR12768	PTHR12768
P15454	Q9P6I5	Yes	Yes	PTHR23117	PTHR23117
P25567	Q9P6K0	Yes	No	PTHR22792	PTHR22792
Q3E731	O14056	Yes	No	PTHR21107	PTHR21107
P35197	O94601	Yes	Yes	PTHR45686	PTHR45686
P43609	O14470	Yes	Yes	PTHR12802	PTHR12802
P34222	O13830	Yes	No	PTHR12649	PTHR12649
P38853	P87061	Yes	No	PTHR23244	PTHR23244
P06780	Q09914	Yes	Yes	PTHR24072	PTHR24072
P40046	Q9UR17	Yes	Yes		
P53072	P87151	Yes	Yes	PTHR13452	PTHR13452
P38787	Q9HDU6	Yes	Yes	PTHR43765	PTHR43765
P32496	P50524	Yes	Yes	PTHR12387	PTHR12387
Q02825	O74908	Yes	Yes	PTHR21027	PTHR21027
P52593	Q9P7M8	Yes	No	PTHR31431	PTHR31431
P10664	Q9P784	Yes	No	PTHR19431	PTHR19431
P08431	Q9HDU5	Yes	Yes	PTHR11943	PTHR11943
P29366	P40996	Yes	Yes	PTHR15706	PTHR15706
P32464	Q9P7Q8	Yes	Yes	PTHR10182	PTHR10182
P04840	Q9P544	Yes	Yes	PTHR11743	PTHR11743
Q02979	Q9C104	Yes	No	PTHR22958	PTHR22958
Q05787	O13875	Yes	No	PTHR11102	PTHR11102
P19454	P40231	Yes	Yes	PTHR24054	PTHR24054
P54790	Q10067	Yes	No	PTHR12748	PTHR12748
P32477	Q09768	Yes	Yes	PTHR11164	PTHR11164
P25293	O59797	Yes	Yes	PTHR11875	PTHR11875
P47052	Q9UTJ7	Yes	No	PTHR11632	PTHR11632
Q03508	Q9USS8	Yes	No	PTHR10335	PTHR10335
P32860	Q9UUB8	Yes	Yes	PTHR11178	PTHR11178
P53732	O14182	Yes	Yes	PTHR11652	PTHR11652
Q06628	O36019	Yes	No	PTHR13430	PTHR13430
P25635	Q9C1X1	Yes	Yes	PTHR19858	PTHR19858
P25637	O13997	Yes	Yes	PTHR16301	PTHR16301
P53720	O74731	Yes	No	PTHR45936	PTHR45936
P53201	O14308	Yes	Yes	PTHR12855	PTHR12855
P20967	O74378	Yes	Yes	PTHR23152	PTHR23152
P36421	O14055	Yes	Yes	PTHR46264	PTHR46264
Q12159	Q09330	Yes	Yes	PTHR19965	PTHR19965
P30620	Q10264	Yes	Yes	PTHR23240	PTHR23240
P25298	O14233	Yes	Yes	PTHR19980	PTHR19980
P53215	Q9Y7T3	Yes	Yes	PTHR12729	PTHR12729
Q04660	O74399	Yes	Yes	PTHR17605	PTHR17605
P38077	O74754	Yes	Yes	PTHR11693	PTHR11693
Q12432	O13953	Yes	Yes	PTHR10880	PTHR10880
P02994	P0CT54	Yes	Yes	PTHR23115	PTHR23115
Q04867	O13641	Yes	No	PTHR12150	PTHR12150
P50275	Q9HDY1	Yes	No	PTHR19321	PTHR19321
P53933	Q9HGP1	Yes	No	PTHR28208	PTHR28208
Q03942	O74405	Yes	No	PTHR13271	PTHR13271
P39516	P0CT56	Yes	No	PTHR11759	PTHR11759
P39516	P0CT57	Yes	No	PTHR11759	PTHR11759
Q99359	O94364	Yes	No		PTHR22100
P38198	O42874	Yes	No	PTHR21567	PTHR21567
P32561	O59702	Yes	Yes	PTHR48252	PTHR48252
Q04430	O74962	Yes	Yes	PTHR12280	PTHR12280
Q03640	Q9UT00	Yes	No	PTHR46980	PTHR46980
P32604	Q9URZ7	Yes	Yes	PTHR10606	PTHR10606
P47054	P78847	Yes	No	PTHR31344	PTHR31344
Q08970	O59758	Yes	No	PTHR43840	PTHR43840
P48563	Q09853	Yes	Yes	PTHR10663	PTHR10663
P39990	O74690	Yes	Yes	PTHR23105	PTHR23105
P25358	Q9UTF7	Yes	Yes	PTHR11157	PTHR11157
P33755	Q9P780	Yes	Yes	PTHR12710	PTHR12710
P40061	Q09743	Yes	No	PTHR13298	PTHR13298
P53192	Q9HGM2	Yes	No	PTHR42650	PTHR42650
P53197	O13286	Yes	Yes	PTHR19918	PTHR19918
P35688	O43052	Yes	Yes	PTHR24215	PTHR24215
Q12094	Q10409	Yes	No	PTHR20426	PTHR20426
P25847	O74773	Yes	Yes	PTHR11361	PTHR11361
P22082	O94421	Yes	No	PTHR10799	PTHR10799
P53210	O94322	Yes	No	PTHR10851	PTHR28243
P43556	Q09697	Yes	Yes	PTHR23065	PTHR23065
P38222	O42925	Yes	No	PTHR13271	PTHR13271
P31386	O42645	Yes	Yes	PTHR45622	
P42837	Q7Z9H9	Yes	Yes	PTHR45738	PTHR45738
P21374	O74370	Yes	Yes	PTHR13021	PTHR13021
P39933	Q9UTL5	Yes	No	PTHR24388	PTHR24393
P39923	O42857	Yes	No	PTHR12991	PTHR12991
P28274	O42644	Yes	Yes	PTHR11550	PTHR11550
Q06506	Q9P7C0	Yes	Yes	PTHR19865	PTHR19865
Q07895	O94439	Yes	No	PTHR10900	PTHR10900
P46985	O13640	Yes	No	PTHR31306	PTHR31306
P0CX85	O74904	Yes	Yes	PTHR45722	PTHR45722
P16151	Q9UTD8	Yes	Yes		PTHR10783
P52491	O74549	Yes	Yes	PTHR24068	PTHR24068
P33311	Q9Y7M7	Yes	Yes	PTHR43394	PTHR24221
Q00055	Q09845	Yes	Yes	PTHR11728	PTHR11728
P36160	Q9UUG1	Yes	Yes	PTHR12728	PTHR12728
P32350	Q10156	Yes	No	PTHR45646	PTHR45646
P39724	Q9USK1	Yes	Yes	PTHR46188	PTHR46188
P19358	O60198	Yes	Yes	PTHR11964	PTHR11964
P33331	Q10100	Yes	Yes	PTHR12612	PTHR12612
P33775	O13898	Yes	Yes	PTHR10050	PTHR10050
P40525	O42846	Yes	No	PTHR10759	PTHR10759
P47190	Q9C100	Yes	Yes	PTHR10050	PTHR10050
Q04183	O14251	Yes	No	PTHR21512	PTHR21512
P20459	P56286	Yes	Yes	PTHR10602	PTHR10602
P39940	Q92462	Yes	Yes	PTHR11254	PTHR11254
Q06142	O13864	Yes	Yes	PTHR10527	PTHR10527
P50113	Q10474	Yes	No	PTHR12215	PTHR12215
P32844	O74846	Yes	Yes	PTHR21292	PTHR21292
P47818	Q9P6J2	Yes	No	PTHR31851	PTHR31851
P54838	O13902	Yes	Yes	PTHR28629	PTHR28629
P43122	O94710	Yes	Yes	PTHR11735	PTHR11735
Q05027	Q09869	Yes	No	PTHR48068	PTHR48068
P80667	O14136	Yes	No	PTHR19332	PTHR19332
P36015	O60073	Yes	Yes	PTHR45806	PTHR45806
P40492	Q9URU9	Yes	No	PTHR12170	PTHR12170
P61829	P21537	Yes	Yes	PTHR10031	PTHR10031
Q03102	Q9C0Y6	Yes	Yes	PTHR43205	PTHR43205
P42937	Q8WZK3	Yes	No	PTHR10828	PTHR10828
Q03254	Q9P376	Yes	Yes	PTHR23081	PTHR23081
P15019	O42700	Yes	Yes	PTHR10683	PTHR10683
P18414	O94270	Yes	Yes	PTHR10585	PTHR10585
P38129	O13282	Yes	Yes	PTHR19879	PTHR19879
Q00582	O74824	Yes	Yes	PTHR11259	PTHR11259
P40030	O74820	Yes	Yes	PTHR15451	PTHR15451
Q3E7X9	P0CT80	Yes	No	PTHR10769	PTHR10769
P36049	O13802	Yes	No	PTHR13028	PTHR13028
Q12288	Q09686	Yes	Yes	PTHR42695	PTHR42695
Q08959	O14169	Yes	Yes	PTHR42758	PTHR42758
P15705	Q9USI5	Yes	Yes	PTHR22904	PTHR22904
Q12017	Q9Y7L1	Yes	Yes	PTHR45809	PTHR45809
P38074	Q9URX7	Yes	Yes	PTHR11006	PTHR11006
P30902	O94390	Yes	Yes	PTHR12700	PTHR12700
Q06705	Q10138	Yes	Yes	PTHR46590	PTHR46590
P16622	O59786	Yes	Yes	PTHR11108	PTHR11108
P39954	O13639	Yes	Yes	PTHR23420	PTHR23420
P28320	Q9P7C5	Yes	No	PTHR12111	PTHR12111
P23293	Q96WV9	Yes	No	PTHR24056	PTHR24056
Q02884	Q9USP1	Yes	Yes	PTHR12896	PTHR12896
P53843	O74490	Yes	No	PTHR12161	PTHR12161
P53870	Q9UUG6	Yes	No		
P53840	Q9UUM2	Yes	Yes	PTHR22940	PTHR22940
O14467	O94700	Yes	Yes	PTHR10245	PTHR10245
P19524	O94477	Yes	Yes	PTHR13140	PTHR13140
Q08162	P37202	Yes	Yes	PTHR23355	PTHR23355
P46680	O14301	Yes	Yes	PTHR19856	PTHR19856
P00927	O94634	Yes	Yes	PTHR48078	PTHR48078
P38694	Q9P7K9	Yes	Yes	PTHR11699	PTHR11699
Q05021	O13701	Yes	No	PTHR12228	PTHR12228
Q03018	P18296	Yes	No	PTHR12792	PTHR12792
