prot1	prot2	RBSH	RBH	PANTHER_prot1	PANTHER_prot2
P46783	O01869	Yes	Yes	PTHR12146	PTHR12146
P78346	V6CJB4	Yes	No	PTHR13031	PTHR13031
Q86SR1	O45947	Yes	Yes	PTHR11675	PTHR11675
P30050	P61866	Yes	Yes	PTHR11661	PTHR11661
P51812	Q21734	Yes	No	PTHR24351	PTHR24351
O75940	Q95Y51	Yes	Yes	PTHR13681	PTHR46297
Q9NPB8	Q10003	Yes	Yes	PTHR22958	PTHR22958
Q7RTM1	A0A131MCH9	Yes	No	PTHR21522	PTHR21522
P05166	Q20676	Yes	Yes	PTHR43842	PTHR43842
Q8N8A6	P34668	Yes	No	PTHR24031	PTHR24031
Q7Z5M5	D3KZG3	Yes	No	PTHR23302	PTHR23302
Q8IWU5	Q21376	Yes	No	PTHR43108	PTHR43108
P31321	P30625	Yes	No	PTHR11635	PTHR11635
Q8N3I7	Q21626	Yes	Yes	PTHR21351	PTHR21351
Q96AJ9	O18230	Yes	Yes	PTHR21230	PTHR21230
Q99487	Q22943	Yes	Yes	PTHR10272	PTHR10272
Q9H583	Q23495	Yes	No	PTHR13457	PTHR13457
Q9BYN8	Q95QS3	Yes	No	PTHR21035	PTHR21035
Q9HCH3	Q22422	Yes	No	PTHR10857	PTHR10857
Q68CZ2	H2L045	Yes	No	PTHR45734	PTHR45734
Q9UL33	G4SNB8	Yes	Yes	PTHR12403	PTHR12403
P49407	P51485	Yes	Yes	PTHR11792	PTHR11792
Q92896	Q19459	Yes	Yes	PTHR11884	PTHR11884
Q9P0Z9	Q18006	Yes	Yes	PTHR10961	PTHR10961
O15160	Q9UAY9	Yes	Yes	PTHR11800	PTHR11800
Q9BUX1	Q9GZE8	Yes	No	PTHR12192	PTHR12192
P54578	Q17361	Yes	Yes	PTHR43982	PTHR43982
B7ZC32	G5EFQ4	Yes	Yes	PTHR24115	PTHR24115
Q92485	Q23640	Yes	Yes	PTHR10340	PTHR10340
Q86SQ9	Q5FC21	Yes	Yes	PTHR10291	PTHR10291
Q92903	P53439	Yes	Yes	PTHR13773	PTHR13773
Q12852	O01700	Yes	No	PTHR44329	PTHR23257
O43670	Q9U3S8	Yes	No	PTHR23215	PTHR23215
Q96BZ8	A0A3P6MY32	Yes	Yes	PTHR22093	PTHR22093
P20794	B3WFY8	Yes	No	PTHR24055	PTHR24055
Q8NCW6	Q7K755	Yes	Yes	PTHR11675	PTHR11675
Q13371	Q9U1X7	Yes	Yes	PTHR46052	PTHR46052
Q05932	Q09509	Yes	Yes	PTHR11136	PTHR11136
Q9BSU1	P34692	Yes	Yes	PTHR13465	PTHR13465
Q10981	O61739	Yes	Yes	PTHR11927	PTHR11927
Q12931	Q2L6Y6	Yes	Yes	PTHR11528	PTHR11528
Q8IWW8	Q9U2M4	Yes	Yes	PTHR11496	PTHR11496
Q9NW82	O16519	Yes	No	PTHR16017	PTHR16017
Q9NZJ9	Q95XC4	Yes	No	PTHR12629	PTHR12629
O00422	Q09250	Yes	Yes	PTHR13082	PTHR13082
Q9BTE0	Q9BKR0	Yes	Yes	PTHR13256	PTHR13256
Q9HCC0	P34385	Yes	Yes	PTHR22855	PTHR22855
Q969G3	Q9BL39	Yes	No	PTHR46232	PTHR46232
Q86XK7	A8WFH3	Yes	No	PTHR44974	PTHR23279
O94760	Q20180	Yes	No	PTHR12737	
P07858	Q20950	Yes	No	PTHR12411	PTHR12411
O00194	G5EBS5	Yes	No	PTHR47977	PTHR47977
P07902	Q27536	Yes	Yes	PTHR11943	PTHR11943
Q9HB07	O17606	Yes	Yes	PTHR11215	PTHR11215
Q2TAA5	P53993	Yes	Yes	PTHR45919	PTHR45919
Q13042	G5EG38	Yes	No	PTHR12558	PTHR12558
Q9BX10	Q22174	Yes	Yes	PTHR43721	PTHR43721
P50238	Q17522	Yes	Yes	PTHR46074	PTHR24215
Q6ZSS7	Q95Y88	Yes	No	PTHR16172	PTHR16172
Q16795	Q9N3H3	Yes	No	PTHR12126	PTHR12126
P39687	O62220	Yes	No	PTHR11375	PTHR11375
Q53HC9	Q9U1Q0	Yes	Yes	PTHR14205	PTHR14205
Q8NHU3	Q9U3D4	Yes	No	PTHR21290	PTHR21290
Q86VW0	Q20833	Yes	Yes	PTHR46607	PTHR46607
O43933	G5ED99	Yes	No	PTHR23077	PTHR23077
P57772	O62108	Yes	Yes	PTHR43721	PTHR43721
P0CG08	Q9U1S3	Yes	Yes	PTHR15948	PTHR15948
Q6UX65	Q93319	Yes	Yes	PTHR21324	PTHR21324
Q9NQE7	P34528	Yes	Yes	PTHR11010	PTHR11010
Q86U28	Q9XVZ9	Yes	Yes	PTHR43011	PTHR43011
Q8WV93	Q95YE1	Yes	Yes	PTHR12169	PTHR12169
O94923	P46555	Yes	Yes	PTHR13174	PTHR13174
Q9NXJ0	Q95PZ5	Yes	No	PTHR23320	PTHR23320
P61371	G5EC36	Yes	No	PTHR24204	PTHR24204
A5PLN9	Q95QQ2	Yes	Yes	PTHR13134	PTHR13134
Q9H161	Q9U2Z0	Yes	No	PTHR24329	PTHR45793
P16519	G5ECN9	Yes	Yes	PTHR42884	PTHR42884
Q6ZWT7	G5EC53	Yes	No	PTHR13906	PTHR13906
Q96IZ6	Q2MDF2	Yes	Yes	PTHR22809	PTHR22809
O94889	Q8WQC4	Yes	Yes	PTHR24412	PTHR24412
Q15084	Q11067	Yes	Yes	PTHR45815	PTHR45815
O43761	O76735	Yes	No	PTHR10838	PTHR10838
Q2NL82	Q19329	Yes	Yes	PTHR12858	PTHR12858
Q9NVZ3	Q9N489	Yes	No	PTHR12847	PTHR12847
P61353	P91914	Yes	Yes	PTHR10497	PTHR10497
Q02218	O61199	Yes	Yes	PTHR23152	PTHR23152
Q8WTW3	G5EE66	Yes	No	PTHR31658	PTHR31658
Q8N6N7	O01805	Yes	No	PTHR23310	PTHR23310
Q9UDX5	Q8T3C8	Yes	Yes	PTHR11001	PTHR11001
Q15562	Q19849	Yes	No	PTHR11834	PTHR11834
Q15750	G5EEM6	Yes	Yes	PTHR13832	PTHR47992
Q9H9E3	Q95XZ0	Yes	Yes	PTHR24016	PTHR24016
P20265	P20268	Yes	No	PTHR11636	PTHR11636
P28062	Q9XUV0	Yes	Yes	PTHR11599	PTHR11599
Q6P1K8	P34567	Yes	No	PTHR12695	PTHR12695
Q9BV19	Q09227	Yes	No	PTHR14553	PTHR14553
Q9NSD9	Q19713	Yes	Yes	PTHR10947	PTHR10947
Q9HBL7	Q9U3J3	Yes	No	PTHR13411	PTHR13411
Q9Y5K5	Q09444	Yes	Yes	PTHR10589	PTHR10589
P24468	G5ECR9	Yes	No	PTHR24083	PTHR24082
Q86WA8	Q9XW87	Yes	Yes	PTHR10046	PTHR10046
Q9NPJ3	Q18187	Yes	Yes	PTHR21660	PTHR21660
P27037	P50488	Yes	No	PTHR23255	PTHR23255
Q9NX24	Q9XXD4	Yes	Yes	PTHR23105	PTHR23105
P61764	P34815	Yes	Yes	PTHR11679	PTHR11679
O60869	Q9XTV4	Yes	Yes	PTHR10245	PTHR10245
P84243	Q10453	Yes	Yes	PTHR11426	PTHR11426
P84243	Q9U281	Yes	No	PTHR11426	PTHR11426
Q969S3	Q18037	Yes	Yes	PTHR13182	PTHR13182
Q969M3	Q7YTG8	Yes	No	PTHR21236	PTHR21236
P38606	Q9XW92	Yes	Yes	PTHR43607	PTHR43607
O15118	Q19127	Yes	Yes	PTHR45727	PTHR45727
Q15771	Q9XWZ3	Yes	Yes	PTHR47977	PTHR47977
Q9UNH7	D9PTP5	Yes	Yes	PTHR45850	PTHR45850
P18428	Q18869	Yes	No	PTHR10504	PTHR10504
Q12824	Q21831	Yes	Yes	PTHR10019	PTHR10019
Q6DKI2	P36573	Yes	No	PTHR11346	PTHR11346
Q96CT7	Q9GUM1	Yes	Yes	PTHR21680	PTHR21680
O95185	Q26261	Yes	No	PTHR12582	PTHR12582
Q96D46	Q22792	Yes	Yes	PTHR12746	PTHR12746
Q14697	Q20239	Yes	Yes	PTHR22762	PTHR22762
Q9HCU5	Q21115	Yes	Yes	PTHR23284	PTHR23284
Q9HC07	H2KZK9	Yes	Yes	PTHR12608	PTHR12608
Q8WZA0	Q7JPD8	Yes	No	PTHR16505	PTHR16505
Q9BRT9	Q9U2W9	Yes	Yes	PTHR21206	PTHR21206
Q9NQ40	Q3LFN0	Yes	Yes	PTHR12929	PTHR12929
Q5VIR6	P34561	Yes	Yes	PTHR12820	PTHR12820
Q9BX40	Q9XW17	Yes	No	PTHR13586	PTHR13586
Q9NY12	Q9TYK1	Yes	No	PTHR23237	PTHR23237
P82675	Q93425	Yes	No	PTHR13718	PTHR13718
Q96FC7	O17963	Yes	No	PTHR15698	PTHR15698
P48047	Q7JNG1	Yes	Yes	PTHR11910	PTHR11910
Q01415	O01969	Yes	Yes	PTHR10457	PTHR10457
Q9NP81	G5EF77	Yes	No	PTHR11778	PTHR11778
O14730	P34649	Yes	Yes	PTHR45723	PTHR45723
O60264	P41877	Yes	Yes	PTHR10799	PTHR10799
P42766	P34662	Yes	Yes	PTHR45722	PTHR45722
P0DN76	Q9U2U0	Yes	No	PTHR12620	PTHR12620
Q9BSH5	Q9BI82	Yes	Yes	PTHR46191	PTHR46191
P52735	Q45FX5	Yes	Yes	PTHR45818	PTHR45818
Q9UJK0	Q95X18	Yes	No	PTHR20426	PTHR20426
O60427	G5EG11	Yes	No	PTHR19353	PTHR19353
P45984	Q8WQG9	Yes	No	PTHR24055	PTHR24055
O15438	G5EFP3	Yes	No	PTHR24223	PTHR24223
Q96JP0	P17221	Yes	No	PTHR24173	PTHR24173
Q53GD3	Q20026	Yes	No	PTHR12385	PTHR12385
Q13637	G5EBF0	Yes	Yes	PTHR24073	PTHR24073
O76038	O76670	Yes	No	PTHR19972	PTHR23064
Q15393	O44985	Yes	Yes	PTHR10644	PTHR10644
Q99643	P41956	Yes	Yes	PTHR10978	PTHR10978
Q9C0B0	L8E6Y3	Yes	No	PTHR14493	PTHR14493
Q9BRU9	Q95QS4	Yes	Yes	PTHR12416	PTHR12416
P33993	O16297	Yes	Yes	PTHR11630	PTHR11630
Q13724	Q19426	Yes	Yes	PTHR10412	PTHR10412
Q8TD22	Q5FC79	Yes	Yes	PTHR11153	PTHR11153
Q96RU2	Q09931	Yes	No	PTHR24006	PTHR24006
Q99583	H9G2U2	Yes	No	PTHR11969	PTHR47372
Q8WUR7	Q09EE9	Yes	No	PTHR13420	PTHR13420
O14681	Q20123	Yes	No	PTHR21389	PTHR21389
Q9Y5W7	G5EF63	Yes	Yes	PTHR22775	PTHR22775
Q92830	Q9N3S7	Yes	No	PTHR45750	PTHR45750
P18089	Q7JP61	Yes	No	PTHR24248	PTHR24247
Q969X6	Q9XUU8	Yes	No	PTHR44163	PTHR44163
Q9BV10	Q23361	Yes	Yes	PTHR22760	PTHR22760
Q9NRK6	O17895	Yes	Yes		PTHR24221
Q96TA2	P54813	Yes	No	PTHR23076	PTHR43655
Q9BXW9	Q9U2H4	Yes	No	PTHR32086	PTHR32086
Q7Z6J6	H2KYZ7	Yes	No	PTHR23280	PTHR23280
Q05519	O61711	Yes	No	PTHR32343	PTHR13798
O95149	O17066	Yes	Yes	PTHR13403	PTHR13403
P27635	Q09533	Yes	Yes	PTHR11726	PTHR11726
P29144	Q09541	Yes	Yes	PTHR43806	PTHR43806
Q9H9P8	Q9N4Z0	Yes	Yes	PTHR43104	PTHR43104
Q9HC21	A3QMB9	Yes	Yes	PTHR24089	PTHR24089
Q7Z6J8	Q2AAC0	Yes	No	PTHR31531	PTHR31531
Q15013	O01975	Yes	No	PTHR15681	
Q9BQ70	P90919	Yes	No	PTHR22684	PTHR22684
Q9BRP8	Q22615	Yes	No	PTHR22959	PTHR22959
Q9H0A0	O01757	Yes	Yes	PTHR10925	PTHR10925
P51687	Q9XTQ8	Yes	Yes	PTHR19372	PTHR19372
Q68CQ4	Q9U2I4	Yes	Yes	PTHR12933	PTHR12933
P17900	O02106	Yes	No	PTHR17357	PTHR17357
Q9Y450	P90922	Yes	No	PTHR23115	PTHR23115
A6NE02	A0A2C9C3D9	Yes	No	PTHR24410	PTHR24410
P21695	P34517	Yes	Yes	PTHR11728	PTHR11728
Q01814	Q95XP5	Yes	No	PTHR24093	PTHR24093
Q96E17	Q94986	Yes	Yes	PTHR47980	PTHR47980
P51798	G5EC75	Yes	Yes	PTHR11689	PTHR11689
Q5TEU4	Q9NAP7	Yes	Yes	PTHR13090	PTHR13090
Q969W1	A0A4V0IK78	Yes	No	PTHR12246	PTHR22883
Q9BUE6	A5HWB2	Yes	Yes	PTHR10072	PTHR10072
O43280	F5GUD3	Yes	Yes	PTHR23403	PTHR23403
Q9Y262	Q95QW0	Yes	Yes	PTHR13242	PTHR13242
P09211	P91505	Yes	No	PTHR11571	PTHR11571
P10276	P41830	Yes	No	PTHR24082	PTHR24082
Q93100	H2L0I6	Yes	Yes	PTHR10749	PTHR10749
Q92616	B3CJ34	Yes	Yes	PTHR23346	PTHR23346
Q5VT66	P91321	Yes	No	PTHR14237	PTHR14237
Q86SZ2	Q9XU81	Yes	No	PTHR12817	PTHR12817
Q96J01	P91867	Yes	Yes	PTHR22839	PTHR22839
O75351	Q9BL83	Yes	Yes	PTHR23074	PTHR23074
P62195	Q9XTT9	Yes	Yes	PTHR23073	PTHR23073
Q3B8N2	P36573	Yes	No	PTHR11346	PTHR11346
Q96EB6	Q21921	Yes	No	PTHR47651	PTHR47651
P50990	Q9N358	Yes	Yes	PTHR11353	PTHR11353
Q96B02	Q9XWF6	Yes	Yes	PTHR24068	PTHR24068
Q9P2K5	Q9XVS2	Yes	No	PTHR48025	PTHR23003
O43448	Q20127	Yes	No	PTHR43150	PTHR42686
Q15291	Q09309	Yes	Yes	PTHR44040	PTHR44040
Q14320	Q18691	Yes	Yes	PTHR12722	PTHR12722
Q53GQ0	Q09517	Yes	Yes	PTHR43899	PTHR43086
Q8N465	G5EE46	Yes	Yes	PTHR43716	PTHR43716
Q6P3X3	P41842	Yes	No	PTHR16193	PTHR16193
Q9HB55	Q27515	Yes	No	PTHR24302	PTHR24282
Q8TBN0	Q20759	Yes	Yes	PTHR14430	PTHR14430
O00463	G5EG80	Yes	No	PTHR10131	PTHR10131
Q5T9L3	Q7YWX7	Yes	Yes	PTHR13449	PTHR13449
Q8IV42	Q9XTU1	Yes	No	PTHR20873	PTHR20873
Q9Y5N5	O16582	Yes	Yes	PTHR45875	PTHR45875
Q96LT4	Q20696	Yes	Yes	PTHR21290	PTHR21290
Q96A33	Q23382	Yes	Yes	PTHR12883	PTHR12883
Q9BV86	Q9N4D9	Yes	Yes	PTHR12753	PTHR12753
O95985	H1UBJ9	Yes	Yes	PTHR11390	PTHR11390
P15090	O01812	Yes	No	PTHR11955	PTHR11955
Q59H18	A0A679L8N8	Yes	Yes	PTHR24166	PTHR24198
P53602	Q9U294	Yes	Yes	PTHR10977	PTHR10977
P26641	P54412	Yes	Yes	PTHR43986	PTHR43986
Q13526	Q9N492	Yes	Yes	PTHR10657	PTHR10657
P31689	O45502	Yes	Yes	PTHR43888	PTHR43888
Q96GM5	Q09646	Yes	Yes	PTHR13844	PTHR13844
Q9NRD5	O18246	Yes	Yes	PTHR12141	PTHR12141
P25398	P49196	Yes	Yes	PTHR11843	PTHR11843
Q9NXE4	Q95ZR2	Yes	No	PTHR12988	PTHR12988
O14678	F5GUC6	Yes	Yes	PTHR11384	PTHR11384
Q6UX04	Q9XXI7	Yes	Yes	PTHR45625	PTHR45625
P41227	O61219	Yes	Yes	PTHR23091	PTHR23091
Q86X67	Q19427	Yes	No	PTHR11383	PTHR42904
O75821	Q19706	Yes	Yes	PTHR10352	PTHR10352
P17707	O02655	Yes	Yes	PTHR11570	PTHR11570
P49902	Q95X21	Yes	Yes	PTHR12103	PTHR12103
Q15067	Q93839	Yes	No	PTHR10909	PTHR10909
Q7L592	Q09644	Yes	Yes	PTHR12049	PTHR12049
Q92546	Q7YWW8	Yes	Yes	PTHR12507	PTHR12507
Q53S33	Q9NEY7	Yes	No	PTHR46188	PTHR46188
Q6P2Q9	P34369	Yes	Yes	PTHR11140	PTHR11140
P05026	Q9XUY5	Yes	Yes	PTHR11523	PTHR11523
Q13425	Q93646	Yes	No	PTHR10554	PTHR10554
P14735	O16249	Yes	Yes	PTHR43690	PTHR43690
O15511	O61861	Yes	Yes	PTHR12644	PTHR12644
Q9H0F5	Q9XUM8	Yes	No	PTHR46171	PTHR45977
P04075	P46563	Yes	No	PTHR11627	PTHR11627
Q06265	Q20128	Yes	No	PTHR11097	PTHR11097
Q9UBD5	Q95Y69	Yes	No	PTHR12748	
P78406	Q93454	Yes	Yes	PTHR10971	PTHR10971
Q9Y316	Q22915	Yes	Yes	PTHR11060	PTHR11060
Q9BWU0	P34648	Yes	No	PTHR23308	PTHR23308
Q6PH85	Q9U3C8	Yes	No	PTHR12281	PTHR12281
Q9H2V7	A0A3B1DV80	Yes	No	PTHR23505	PTHR23505
O95602	G5ED21	Yes	Yes	PTHR19376	PTHR19376
O60244	Q03570	Yes	No	PTHR12809	PTHR12809
P22570	Q9U1X0	Yes	Yes	PTHR11938	PTHR11938
P09960	O44183	Yes	Yes	PTHR45726	PTHR45726
O14981	G5EF07	Yes	Yes	PTHR36498	PTHR10799
Q8NAV1	Q18942	Yes	No	PTHR23142	PTHR23142
P31153	P50305	Yes	Yes	PTHR11964	PTHR11964
Q96AC1	Q18685	Yes	Yes	PTHR16160	PTHR16160
Q9Y2A7	P55163	Yes	Yes	PTHR12093	PTHR12093
P55081	Q93712	Yes	No	PTHR15327	PTHR15327
Q86UA1	Q22961	Yes	Yes	PTHR17204	PTHR17204
P51790	G5EGT4	Yes	Yes	PTHR45711	PTHR45711
Q9Y625	G5EGU4	Yes	No	PTHR10822	PTHR10822
Q6P087	Q23459	Yes	No	PTHR21600	
Q8NI60	Q18486	Yes	No	PTHR43851	PTHR43851
P55809	Q09450	Yes	Yes	PTHR13707	PTHR13707
A0A1B0GUS4	Q21633	Yes	No	PTHR24068	PTHR24068
P08240	G4RYA5	Yes	Yes	PTHR43134	PTHR43134
Q8NHP6	Q10956	Yes	Yes	PTHR46384	PTHR46384
Q9Y2G8	Q95QQ1	Yes	Yes	PTHR44303	PTHR44303
Q9NW08	Q27492	Yes	Yes	PTHR20856	PTHR20856
Q9NXZ2	Q9XVZ6	Yes	No	PTHR47958	PTHR47958
Q147X3	O16486	Yes	No	PTHR45896	PTHR45896
Q96IJ6	Q9N4V3	Yes	Yes	PTHR22572	PTHR22572
Q9ULR3	A3QMB1	Yes	Yes	PTHR13832	PTHR13832
Q6UWR7	Q22129	Yes	Yes	PTHR10151	PTHR10151
Q9GZV3	O02228	Yes	Yes	PTHR45897	PTHR45897
Q6ZS86	H2KZG4	Yes	Yes	PTHR10196	PTHR10196
Q96ES7	Q9N576	Yes	Yes	PTHR21539	PTHR21539
Q9Y5K1	Q22236	Yes	No	PTHR10848	PTHR10848
P43308	Q22169	Yes	Yes	PTHR12861	PTHR12861
A6NIH7	Q10658	Yes	Yes	PTHR12951	PTHR12951
Q9P0L9	Q9U1S7	Yes	Yes	PTHR10877	PTHR10877
Q69YN2	O16216	Yes	Yes	PTHR12072	PTHR12072
O95870	P41879	Yes	Yes	PTHR12277	PTHR12277
A8MXV4	P91148	Yes	Yes	PTHR12318	PTHR12318
P36956	Q9XX00	Yes	No	PTHR46062	PTHR46062
O43237	G5ED34	Yes	No	PTHR12688	PTHR12688
Q10570	Q9N4C2	Yes	Yes	PTHR10644	PTHR10644
O15294	O18158	Yes	Yes	PTHR44366	PTHR44366
Q8WXH2	Q22667	Yes	No	PTHR23085	PTHR23085
Q9UKG9	Q20278	Yes	No	PTHR22589	PTHR22589
P29218	Q19420	Yes	Yes	PTHR20854	PTHR20854
Q02750	Q10664	Yes	Yes	PTHR48013	PTHR48013
P56856	Q23532	Yes	No	PTHR12002	PTHR10671
Q96I99	P53589	Yes	Yes	PTHR11815	PTHR11815
Q9H2F3	Q09491	Yes	No	PTHR10366	PTHR43000
Q9BUV8	O16254	Yes	No	PTHR12906	PTHR12906
O00488	Q9U239	Yes	Yes	PTHR46095	PTHR46095
Q8WXF1	B3GWA1	Yes	No	PTHR23189	PTHR23189
O75553	A0A486WXX8	Yes	No	PTHR47695	PTHR11232
Q96FW1	Q9XVR6	Yes	Yes	PTHR12931	PTHR12931
Q8N0Z8	Q95XD5	Yes	Yes	PTHR11142	PTHR11142
O75830	A9Z1L1	Yes	No	PTHR11461	PTHR11461
Q9H9V9	Q14V35	Yes	Yes	PTHR12480	PTHR12480
Q9BXM7	Q09298	Yes	No	PTHR22972	PTHR22972
Q8N122	Q68TI8	Yes	No	PTHR12848	PTHR12848
Q8TB61	Q8MXJ9	Yes	Yes	PTHR10778	PTHR10778
Q15648	Q9N4G4	Yes	No	PTHR12881	
Q8NCW5	Q9XW15	Yes	Yes	PTHR13232	PTHR13232
P21283	Q9XXU9	Yes	Yes	PTHR10137	PTHR10137
Q03405	O16622	Yes	No	PTHR10624	PTHR37433
P10155	Q27274	Yes	Yes	PTHR14202	PTHR14202
Q5R3I4	Q9XW01	Yes	Yes	PTHR16263	PTHR16263
Q9GZR7	P91340	Yes	No	PTHR24031	PTHR24031
Q9UQ13	Q22875	Yes	Yes	PTHR45752	PTHR45752
Q15773	Q9XXH7	Yes	No	PTHR13105	PTHR13105
Q00613	G5EFT5	Yes	No	PTHR10015	PTHR10015
Q9UHC7	Q9N373	Yes	No	PTHR11224	PTHR11224
Q14210	A0A5K1IB80	Yes	No	PTHR16982	
Q9Y5Q8	Q22093	Yes	Yes	PTHR13230	PTHR13230
O95405	H2KZI9	Yes	No	PTHR46319	PTHR46319
O60762	Q9TYJ7	Yes	Yes	PTHR43398	PTHR43398
Q6BDS2	G5EE16	Yes	No	PTHR22774	PTHR22774
P22314	Q27481	Yes	Yes	PTHR10953	PTHR10953
P05386	P91913	Yes	Yes	PTHR45696	PTHR45696
P07099	Q23068	Yes	Yes	PTHR21661	PTHR21661
Q9Y5Y0	O01735	Yes	No	PTHR10924	PTHR10924
O43272	O45228	Yes	Yes	PTHR13914	PTHR13914
Q16822	O02286	Yes	Yes	PTHR11561	PTHR11561
Q9P1U1	Q9N4I0	Yes	No	PTHR11937	PTHR11937
O95166	Q09490	Yes	Yes	PTHR10969	PTHR10969
Q01974	G5EGK5	Yes	No	PTHR24416	PTHR24416
O00754	Q20829	Yes	Yes	PTHR11607	PTHR11607
Q9NNW5	Q9XWF9	Yes	No	PTHR14344	PTHR19865
Q96I59	Q95PZ8	Yes	Yes	PTHR22594	PTHR22594
Q8N140	Q9XTV3	Yes	No	PTHR16140	PTHR16140
P00156	P24890	Yes	Yes	PTHR19271	PTHR19271
Q8N5M9	Q9XUU9	Yes	Yes	PTHR20955	PTHR20955
O14907	Q09506	Yes	Yes	PTHR23136	PTHR23136
O95159	Q9N4Y9	Yes	Yes	PTHR12981	PTHR12981
Q58F21	Q95Y80	Yes	No	PTHR45926	PTHR22880
Q9UHQ9	O16522	Yes	No	PTHR19370	PTHR19370
O75943	G5EGG2	Yes	No	PTHR12172	PTHR12172
Q08357	Q17455	Yes	No	PTHR11101	PTHR11101
O60312	O18182	Yes	Yes	PTHR24092	PTHR24092
Q9BX74	Q95PJ8	Yes	Yes	PTHR21016	PTHR21016
Q9UK41	Q9NA26	Yes	Yes	PTHR12937	PTHR12937
Q9UBN4	P34586	Yes	No	PTHR10117	PTHR10117
O60260	Q9XUS3	Yes	Yes	PTHR11685	PTHR11685
Q8WV41	Q8I4E2	Yes	Yes	PTHR45827	PTHR45827
Q8N5D0	Q4W5Q8	Yes	Yes	PTHR15574	PTHR15574
Q9Y5M8	Q22013	Yes	Yes	PTHR11485	PTHR11711
P33176	P34540	Yes	No	PTHR24115	PTHR24115
Q92503	Q03606	Yes	Yes	PTHR23324	PTHR23324
Q9H0U6	P34378	Yes	No	PTHR12899	PTHR12899
P67775	G5EGK8	Yes	No	PTHR45619	PTHR45619
Q8NBX0	Q9GZE9	Yes	Yes	PTHR12286	PTHR12286
Q9P1U0	O17587	Yes	Yes	PTHR11239	PTHR11239
Q9UGH3	D6RYE3	Yes	No	PTHR11119	PTHR11119
O14974	G5ECD7	Yes	No	PTHR24179	PTHR24179
Q9Y6E7	Q20480	Yes	Yes	PTHR48252	PTHR47651
O14841	A0A9S2	Yes	Yes	PTHR11365	PTHR11365
Q15543	Q17957	Yes	Yes	PTHR11380	PTHR11380
Q02252	P52713	Yes	Yes	PTHR43866	PTHR43866
Q86YT6	Q9U2C5	Yes	No	PTHR24202	PTHR24202
Q92823	G5ECX2	Yes	No	PTHR44170	PTHR12231
Q9H330	Q21453	Yes	No	PTHR21716	PTHR21716
Q9NR22	Q9U2X0	Yes	No	PTHR11006	PTHR11006
P52657	Q9BIB4	Yes	No	PTHR10966	PTHR10966
Q8WTT2	P91136	Yes	Yes	PTHR14428	PTHR14428
Q9Y248	O62193	Yes	Yes	PTHR12772	PTHR12772
O43615	O02161	Yes	Yes	PTHR10721	PTHR10721
Q9BSF4	Q8WQD7	Yes	No	PTHR21435	PTHR21435
Q9BZ72	G5EED9	Yes	No	PTHR10658	PTHR10658
Q9HCN4	P46577	Yes	No	PTHR21231	PTHR21231
Q8WUQ7	G5EG14	Yes	Yes	PTHR21737	PTHR21737
Q8N6S4	Q17555	Yes	Yes	PTHR12447	PTHR12447
Q9UKU7	Q95YB2	Yes	Yes	PTHR43831	PTHR43831
Q9P2T1	O16294	Yes	No	PTHR43170	PTHR43170
Q6ZVK8	O45830	Yes	No	PTHR22769	PTHR22769
P42785	P34676	Yes	Yes	PTHR11010	PTHR11010
Q96H78	Q19422	Yes	Yes	PTHR46314	PTHR46314
Q8IY84	O17879	Yes	Yes	PTHR24343	PTHR24343
Q9GZU8	O17594	Yes	No	PTHR13495	PTHR13495
Q8N9N2	A9Z1L6	Yes	No	PTHR13360	PTHR13360
O15144	Q8WTM6	Yes	Yes	PTHR12058	PTHR12058
Q16533	Q7JNN6	Yes	No	PTHR15131	PTHR15131
O95639	Q7YTG9	Yes	Yes	PTHR23102	PTHR23102
O43395	Q21486	Yes	Yes	PTHR14212	PTHR14212
P21439	G5EG58	Yes	No	PTHR24221	PTHR24221
Q8N4V1	E1B6R8	Yes	No	PTHR21181	PTHR21181
Q5C9Z4	Q9U255	Yes	No	PTHR18034	PTHR18034
Q07020	O45946	Yes	Yes	PTHR10934	PTHR10934
O43583	Q9NAH4	Yes	Yes	PTHR12789	PTHR12789
Q86VP3	Q95QA3	Yes	No	PTHR13280	PTHR13280
P16615	G5EEK8	Yes	Yes	PTHR42861	PTHR42861
Q96J87	G5EE68	Yes	No	PTHR24012	PTHR24012
Q9BVA6	Q23544	Yes	No	PTHR13504	PTHR13504
Q9Y296	Q20100	Yes	Yes	PTHR23249	PTHR23249
Q96JB2	Q6AW08	Yes	Yes	PTHR13302	PTHR13302
Q9H446	O18131	Yes	Yes	PTHR12292	PTHR12292
P30039	G5ECB5	Yes	Yes	PTHR13774	PTHR13774
P85298	Q23130	Yes	No	PTHR45808	PTHR45808
Q96NR8	Q9XVS9	Yes	Yes	PTHR24320	PTHR43157
P86791	Q9XVL8	Yes	Yes	PTHR13056	PTHR13056
Q6ZW76	Q9U2L2	Yes	No	PTHR24184	PTHR24184
P10809	P50140	Yes	Yes	PTHR45633	PTHR45633
Q9Y6N1	Q95QD5	Yes	No	PTHR21320	PTHR21320
Q8NB78	Q21988	Yes	Yes	PTHR10742	PTHR10742
Q9Y3E2	P91375	Yes	No	PTHR46229	PTHR46229
O75582	Q18846	Yes	Yes	PTHR24351	PTHR24351
Q9H6V9	Q93595	Yes	Yes	PTHR13390	PTHR13390
